dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,param,bias,rmse,mean_abs_err,coverage95
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,Alt3,0.1473796654073847,1.1725292632105146,0.9510549512400212,0.88
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,Price,-0.0073049704813025,0.4310307954900355,0.3360238924607266,0.9466666666666668
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,Alt1,-0.0874038699721962,0.7369835082581329,0.595721258520879,0.95
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,Alt2,0.1221488418542901,0.9601652068312292,0.7493459814138669,0.8966666666666666
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,Alt3,-0.0477850584920219,0.7592619811066119,0.602869110402629,0.9633333333333334
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,Price,-0.0530560185884937,0.6859145527222035,0.5417059863782483,0.9433333333333334
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,Alt1,-0.0315585578384593,1.01555734916498,0.7936277241217938,0.9466666666666668
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,Alt2,-0.0716148590828858,0.8542458877609024,0.674207988106806,0.95
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,Alt3,-0.016904666540608,0.6519702520517819,0.532390977833798,0.95
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,Price,-0.0544726738420213,0.6418621514396313,0.5052555605578679,0.9366666666666666
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,Alt1,0.0210084318341985,0.4665349564863201,0.3612021651030494,0.94
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,Alt2,-0.036044478011314,0.9932480897284844,0.7987067856344531,0.96
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,Alt3,-0.0500774547632425,0.839806563584509,0.656918210560023,0.9566666666666668
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,Price,-0.0238482568342694,0.4521669772279812,0.3222538004815297,0.93
kt1_s72,1comp,1,72,5,bayesm_gibbs,2,Alt1,0.2392001784233322,1.0159536704007288,0.7090452247155375,0.9566666666666668
kt1_s72,1comp,1,72,5,bayesm_gibbs,2,Alt2,0.1067299753102564,1.226290681333002,0.8203473291785396,0.9333333333333332
kt1_s72,1comp,1,72,5,bayesm_gibbs,2,Alt3,0.0372971718946352,0.8060874897876006,0.6487916056080744,0.9266666666666666
kt1_s72,1comp,1,72,5,bayesm_gibbs,2,Price,-0.2255931420951924,1.371419801119437,0.8404270001503662,0.9133333333333332
kt1_s73,1comp,1,73,5,bayesm_gibbs,2,Alt1,0.1055678093816365,0.7832854679276644,0.6282004099194118,0.9566666666666668
kt1_s73,1comp,1,73,5,bayesm_gibbs,2,Alt2,-0.0097269608836342,0.8089249028141878,0.6611098061741998,0.9866666666666668
kt1_s73,1comp,1,73,5,bayesm_gibbs,2,Alt3,0.0297131122891164,0.933144115058214,0.7353647217997071,0.9566666666666668
kt1_s73,1comp,1,73,5,bayesm_gibbs,2,Price,0.0268787905253064,0.725313045455612,0.5595533868127321,0.9733333333333334
kt1_s74,1comp,1,74,5,bayesm_gibbs,2,Alt1,-0.2741142067819709,1.037121240670524,0.8324319784160925,0.9566666666666668
kt1_s74,1comp,1,74,5,bayesm_gibbs,2,Alt2,0.0709454761155691,0.664183688425536,0.5280234595811653,0.9466666666666668
kt1_s74,1comp,1,74,5,bayesm_gibbs,2,Alt3,0.1422113122707486,0.944047318023094,0.5989468343943373,0.9566666666666668
kt1_s74,1comp,1,74,5,bayesm_gibbs,2,Price,0.0444215046020735,0.471473808856813,0.3461387833355843,0.95
kt1_s75,1comp,1,75,5,bayesm_gibbs,2,Alt1,0.3490074066556584,0.8023574925015942,0.6323277924435556,0.9333333333333332
kt1_s75,1comp,1,75,5,bayesm_gibbs,2,Alt2,-0.3559101613320367,1.074017137306934,0.8709575211847006,0.9933333333333332
kt1_s75,1comp,1,75,5,bayesm_gibbs,2,Alt3,0.2267937915490187,0.802460035524697,0.6497440302710177,0.9566666666666668
kt1_s75,1comp,1,75,5,bayesm_gibbs,2,Price,0.2680190855018821,0.6986605535115715,0.5653150815316988,0.9466666666666668
kt1_s76,1comp,1,76,5,bayesm_gibbs,2,Alt1,0.0437625070762701,0.7691590695201603,0.6096637040098691,0.9466666666666668
kt1_s76,1comp,1,76,5,bayesm_gibbs,2,Alt2,-0.0036570718191719,0.6829730701294731,0.5084853576230844,0.9433333333333334
kt1_s76,1comp,1,76,5,bayesm_gibbs,2,Alt3,0.0895069888790026,1.0677318078632172,0.8556036468845982,0.92
kt1_s76,1comp,1,76,5,bayesm_gibbs,2,Price,-0.0821669871922101,0.9465648761096536,0.7418769391332445,0.9466666666666668
kt1_s77,1comp,1,77,5,bayesm_gibbs,2,Alt1,-0.0352040856554703,0.5980231481392456,0.4759004826488351,0.97
kt1_s77,1comp,1,77,5,bayesm_gibbs,2,Alt2,-0.0034690564345945,0.6083682375044487,0.4653315911014933,0.96
kt1_s77,1comp,1,77,5,bayesm_gibbs,2,Alt3,-0.4782707158100783,1.279769443400473,0.985645380141442,0.9866666666666668
kt1_s77,1comp,1,77,5,bayesm_gibbs,2,Price,0.0237499207245937,0.4873502890554002,0.3752734757663535,0.9466666666666668
kt1_s78,1comp,1,78,5,bayesm_gibbs,2,Alt1,-0.0863637345458629,0.8900707289311828,0.690022351805906,0.9566666666666668
kt1_s78,1comp,1,78,5,bayesm_gibbs,2,Alt2,-0.0802125239177111,0.8739201253803885,0.668168704525623,0.9266666666666666
kt1_s78,1comp,1,78,5,bayesm_gibbs,2,Alt3,-0.0530652114876268,0.5261716045964744,0.4021470299365625,0.97
kt1_s78,1comp,1,78,5,bayesm_gibbs,2,Price,-0.003818554026836,0.3264373953596436,0.2568875257855328,0.96
kt1_s79,1comp,1,79,5,bayesm_gibbs,2,Alt1,0.0757730045390342,1.0201565452322552,0.7703449628387489,0.9566666666666668
kt1_s79,1comp,1,79,5,bayesm_gibbs,2,Alt2,-0.215421916219117,1.1229508236998258,0.9079567809947828,0.9233333333333332
kt1_s79,1comp,1,79,5,bayesm_gibbs,2,Alt3,0.1212046613728507,1.0173300764500264,0.7699038030137334,0.9466666666666668
kt1_s79,1comp,1,79,5,bayesm_gibbs,2,Price,-0.1464251143557912,0.9636499034961762,0.7484689255989098,0.95
kt1_s80,1comp,1,80,5,bayesm_gibbs,2,Alt1,0.0549568845453838,0.7696116958947459,0.6114334465549989,0.94
kt1_s80,1comp,1,80,5,bayesm_gibbs,2,Alt2,-0.0750132780221482,1.1259017777069142,0.9103325084979632,0.9766666666666668
kt1_s80,1comp,1,80,5,bayesm_gibbs,2,Alt3,0.180118637170762,0.8850683434649673,0.7101278425880787,0.94
kt1_s80,1comp,1,80,5,bayesm_gibbs,2,Price,-0.1711764203288072,0.5618306609784044,0.4500802652702983,0.9633333333333334
kt1_s81,1comp,1,81,5,bayesm_gibbs,2,Alt1,0.0515420890778586,0.8913200097199728,0.4796000464682278,0.94
kt1_s81,1comp,1,81,5,bayesm_gibbs,2,Alt2,-0.0892186551968508,0.7942468041791523,0.424346739586756,0.9766666666666668
kt1_s81,1comp,1,81,5,bayesm_gibbs,2,Alt3,-0.0179646150961326,0.6292695942975661,0.4920060210971823,0.9333333333333332
kt1_s81,1comp,1,81,5,bayesm_gibbs,2,Price,-0.0551914044856626,1.0289772436791016,0.3251891205954146,0.9433333333333334
kt1_s82,1comp,1,82,5,bayesm_gibbs,2,Alt1,-0.3047074833391812,1.1546468288205056,0.8836547759784547,0.9566666666666668
kt1_s82,1comp,1,82,5,bayesm_gibbs,2,Alt2,0.3867454162319672,1.81465801193037,1.0317888549686556,0.9866666666666668
kt1_s82,1comp,1,82,5,bayesm_gibbs,2,Alt3,0.0104179597338994,0.8524992628116841,0.6736597980056519,0.9633333333333334
kt1_s82,1comp,1,82,5,bayesm_gibbs,2,Price,0.0828065817532315,0.6818223462478122,0.5281104464551959,0.98
kt1_s83,1comp,1,83,5,bayesm_gibbs,2,Alt1,0.2206768573162836,1.0080992399138515,0.7030602756931819,0.9533333333333334
kt1_s83,1comp,1,83,5,bayesm_gibbs,2,Alt2,-0.0317212639947062,0.916377823692001,0.7330247648451839,0.9666666666666668
kt1_s83,1comp,1,83,5,bayesm_gibbs,2,Alt3,0.1125897234013084,1.0705719424765725,0.6363492850363082,0.9566666666666668
kt1_s83,1comp,1,83,5,bayesm_gibbs,2,Price,0.2292655505123005,1.172794850945823,0.8099818565004419,0.9633333333333334
kt1_s84,1comp,1,84,5,bayesm_gibbs,2,Alt1,-0.107195144690231,0.7979546657569214,0.6042526955339799,0.97
kt1_s84,1comp,1,84,5,bayesm_gibbs,2,Alt2,-0.1754864336619095,0.7050232418791416,0.5588814812745152,0.9366666666666666
kt1_s84,1comp,1,84,5,bayesm_gibbs,2,Alt3,-0.0159308830222218,0.6076542047783436,0.4840364285670157,0.9466666666666668
kt1_s84,1comp,1,84,5,bayesm_gibbs,2,Price,-0.0019803786736339,0.9791758193172792,0.784044009734741,0.9466666666666668
kt1_s85,1comp,1,85,5,bayesm_gibbs,2,Alt1,0.0394700341907127,0.6357514001638104,0.507849066417545,0.95
kt1_s85,1comp,1,85,5,bayesm_gibbs,2,Alt2,-0.0013456413588112,0.6322513883828037,0.4539948145858123,0.9433333333333334
kt1_s85,1comp,1,85,5,bayesm_gibbs,2,Alt3,-0.0880138586323697,1.0497181855496036,0.8292242614654963,0.9466666666666668
kt1_s85,1comp,1,85,5,bayesm_gibbs,2,Price,-0.0234939074433391,0.5231453802569614,0.3414162096981414,0.94
kt1_s86,1comp,1,86,5,bayesm_gibbs,2,Alt1,-0.0014796558078662,0.4383164935965267,0.3295652874415924,0.9733333333333334
kt1_s86,1comp,1,86,5,bayesm_gibbs,2,Alt2,-0.075231118818941,0.644970408019943,0.5048396021617496,0.96
kt1_s86,1comp,1,86,5,bayesm_gibbs,2,Alt3,-0.9229475955963724,1.675266529633222,1.3049844979639438,0.8533333333333334
kt1_s86,1comp,1,86,5,bayesm_gibbs,2,Price,-0.0112526628628747,0.3795339008688677,0.2798440475312966,0.96
kt1_s87,1comp,1,87,5,bayesm_gibbs,2,Alt1,-0.1088325053853179,0.9609708864585758,0.7473923893482224,0.9766666666666668
kt1_s87,1comp,1,87,5,bayesm_gibbs,2,Alt2,-0.0054119973897331,0.6817535820685078,0.5399969474044283,0.9533333333333334
kt1_s87,1comp,1,87,5,bayesm_gibbs,2,Alt3,-0.0341865346000855,1.000568833261821,0.7808917647403067,0.9433333333333334
kt1_s87,1comp,1,87,5,bayesm_gibbs,2,Price,0.0642396598733986,0.8337217045862085,0.6776914378676686,0.97
kt1_s88,1comp,1,88,5,bayesm_gibbs,2,Alt1,-0.6653601105250794,1.341824336300119,1.0286607393168272,0.9566666666666668
kt1_s88,1comp,1,88,5,bayesm_gibbs,2,Alt2,-0.2188594453446976,0.7302919415069135,0.5125908410670151,0.9666666666666668
kt1_s88,1comp,1,88,5,bayesm_gibbs,2,Alt3,0.024855794932657,0.7112606244679588,0.5026320571335083,0.9633333333333334
kt1_s88,1comp,1,88,5,bayesm_gibbs,2,Price,-0.0127997055400222,0.4524809879169905,0.3400137870665521,0.9766666666666668
kt1_s89,1comp,1,89,5,bayesm_gibbs,2,Alt1,-0.1006427536542243,0.9709026752071732,0.7476060015611091,0.9533333333333334
kt1_s89,1comp,1,89,5,bayesm_gibbs,2,Alt2,0.2464254459948801,1.363226314992558,0.8198550206895079,0.9566666666666668
kt1_s89,1comp,1,89,5,bayesm_gibbs,2,Alt3,-2.2918481802201414,3.0276712381222706,2.510748834576505,0.88
kt1_s89,1comp,1,89,5,bayesm_gibbs,2,Price,-0.0064586887864843,0.5167849738158597,0.3933910743337515,0.96
kt1_s90,1comp,1,90,5,bayesm_gibbs,2,Alt1,0.0722735864325925,0.6643328266608992,0.5393126948189251,0.97
kt1_s90,1comp,1,90,5,bayesm_gibbs,2,Alt2,0.1946632213442504,0.7803882843088679,0.6164984183013549,0.9433333333333334
kt1_s90,1comp,1,90,5,bayesm_gibbs,2,Alt3,0.1908219340676105,0.7628454789039545,0.5545235880606949,0.9633333333333334
kt1_s90,1comp,1,90,5,bayesm_gibbs,2,Price,-0.1099560838148711,0.6592729385235879,0.516286472129567,0.9766666666666668
kt1_s91,1comp,1,91,5,bayesm_gibbs,2,Alt1,0.1448784548253605,0.8790064584539252,0.6948285459919968,0.9433333333333334
kt1_s91,1comp,1,91,5,bayesm_gibbs,2,Alt2,0.0854961877870893,0.7471217207815246,0.5771130940349474,0.92
kt1_s91,1comp,1,91,5,bayesm_gibbs,2,Alt3,0.1378865854015031,0.6915153688825321,0.54325725740264,0.9066666666666666
kt1_s91,1comp,1,91,5,bayesm_gibbs,2,Price,-0.0975990214615524,0.9829352424339322,0.7853365676878816,0.94
kt1_s92,1comp,1,92,5,bayesm_gibbs,2,Alt1,0.6617096312378676,3.0168464724434934,1.3848634008160774,0.9133333333333332
kt1_s92,1comp,1,92,5,bayesm_gibbs,2,Alt2,-0.4757615153185536,2.880633439566896,1.5143221830106326,0.97
kt1_s92,1comp,1,92,5,bayesm_gibbs,2,Alt3,-0.4749657129547227,1.461445721772635,0.9339231199501288,0.9633333333333334
kt1_s92,1comp,1,92,5,bayesm_gibbs,2,Price,0.038417657090571,0.6288762355998234,0.4872348052002404,0.92
kt1_s93,1comp,1,93,5,bayesm_gibbs,2,Alt1,-0.0766980833780424,1.2831286573558198,0.5500382878501184,0.92
kt1_s93,1comp,1,93,5,bayesm_gibbs,2,Alt2,-0.1790145544697844,0.7387638633172564,0.5288625059749056,0.98
kt1_s93,1comp,1,93,5,bayesm_gibbs,2,Alt3,-0.1680294875293737,0.7758612133161323,0.5822402849905167,0.95
kt1_s93,1comp,1,93,5,bayesm_gibbs,2,Price,-0.0393633671229015,0.586472809064751,0.4249309422940441,0.9633333333333334
kt1_s94,1comp,1,94,5,bayesm_gibbs,2,Alt1,-0.0969152498802192,1.6710809171070526,1.0326802872135463,0.9766666666666668
kt1_s94,1comp,1,94,5,bayesm_gibbs,2,Alt2,-0.2766450585682676,1.6504919502377493,1.249776857221583,0.98
kt1_s94,1comp,1,94,5,bayesm_gibbs,2,Alt3,0.1492638144721652,1.2664900352934565,0.9603479818337176,0.9666666666666668
kt1_s94,1comp,1,94,5,bayesm_gibbs,2,Price,-0.013095901124431,0.6175976058706593,0.4795824780556887,0.9833333333333332
kt1_s95,1comp,1,95,5,bayesm_gibbs,2,Alt1,-0.3332350163304398,1.253969628741033,1.0082940072219162,0.9333333333333332
kt1_s95,1comp,1,95,5,bayesm_gibbs,2,Alt2,-0.1054025531994755,0.8035519007699942,0.6078844137045137,0.9866666666666668
kt1_s95,1comp,1,95,5,bayesm_gibbs,2,Alt3,0.1844158615406721,1.1257081945766862,0.7603776360849385,0.99
kt1_s95,1comp,1,95,5,bayesm_gibbs,2,Price,-0.0474018665558123,0.5693363557062274,0.4377895697429257,0.9666666666666668
kt1_s96,1comp,1,96,5,bayesm_gibbs,2,Alt1,-0.0380574317245267,0.9114431954664473,0.7263860805568629,0.97
kt1_s96,1comp,1,96,5,bayesm_gibbs,2,Alt2,-0.040302183832725,0.885428201407724,0.673303201175289,0.9366666666666666
kt1_s96,1comp,1,96,5,bayesm_gibbs,2,Alt3,-0.0021351700374066,0.4797621619787228,0.3773021804055272,0.9633333333333334
