dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,stage,rank,pvec_mean
kt3_s19,3comp_equal,3,19,5,bayesm,2,before,3,0.1818140390059708
kt3_s19,3comp_equal,3,19,5,bayesm,2,before,4,0.0670199794496838
kt3_s19,3comp_equal,3,19,5,bayesm,2,after,0,0.3516099046939933
kt3_s19,3comp_equal,3,19,5,bayesm,2,after,1,0.31859062939099
kt3_s19,3comp_equal,3,19,5,bayesm,2,after,2,0.2976519851905125
kt3_s19,3comp_equal,3,19,5,bayesm,2,after,3,0.0170174408593561
kt3_s19,3comp_equal,3,19,5,bayesm,2,after,4,0.0151300398651479
kt3_s20,3comp_equal,3,20,5,bayesm,2,before,0,0.340437788314921
kt3_s20,3comp_equal,3,20,5,bayesm,2,before,1,0.2718633061728944
kt3_s20,3comp_equal,3,20,5,bayesm,2,before,2,0.2060681994334204
kt3_s20,3comp_equal,3,20,5,bayesm,2,before,3,0.1399336277829809
kt3_s20,3comp_equal,3,20,5,bayesm,2,before,4,0.0416970782957867
kt3_s20,3comp_equal,3,20,5,bayesm,2,after,0,0.380435760211626
kt3_s20,3comp_equal,3,20,5,bayesm,2,after,1,0.3404749973429214
kt3_s20,3comp_equal,3,20,5,bayesm,2,after,2,0.2594702704409882
kt3_s20,3comp_equal,3,20,5,bayesm,2,after,3,0.0103848979746318
kt3_s20,3comp_equal,3,20,5,bayesm,2,after,4,0.0092340740298324
kt3_s21,3comp_equal,3,21,5,bayesm,2,before,0,0.3038313578934293
kt3_s21,3comp_equal,3,21,5,bayesm,2,before,1,0.2608243537137331
kt3_s21,3comp_equal,3,21,5,bayesm,2,before,2,0.2157189104087562
kt3_s21,3comp_equal,3,21,5,bayesm,2,before,3,0.1817436488804703
kt3_s21,3comp_equal,3,21,5,bayesm,2,before,4,0.0378817291036081
kt3_s21,3comp_equal,3,21,5,bayesm,2,after,0,0.4244241360942713
kt3_s21,3comp_equal,3,21,5,bayesm,2,after,1,0.3460819651981179
kt3_s21,3comp_equal,3,21,5,bayesm,2,after,2,0.1732269168924018
kt3_s21,3comp_equal,3,21,5,bayesm,2,after,3,0.0394770838209998
kt3_s21,3comp_equal,3,21,5,bayesm,2,after,4,0.016789897994209
kt3_s22,3comp_equal,3,22,5,bayesm,2,before,0,0.3251043507338169
kt3_s22,3comp_equal,3,22,5,bayesm,2,before,1,0.298733550696969
kt3_s22,3comp_equal,3,22,5,bayesm,2,before,2,0.1715080353882288
kt3_s22,3comp_equal,3,22,5,bayesm,2,before,3,0.1542586740307172
kt3_s22,3comp_equal,3,22,5,bayesm,2,before,4,0.0503953891502666
kt3_s22,3comp_equal,3,22,5,bayesm,2,after,0,0.3350333862912712
kt3_s22,3comp_equal,3,22,5,bayesm,2,after,1,0.3273607576732889
kt3_s22,3comp_equal,3,22,5,bayesm,2,after,2,0.3107231545842815
kt3_s22,3comp_equal,3,22,5,bayesm,2,after,3,0.0146330488888078
kt3_s22,3comp_equal,3,22,5,bayesm,2,after,4,0.0122496525623504
kt3_s23,3comp_equal,3,23,5,bayesm,2,before,0,0.3398481767310142
kt3_s23,3comp_equal,3,23,5,bayesm,2,before,1,0.2262400713026718
kt3_s23,3comp_equal,3,23,5,bayesm,2,before,2,0.2260841813558467
kt3_s23,3comp_equal,3,23,5,bayesm,2,before,3,0.1646819034084016
kt3_s23,3comp_equal,3,23,5,bayesm,2,before,4,0.0431456672020655
kt3_s23,3comp_equal,3,23,5,bayesm,2,after,0,0.3494763951922391
kt3_s23,3comp_equal,3,23,5,bayesm,2,after,1,0.3305140528498932
kt3_s23,3comp_equal,3,23,5,bayesm,2,after,2,0.2666019433473343
kt3_s23,3comp_equal,3,23,5,bayesm,2,after,3,0.031517417018224
kt3_s23,3comp_equal,3,23,5,bayesm,2,after,4,0.0218901915923091
kt3_s24,3comp_equal,3,24,5,bayesm,2,before,0,0.3376743240426947
kt3_s24,3comp_equal,3,24,5,bayesm,2,before,1,0.2575542367881395
kt3_s24,3comp_equal,3,24,5,bayesm,2,before,2,0.2571824556066553
kt3_s24,3comp_equal,3,24,5,bayesm,2,before,3,0.1027501518142431
kt3_s24,3comp_equal,3,24,5,bayesm,2,before,4,0.0448388317482645
kt3_s24,3comp_equal,3,24,5,bayesm,2,after,0,0.3470445194711378
kt3_s24,3comp_equal,3,24,5,bayesm,2,after,1,0.3376743240426977
kt3_s24,3comp_equal,3,24,5,bayesm,2,after,2,0.2791707240954129
kt3_s24,3comp_equal,3,24,5,bayesm,2,after,3,0.0193090988547396
kt3_s24,3comp_equal,3,24,5,bayesm,2,after,4,0.0168013335360117
kt3_s25,3comp_equal,3,25,5,bayesm,2,before,0,0.3083457735083813
kt3_s25,3comp_equal,3,25,5,bayesm,2,before,1,0.216779521262795
kt3_s25,3comp_equal,3,25,5,bayesm,2,before,2,0.1785557442544304
kt3_s25,3comp_equal,3,25,5,bayesm,2,before,3,0.1774832234603401
kt3_s25,3comp_equal,3,25,5,bayesm,2,before,4,0.1188357375140548
kt3_s25,3comp_equal,3,25,5,bayesm,2,after,0,0.3421662113445839
kt3_s25,3comp_equal,3,25,5,bayesm,2,after,1,0.3244588699574835
kt3_s25,3comp_equal,3,25,5,bayesm,2,after,2,0.3051453449151513
kt3_s25,3comp_equal,3,25,5,bayesm,2,after,3,0.0147440631179836
kt3_s25,3comp_equal,3,25,5,bayesm,2,after,4,0.0134855106647975
kt3_s26,3comp_equal,3,26,5,bayesm,2,before,0,0.3162721627076287
kt3_s26,3comp_equal,3,26,5,bayesm,2,before,1,0.1962971346292112
kt3_s26,3comp_equal,3,26,5,bayesm,2,before,2,0.1680707298864655
kt3_s26,3comp_equal,3,26,5,bayesm,2,before,3,0.1637171407256687
kt3_s26,3comp_equal,3,26,5,bayesm,2,before,4,0.1556428320510264
kt3_s26,3comp_equal,3,26,5,bayesm,2,after,0,0.3258080717190981
kt3_s26,3comp_equal,3,26,5,bayesm,2,after,1,0.3242068232923128
kt3_s26,3comp_equal,3,26,5,bayesm,2,after,2,0.316272162707628
kt3_s26,3comp_equal,3,26,5,bayesm,2,after,3,0.0261392466491666
kt3_s26,3comp_equal,3,26,5,bayesm,2,after,4,0.0075736956317944
kt3_s27,3comp_equal,3,27,5,bayesm,2,before,0,0.355616532727641
kt3_s27,3comp_equal,3,27,5,bayesm,2,before,1,0.3075521334446196
kt3_s27,3comp_equal,3,27,5,bayesm,2,before,2,0.170193526190356
kt3_s27,3comp_equal,3,27,5,bayesm,2,before,3,0.1610856437702638
kt3_s27,3comp_equal,3,27,5,bayesm,2,before,4,0.0055521638671168
kt3_s27,3comp_equal,3,27,5,bayesm,2,after,0,0.3556165327276424
kt3_s27,3comp_equal,3,27,5,bayesm,2,after,1,0.3220934454201564
kt3_s27,3comp_equal,3,27,5,bayesm,2,after,2,0.3075521334446211
kt3_s27,3comp_equal,3,27,5,bayesm,2,after,3,0.0101987179747805
kt3_s27,3comp_equal,3,27,5,bayesm,2,after,4,0.0045391704327994
kt3_s28,3comp_equal,3,28,5,bayesm,2,before,0,0.3373097833022644
kt3_s28,3comp_equal,3,28,5,bayesm,2,before,1,0.2669586103176466
kt3_s28,3comp_equal,3,28,5,bayesm,2,before,2,0.1848957833986318
kt3_s28,3comp_equal,3,28,5,bayesm,2,before,3,0.1285887678921948
kt3_s28,3comp_equal,3,28,5,bayesm,2,before,4,0.0822470550892632
kt3_s28,3comp_equal,3,28,5,bayesm,2,after,0,0.3476060234814855
kt3_s28,3comp_equal,3,28,5,bayesm,2,after,1,0.3284765663562117
kt3_s28,3comp_equal,3,28,5,bayesm,2,after,2,0.2917760118409563
kt3_s28,3comp_equal,3,28,5,bayesm,2,after,3,0.0221570816188975
kt3_s28,3comp_equal,3,28,5,bayesm,2,after,4,0.0099843167024488
kt3_s29,3comp_equal,3,29,5,bayesm,2,before,0,0.3735920610945499
kt3_s29,3comp_equal,3,29,5,bayesm,2,before,1,0.2968454055576234
kt3_s29,3comp_equal,3,29,5,bayesm,2,before,2,0.2151212323798891
kt3_s29,3comp_equal,3,29,5,bayesm,2,before,3,0.0674346994452893
kt3_s29,3comp_equal,3,29,5,bayesm,2,before,4,0.0470066015226472
kt3_s29,3comp_equal,3,29,5,bayesm,2,after,0,0.3735920610945503
kt3_s29,3comp_equal,3,29,5,bayesm,2,after,1,0.3065751549599592
kt3_s29,3comp_equal,3,29,5,bayesm,2,after,2,0.2981430700598891
kt3_s29,3comp_equal,3,29,5,bayesm,2,after,3,0.0123663091989966
kt3_s29,3comp_equal,3,29,5,bayesm,2,after,4,0.0093234046866047
kt3_s30,3comp_equal,3,30,5,bayesm,2,before,0,0.3563949535642611
kt3_s30,3comp_equal,3,30,5,bayesm,2,before,1,0.2306161450915236
kt3_s30,3comp_equal,3,30,5,bayesm,2,before,2,0.1747596270461176
kt3_s30,3comp_equal,3,30,5,bayesm,2,before,3,0.1577958608969026
kt3_s30,3comp_equal,3,30,5,bayesm,2,before,4,0.0804334134011952
kt3_s30,3comp_equal,3,30,5,bayesm,2,after,0,0.3564196420322943
kt3_s30,3comp_equal,3,30,5,bayesm,2,after,1,0.3198481367039301
kt3_s30,3comp_equal,3,30,5,bayesm,2,after,2,0.3001567605927963
kt3_s30,3comp_equal,3,30,5,bayesm,2,after,3,0.0128055849502936
kt3_s30,3comp_equal,3,30,5,bayesm,2,after,4,0.0107698757206855
kt3_s31,3comp_equal,3,31,5,bayesm,2,before,0,0.2580535301908735
kt3_s31,3comp_equal,3,31,5,bayesm,2,before,1,0.2503842396350622
kt3_s31,3comp_equal,3,31,5,bayesm,2,before,2,0.2103348847716862
kt3_s31,3comp_equal,3,31,5,bayesm,2,before,3,0.1514714594364815
kt3_s31,3comp_equal,3,31,5,bayesm,2,before,4,0.1297558859658978
kt3_s31,3comp_equal,3,31,5,bayesm,2,after,0,0.3819848962629839
kt3_s31,3comp_equal,3,31,5,bayesm,2,after,1,0.3037524706963924
kt3_s31,3comp_equal,3,31,5,bayesm,2,after,2,0.2997471690981015
kt3_s31,3comp_equal,3,31,5,bayesm,2,after,3,0.010139059517099
kt3_s31,3comp_equal,3,31,5,bayesm,2,after,4,0.0043764044254231
kt3_s32,3comp_equal,3,32,5,bayesm,2,before,0,0.2870832549520622
kt3_s32,3comp_equal,3,32,5,bayesm,2,before,1,0.2258258052699696
kt3_s32,3comp_equal,3,32,5,bayesm,2,before,2,0.2133399297812677
kt3_s32,3comp_equal,3,32,5,bayesm,2,before,3,0.1759240051190441
kt3_s32,3comp_equal,3,32,5,bayesm,2,before,4,0.097827004877658
kt3_s32,3comp_equal,3,32,5,bayesm,2,after,0,0.3365535788198773
kt3_s32,3comp_equal,3,32,5,bayesm,2,after,1,0.3210809030650699
kt3_s32,3comp_equal,3,32,5,bayesm,2,after,2,0.3175825345499183
kt3_s32,3comp_equal,3,32,5,bayesm,2,after,3,0.0139476276983626
kt3_s32,3comp_equal,3,32,5,bayesm,2,after,4,0.0108353558667717
kt3_s33,3comp_equal,3,33,5,bayesm,2,before,0,0.3192824788489344
kt3_s33,3comp_equal,3,33,5,bayesm,2,before,1,0.3030902685034692
kt3_s33,3comp_equal,3,33,5,bayesm,2,before,2,0.1711393909113117
kt3_s33,3comp_equal,3,33,5,bayesm,2,before,3,0.1555307287575734
kt3_s33,3comp_equal,3,33,5,bayesm,2,before,4,0.0509571329787141
kt3_s33,3comp_equal,3,33,5,bayesm,2,after,0,0.3336546877323407
kt3_s33,3comp_equal,3,33,5,bayesm,2,after,1,0.3210791050167163
kt3_s33,3comp_equal,3,33,5,bayesm,2,after,2,0.3108068458247046
kt3_s33,3comp_equal,3,33,5,bayesm,2,after,3,0.0257214226065102
kt3_s33,3comp_equal,3,33,5,bayesm,2,after,4,0.0087379388197281
kt3_s34,3comp_equal,3,34,5,bayesm,2,before,0,0.3536077659728333
kt3_s34,3comp_equal,3,34,5,bayesm,2,before,1,0.2274129488997984
kt3_s34,3comp_equal,3,34,5,bayesm,2,before,2,0.1917897766451202
kt3_s34,3comp_equal,3,34,5,bayesm,2,before,3,0.1579675932842693
kt3_s34,3comp_equal,3,34,5,bayesm,2,before,4,0.0692219151979785
kt3_s34,3comp_equal,3,34,5,bayesm,2,after,0,0.3538320352290554
kt3_s34,3comp_equal,3,34,5,bayesm,2,after,1,0.329047968365691
kt3_s34,3comp_equal,3,34,5,bayesm,2,after,2,0.2849043263497954
kt3_s34,3comp_equal,3,34,5,bayesm,2,after,3,0.0196584652207525
kt3_s34,3comp_equal,3,34,5,bayesm,2,after,4,0.0125572048347056
kt3_s35,3comp_equal,3,35,5,bayesm,2,before,0,0.2475921908221659
kt3_s35,3comp_equal,3,35,5,bayesm,2,before,1,0.2359628406146772
kt3_s35,3comp_equal,3,35,5,bayesm,2,before,2,0.2187592261322103
kt3_s35,3comp_equal,3,35,5,bayesm,2,before,3,0.2086743607931692
kt3_s35,3comp_equal,3,35,5,bayesm,2,before,4,0.0890113816377776
kt3_s35,3comp_equal,3,35,5,bayesm,2,after,0,0.5276830355405495
kt3_s35,3comp_equal,3,35,5,bayesm,2,after,1,0.3051685556180862
kt3_s35,3comp_equal,3,35,5,bayesm,2,after,2,0.1261700895969139
kt3_s35,3comp_equal,3,35,5,bayesm,2,after,3,0.0231728468807023
kt3_s35,3comp_equal,3,35,5,bayesm,2,after,4,0.017805472363748
kt3_s36,3comp_equal,3,36,5,bayesm,2,before,0,0.3194028586206314
kt3_s36,3comp_equal,3,36,5,bayesm,2,before,1,0.2020470358226092
kt3_s36,3comp_equal,3,36,5,bayesm,2,before,2,0.1847989032195666
kt3_s36,3comp_equal,3,36,5,bayesm,2,before,3,0.1760807605223081
kt3_s36,3comp_equal,3,36,5,bayesm,2,before,4,0.1176704418148824
kt3_s36,3comp_equal,3,36,5,bayesm,2,after,0,0.3512572538881698
kt3_s36,3comp_equal,3,36,5,bayesm,2,after,1,0.334865875129554
kt3_s36,3comp_equal,3,36,5,bayesm,2,after,2,0.2941242446887025
kt3_s36,3comp_equal,3,36,5,bayesm,2,after,3,0.0101902750288976
kt3_s36,3comp_equal,3,36,5,bayesm,2,after,4,0.009562351264676
kt3_s37,3comp_equal,3,37,5,bayesm,2,before,0,0.2748382382529497
kt3_s37,3comp_equal,3,37,5,bayesm,2,before,1,0.2222066055454052
kt3_s37,3comp_equal,3,37,5,bayesm,2,before,2,0.2060472124269359
kt3_s37,3comp_equal,3,37,5,bayesm,2,before,3,0.2047906606728521
kt3_s37,3comp_equal,3,37,5,bayesm,2,before,4,0.0921172831018571
kt3_s37,3comp_equal,3,37,5,bayesm,2,after,0,0.3378111463070736
kt3_s37,3comp_equal,3,37,5,bayesm,2,after,1,0.3305316605724492
kt3_s37,3comp_equal,3,37,5,bayesm,2,after,2,0.309522863570137
kt3_s37,3comp_equal,3,37,5,bayesm,2,after,3,0.01227024079566
kt3_s37,3comp_equal,3,37,5,bayesm,2,after,4,0.0098640887546801
kt3_s38,3comp_equal,3,38,5,bayesm,2,before,0,0.3305500116196953
kt3_s38,3comp_equal,3,38,5,bayesm,2,before,1,0.3182561139697393
kt3_s38,3comp_equal,3,38,5,bayesm,2,before,2,0.185028190639113
kt3_s38,3comp_equal,3,38,5,bayesm,2,before,3,0.1597242440344033
kt3_s38,3comp_equal,3,38,5,bayesm,2,before,4,0.0064414397370516
kt3_s38,3comp_equal,3,38,5,bayesm,2,after,0,0.3527493739852496
kt3_s38,3comp_equal,3,38,5,bayesm,2,after,1,0.3225097792220909
kt3_s38,3comp_equal,3,38,5,bayesm,2,after,2,0.3075330767071002
kt3_s38,3comp_equal,3,38,5,bayesm,2,after,3,0.0107780350414464
kt3_s38,3comp_equal,3,38,5,bayesm,2,after,4,0.0064297350441127
kt3_s39,3comp_equal,3,39,5,bayesm,2,before,0,0.2438254584855555
kt3_s39,3comp_equal,3,39,5,bayesm,2,before,1,0.2403351113730437
kt3_s39,3comp_equal,3,39,5,bayesm,2,before,2,0.212288583011887
kt3_s39,3comp_equal,3,39,5,bayesm,2,before,3,0.1637350066857632
kt3_s39,3comp_equal,3,39,5,bayesm,2,before,4,0.1398158404437518
kt3_s39,3comp_equal,3,39,5,bayesm,2,after,0,0.3359458694039388
kt3_s39,3comp_equal,3,39,5,bayesm,2,after,1,0.3293494511718401
kt3_s39,3comp_equal,3,39,5,bayesm,2,after,2,0.319428405199886
kt3_s39,3comp_equal,3,39,5,bayesm,2,after,3,0.0105023240639395
kt3_s39,3comp_equal,3,39,5,bayesm,2,after,4,0.0047739501603955
kt3_s40,3comp_equal,3,40,5,bayesm,2,before,0,0.6284116463986151
kt3_s40,3comp_equal,3,40,5,bayesm,2,before,1,0.1784532746463085
kt3_s40,3comp_equal,3,40,5,bayesm,2,before,2,0.1735383925009243
kt3_s40,3comp_equal,3,40,5,bayesm,2,before,3,0.012847650229976
kt3_s40,3comp_equal,3,40,5,bayesm,2,before,4,0.0067490362241754
kt3_s40,3comp_equal,3,40,5,bayesm,2,after,0,0.6293009497730936
kt3_s40,3comp_equal,3,40,5,bayesm,2,after,1,0.3444426935889464
kt3_s40,3comp_equal,3,40,5,bayesm,2,after,2,0.0106059484739475
kt3_s40,3comp_equal,3,40,5,bayesm,2,after,3,0.0100491575128444
kt3_s40,3comp_equal,3,40,5,bayesm,2,after,4,0.005601250651168
kt3_s41,3comp_equal,3,41,5,bayesm,2,before,0,0.3354814228262377
kt3_s41,3comp_equal,3,41,5,bayesm,2,before,1,0.2113775667462399
kt3_s41,3comp_equal,3,41,5,bayesm,2,before,2,0.1785278634898192
kt3_s41,3comp_equal,3,41,5,bayesm,2,before,3,0.1656174919332278
kt3_s41,3comp_equal,3,41,5,bayesm,2,before,4,0.1089956550044737
kt3_s41,3comp_equal,3,41,5,bayesm,2,after,0,0.3354814228262374
kt3_s41,3comp_equal,3,41,5,bayesm,2,after,1,0.3127306420820492
kt3_s41,3comp_equal,3,41,5,bayesm,2,after,2,0.301136410091872
kt3_s41,3comp_equal,3,41,5,bayesm,2,after,3,0.0378380817601572
kt3_s41,3comp_equal,3,41,5,bayesm,2,after,4,0.0128134432396841
kt3_s42,3comp_equal,3,42,5,bayesm,2,before,0,0.3290196029826722
kt3_s42,3comp_equal,3,42,5,bayesm,2,before,1,0.2908522505069211
kt3_s42,3comp_equal,3,42,5,bayesm,2,before,2,0.2355274933963443
kt3_s42,3comp_equal,3,42,5,bayesm,2,before,3,0.1255310351074444
kt3_s42,3comp_equal,3,42,5,bayesm,2,before,4,0.0190696180066158
kt3_s42,3comp_equal,3,42,5,bayesm,2,after,0,0.3480811318626002
kt3_s42,3comp_equal,3,42,5,bayesm,2,after,1,0.3234290731010806
kt3_s42,3comp_equal,3,42,5,bayesm,2,after,2,0.3075595675666609
kt3_s42,3comp_equal,3,42,5,bayesm,2,after,3,0.0134609216709782
kt3_s42,3comp_equal,3,42,5,bayesm,2,after,4,0.0074693057986799
kt3_s43,3comp_equal,3,43,5,bayesm,2,before,0,0.3374894600768303
kt3_s43,3comp_equal,3,43,5,bayesm,2,before,1,0.3276117793874032
kt3_s43,3comp_equal,3,43,5,bayesm,2,before,2,0.3105223045298391
kt3_s43,3comp_equal,3,43,5,bayesm,2,before,3,0.0129008746858489
kt3_s43,3comp_equal,3,43,5,bayesm,2,before,4,0.0114755813200783
kt3_s43,3comp_equal,3,43,5,bayesm,2,after,0,0.337490166005866
kt3_s43,3comp_equal,3,43,5,bayesm,2,after,1,0.3276117793874032
kt3_s43,3comp_equal,3,43,5,bayesm,2,after,2,0.3105223045298391
kt3_s43,3comp_equal,3,43,5,bayesm,2,after,3,0.0122348259110229
kt3_s43,3comp_equal,3,43,5,bayesm,2,after,4,0.0121409241658686
kt3_s44,3comp_equal,3,44,5,bayesm,2,before,0,0.2750150675588348
kt3_s44,3comp_equal,3,44,5,bayesm,2,before,1,0.2283566344571835
kt3_s44,3comp_equal,3,44,5,bayesm,2,before,2,0.1980289977563143
kt3_s44,3comp_equal,3,44,5,bayesm,2,before,3,0.1675394670540774
kt3_s44,3comp_equal,3,44,5,bayesm,2,before,4,0.1310598331735922
kt3_s44,3comp_equal,3,44,5,bayesm,2,after,0,0.3364257095314997
kt3_s44,3comp_equal,3,44,5,bayesm,2,after,1,0.3265667845534813
kt3_s44,3comp_equal,3,44,5,bayesm,2,after,2,0.2983600632783469
kt3_s44,3comp_equal,3,44,5,bayesm,2,after,3,0.0224805072898905
kt3_s44,3comp_equal,3,44,5,bayesm,2,after,4,0.0161669353467815
kt3_s45,3comp_equal,3,45,5,bayesm,2,before,0,0.2437095315799392
kt3_s45,3comp_equal,3,45,5,bayesm,2,before,1,0.2203391557155213
kt3_s45,3comp_equal,3,45,5,bayesm,2,before,2,0.2121023226502248
kt3_s45,3comp_equal,3,45,5,bayesm,2,before,3,0.1664841069315515
kt3_s45,3comp_equal,3,45,5,bayesm,2,before,4,0.1573648831227606
kt3_s45,3comp_equal,3,45,5,bayesm,2,after,0,0.3381472546470512
kt3_s45,3comp_equal,3,45,5,bayesm,2,after,1,0.3307363198290282
kt3_s45,3comp_equal,3,45,5,bayesm,2,after,2,0.294754684230038
kt3_s45,3comp_equal,3,45,5,bayesm,2,after,3,0.0257348413249784
kt3_s45,3comp_equal,3,45,5,bayesm,2,after,4,0.010626899968904
kt3_s46,3comp_equal,3,46,5,bayesm,2,before,0,0.3073314958277321
kt3_s46,3comp_equal,3,46,5,bayesm,2,before,1,0.2654718990870386
kt3_s46,3comp_equal,3,46,5,bayesm,2,before,2,0.1897842046149741
kt3_s46,3comp_equal,3,46,5,bayesm,2,before,3,0.1209018055158048
kt3_s46,3comp_equal,3,46,5,bayesm,2,before,4,0.1165105949544501
kt3_s46,3comp_equal,3,46,5,bayesm,2,after,0,0.3518303093658093
kt3_s46,3comp_equal,3,46,5,bayesm,2,after,1,0.3237259113397043
kt3_s46,3comp_equal,3,46,5,bayesm,2,after,2,0.2899119318789441
kt3_s46,3comp_equal,3,46,5,bayesm,2,after,3,0.0240953234649029
kt3_s46,3comp_equal,3,46,5,bayesm,2,after,4,0.0104365239506393
kt3_s47,3comp_equal,3,47,5,bayesm,2,before,0,0.3394601773020559
kt3_s47,3comp_equal,3,47,5,bayesm,2,before,1,0.2060352642656233
kt3_s47,3comp_equal,3,47,5,bayesm,2,before,2,0.2024854862456077
kt3_s47,3comp_equal,3,47,5,bayesm,2,before,3,0.1449788742308612
kt3_s47,3comp_equal,3,47,5,bayesm,2,before,4,0.1070401979558506
kt3_s47,3comp_equal,3,47,5,bayesm,2,after,0,0.3681127881321321
kt3_s47,3comp_equal,3,47,5,bayesm,2,after,1,0.3401645490878038
kt3_s47,3comp_equal,3,47,5,bayesm,2,after,2,0.2716101994321923
kt3_s47,3comp_equal,3,47,5,bayesm,2,after,3,0.0112785306743144
kt3_s47,3comp_equal,3,47,5,bayesm,2,after,4,0.0088339326735571
kt3_s48,3comp_equal,3,48,5,bayesm,2,before,0,0.336799507690466
kt3_s48,3comp_equal,3,48,5,bayesm,2,before,1,0.2532020878239279
kt3_s48,3comp_equal,3,48,5,bayesm,2,before,2,0.167626133059618
kt3_s48,3comp_equal,3,48,5,bayesm,2,before,3,0.1657123308771025
kt3_s48,3comp_equal,3,48,5,bayesm,2,before,4,0.0766599405488874
kt3_s48,3comp_equal,3,48,5,bayesm,2,after,0,0.342728632462335
kt3_s48,3comp_equal,3,48,5,bayesm,2,after,1,0.3163818889543908
kt3_s48,3comp_equal,3,48,5,bayesm,2,after,2,0.3121101495665629
kt3_s48,3comp_equal,3,48,5,bayesm,2,after,3,0.0198480688935865
kt3_s48,3comp_equal,3,48,5,bayesm,2,after,4,0.0089312601231247
kt3_s49,3comp_equal,3,49,5,bayesm,2,before,0,0.2749324799058624
kt3_s49,3comp_equal,3,49,5,bayesm,2,before,1,0.2247316980274208
kt3_s49,3comp_equal,3,49,5,bayesm,2,before,2,0.1916501196437395
kt3_s49,3comp_equal,3,49,5,bayesm,2,before,3,0.1794846862239857
kt3_s49,3comp_equal,3,49,5,bayesm,2,before,4,0.1292010161989905
kt3_s49,3comp_equal,3,49,5,bayesm,2,after,0,0.3789072624140813
kt3_s49,3comp_equal,3,49,5,bayesm,2,after,1,0.3121889812199718
kt3_s49,3comp_equal,3,49,5,bayesm,2,after,2,0.2598868763326079
kt3_s49,3comp_equal,3,49,5,bayesm,2,after,3,0.0399562156709308
kt3_s49,3comp_equal,3,49,5,bayesm,2,after,4,0.0090606643624082
kt3_s50,3comp_equal,3,50,5,bayesm,2,before,0,0.3109599608339384
kt3_s50,3comp_equal,3,50,5,bayesm,2,before,1,0.1901108501607723
kt3_s50,3comp_equal,3,50,5,bayesm,2,before,2,0.1690822296892684
kt3_s50,3comp_equal,3,50,5,bayesm,2,before,3,0.1677004508541704
kt3_s50,3comp_equal,3,50,5,bayesm,2,before,4,0.1621465084618508
kt3_s50,3comp_equal,3,50,5,bayesm,2,after,0,0.335055364255595
kt3_s50,3comp_equal,3,50,5,bayesm,2,after,1,0.3298683011497036
kt3_s50,3comp_equal,3,50,5,bayesm,2,after,2,0.3224622399038729
kt3_s50,3comp_equal,3,50,5,bayesm,2,after,3,0.0078541012526825
kt3_s50,3comp_equal,3,50,5,bayesm,2,after,4,0.0047599934381457
kt3_s51,3comp_equal,3,51,5,bayesm,2,before,0,0.340270730824993
kt3_s51,3comp_equal,3,51,5,bayesm,2,before,1,0.2123460305313365
kt3_s51,3comp_equal,3,51,5,bayesm,2,before,2,0.1769551279469006
kt3_s51,3comp_equal,3,51,5,bayesm,2,before,3,0.167887376386504
kt3_s51,3comp_equal,3,51,5,bayesm,2,before,4,0.102540734310265
kt3_s51,3comp_equal,3,51,5,bayesm,2,after,0,0.380847726730785
kt3_s51,3comp_equal,3,51,5,bayesm,2,after,1,0.3221453729931804
kt3_s51,3comp_equal,3,51,5,bayesm,2,after,2,0.2506951837727764
kt3_s51,3comp_equal,3,51,5,bayesm,2,after,3,0.0307461811935138
kt3_s51,3comp_equal,3,51,5,bayesm,2,after,4,0.0155655353097442
kt3_s52,3comp_equal,3,52,5,bayesm,2,before,0,0.3109960374344596
kt3_s52,3comp_equal,3,52,5,bayesm,2,before,1,0.2319354567862522
kt3_s52,3comp_equal,3,52,5,bayesm,2,before,2,0.2250845470373372
kt3_s52,3comp_equal,3,52,5,bayesm,2,before,3,0.2049581837117991
kt3_s52,3comp_equal,3,52,5,bayesm,2,before,4,0.0270257750301531
kt3_s52,3comp_equal,3,52,5,bayesm,2,after,0,0.337336365751784
kt3_s52,3comp_equal,3,52,5,bayesm,2,after,1,0.3265553450012034
kt3_s52,3comp_equal,3,52,5,bayesm,2,after,2,0.3109988003317893
kt3_s52,3comp_equal,3,52,5,bayesm,2,after,3,0.018748192815063
kt3_s52,3comp_equal,3,52,5,bayesm,2,after,4,0.0063612961001602
kt3_s53,3comp_equal,3,53,5,bayesm,2,before,0,0.3548600882095525
kt3_s53,3comp_equal,3,53,5,bayesm,2,before,1,0.3037903486659598
kt3_s53,3comp_equal,3,53,5,bayesm,2,before,2,0.1676903110357721
kt3_s53,3comp_equal,3,53,5,bayesm,2,before,3,0.1498331640964275
kt3_s53,3comp_equal,3,53,5,bayesm,2,before,4,0.02382608799229
kt3_s53,3comp_equal,3,53,5,bayesm,2,after,0,0.3548600882095519
kt3_s53,3comp_equal,3,53,5,bayesm,2,after,1,0.3363434414105424
kt3_s53,3comp_equal,3,53,5,bayesm,2,after,2,0.2909965964169349
kt3_s53,3comp_equal,3,53,5,bayesm,2,after,3,0.0135357844224319
kt3_s53,3comp_equal,3,53,5,bayesm,2,after,4,0.0042640895405388
kt3_s54,3comp_equal,3,54,5,bayesm,2,before,0,0.3291060918082583
kt3_s54,3comp_equal,3,54,5,bayesm,2,before,1,0.2553462681098353
