dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,grid,param,retained_mass_model,retained_mass_true,Hellinger,KL,JSD,TVD,Wasserstein1
kt5_s66,5comp_equal,5,66,5,bayesm,2,full,Alt1,0.9999999999999996,1.0,0.22972,inf,0.04459,0.18054,0.72722
kt5_s66,5comp_equal,5,66,5,bayesm,2,full,Alt2,0.9999999999999998,1.0,0.15898,inf,0.0242,0.13613,0.52331
kt5_s66,5comp_equal,5,66,5,bayesm,2,full,Alt3,0.9999999999999996,1.0,0.20501,inf,0.03441,0.16891,0.86474
kt5_s66,5comp_equal,5,66,5,bayesm,2,full,Price,1.0,1.0,0.04035,inf,0.00142,0.03008,0.08474
kt5_s66,5comp_equal,5,66,5,bayesm,2,chebyshev,Alt1,0.9997586874209452,1.0,0.22947,1.45856,0.04451,0.18112,0.71802
kt5_s66,5comp_equal,5,66,5,bayesm,2,chebyshev,Alt2,0.9979706046980128,1.0,0.15584,0.12587,0.02352,0.1349,0.46497
kt5_s66,5comp_equal,5,66,5,bayesm,2,chebyshev,Alt3,0.999299296302648,1.0,0.20419,0.73381,0.03418,0.16805,0.84421
kt5_s66,5comp_equal,5,66,5,bayesm,2,chebyshev,Price,0.9990985581757674,0.9999999990945194,0.03433,0.00758,0.00111,0.03017,0.06643
kt5_s67,5comp_equal,5,67,5,bayesm,2,full,Alt1,0.9999999999999998,1.0,0.16481,inf,0.0241,0.12808,0.38307
kt5_s67,5comp_equal,5,67,5,bayesm,2,full,Alt2,0.9999999999999998,1.0,0.04428,inf,0.00156,0.02518,0.10105
kt5_s67,5comp_equal,5,67,5,bayesm,2,full,Alt3,0.9999999999999998,1.0,0.21651,inf,0.0429,0.21393,0.90453
kt5_s67,5comp_equal,5,67,5,bayesm,2,full,Price,0.9999999999999998,1.0,0.14075,inf,0.01845,0.10764,0.4035
kt5_s67,5comp_equal,5,67,5,bayesm,2,chebyshev,Alt1,0.9991841974334262,0.9999999999999134,0.1636,0.21559,0.02382,0.12781,0.36332
kt5_s67,5comp_equal,5,67,5,bayesm,2,chebyshev,Alt2,0.9982396225138318,0.9999999999074526,0.03287,0.01138,0.00095,0.02366,0.0771
kt5_s67,5comp_equal,5,67,5,bayesm,2,chebyshev,Alt3,0.999794466653308,1.0,0.21628,0.36787,0.04283,0.21418,0.89531
kt5_s67,5comp_equal,5,67,5,bayesm,2,chebyshev,Price,0.9993236941799704,1.0,0.13955,0.12226,0.01822,0.10823,0.38718
kt5_s68,5comp_equal,5,68,5,bayesm,2,full,Alt1,0.9999999999999998,1.0,0.17563,inf,0.02796,0.14365,0.42167
kt5_s68,5comp_equal,5,68,5,bayesm,2,full,Alt2,0.9999999999999996,1.0,0.21636,inf,0.04273,0.19155,0.6418
kt5_s68,5comp_equal,5,68,5,bayesm,2,full,Alt3,0.9999999999999996,1.0,0.09893,inf,0.00925,0.07914,0.35985
kt5_s68,5comp_equal,5,68,5,bayesm,2,full,Price,0.9999999999999996,1.0,0.1967,inf,0.03595,0.17634,0.71078
kt5_s68,5comp_equal,5,68,5,bayesm,2,chebyshev,Alt1,0.9999930332721052,1.0,0.17562,0.20605,0.02796,0.14363,0.42149
kt5_s68,5comp_equal,5,68,5,bayesm,2,chebyshev,Alt2,0.9999947834911712,1.0,0.21635,0.29673,0.04273,0.19203,0.6414
kt5_s68,5comp_equal,5,68,5,bayesm,2,chebyshev,Alt3,0.9999874392676872,1.0,0.0989,0.05436,0.00924,0.07914,0.35954
kt5_s68,5comp_equal,5,68,5,bayesm,2,chebyshev,Price,0.9999962915619296,1.0,0.19669,0.24019,0.03595,0.1761,0.71029
kt5_s69,5comp_equal,5,69,5,bayesm,2,full,Alt1,1.0,1.0,0.12153,inf,0.01369,0.10671,0.24904
kt5_s69,5comp_equal,5,69,5,bayesm,2,full,Alt2,0.9999999999999998,1.0,0.07954,inf,0.00609,0.07829,0.19154
kt5_s69,5comp_equal,5,69,5,bayesm,2,full,Alt3,1.0,1.0,0.11113,inf,0.01216,0.10509,0.28625
kt5_s69,5comp_equal,5,69,5,bayesm,2,full,Price,0.9999999999999996,1.0,0.07946,inf,0.00627,0.08204,0.3819
kt5_s69,5comp_equal,5,69,5,bayesm,2,chebyshev,Alt1,0.9999799068787646,1.0,0.12149,0.10288,0.01369,0.10669,0.24858
kt5_s69,5comp_equal,5,69,5,bayesm,2,chebyshev,Alt2,0.9997071132207684,1.0,0.07862,0.03306,0.00599,0.07809,0.18395
kt5_s69,5comp_equal,5,69,5,bayesm,2,chebyshev,Alt3,0.9999143118271172,1.0,0.11094,0.05663,0.01213,0.10514,0.28473
kt5_s69,5comp_equal,5,69,5,bayesm,2,chebyshev,Price,0.9999908994310966,1.0,0.07943,0.02724,0.00627,0.08194,0.38159
kt5_s70,5comp_equal,5,70,5,bayesm,2,full,Alt1,0.9999999999999996,1.0,0.11349,inf,0.0108,0.06936,0.27641
kt5_s70,5comp_equal,5,70,5,bayesm,2,full,Alt2,0.9999999999999996,1.0,0.12282,inf,0.01275,0.10309,0.36051
kt5_s70,5comp_equal,5,70,5,bayesm,2,full,Alt3,0.9999999999999996,1.0,0.21032,inf,0.03753,0.13786,0.63437
kt5_s70,5comp_equal,5,70,5,bayesm,2,full,Price,0.9999999999999998,1.0,0.06155,inf,0.0036,0.06391,0.14783
kt5_s70,5comp_equal,5,70,5,bayesm,2,chebyshev,Alt1,0.993953669566628,1.0,0.09941,0.24425,0.00873,0.06449,0.16553
kt5_s70,5comp_equal,5,70,5,bayesm,2,chebyshev,Alt2,0.9953047050970734,1.0,0.11298,0.18514,0.01114,0.10171,0.27094
kt5_s70,5comp_equal,5,70,5,bayesm,2,chebyshev,Alt3,0.9998809502488382,1.0,0.21019,0.91812,0.03749,0.13846,0.62766
kt5_s70,5comp_equal,5,70,5,bayesm,2,chebyshev,Price,0.9996175921647242,0.9999999999999992,0.05999,0.02078,0.00347,0.06338,0.13982
kt5_s71,5comp_equal,5,71,5,bayesm,2,full,Alt1,0.9999999999999992,1.0,0.2073,inf,0.03954,0.20253,0.46893
kt5_s71,5comp_equal,5,71,5,bayesm,2,full,Alt2,0.9999999999999996,1.0,0.16063,inf,0.02433,0.12597,0.48321
kt5_s71,5comp_equal,5,71,5,bayesm,2,full,Alt3,0.9999999999999998,1.0,0.15544,inf,0.021,0.12167,0.42198
kt5_s71,5comp_equal,5,71,5,bayesm,2,full,Price,0.9999999999999998,1.0,0.08305,inf,0.00636,0.05952,0.21189
kt5_s71,5comp_equal,5,71,5,bayesm,2,chebyshev,Alt1,0.99885085650129,1.0,0.20596,0.35981,0.03916,0.20106,0.44227
kt5_s71,5comp_equal,5,71,5,bayesm,2,chebyshev,Alt2,0.9991259957297072,1.0,0.1593,0.16697,0.02404,0.12568,0.45398
kt5_s71,5comp_equal,5,71,5,bayesm,2,chebyshev,Alt3,0.9988007267453072,1.0,0.15354,0.31292,0.02059,0.12235,0.38397
kt5_s71,5comp_equal,5,71,5,bayesm,2,chebyshev,Price,0.9988067266053864,1.0,0.07939,0.05013,0.00595,0.05816,0.18407
kt5_s72,5comp_equal,5,72,5,bayesm,2,full,Alt1,0.9999999999999998,1.0,0.33005,inf,0.08571,0.23202,1.66456
kt5_s72,5comp_equal,5,72,5,bayesm,2,full,Alt2,0.9999999999999988,1.0,0.04645,inf,0.00201,0.02753,0.09774
kt5_s72,5comp_equal,5,72,5,bayesm,2,full,Alt3,0.9999999999999998,1.0,0.06282,inf,0.00385,0.0624,0.24631
kt5_s72,5comp_equal,5,72,5,bayesm,2,full,Price,1.0,1.0,0.10832,inf,0.01126,0.1198,0.34376
kt5_s72,5comp_equal,5,72,5,bayesm,2,chebyshev,Alt1,0.9999454797630606,1.0,0.33001,5.86894,0.0857,0.23188,1.66205
kt5_s72,5comp_equal,5,72,5,bayesm,2,chebyshev,Alt2,0.9996269992180828,0.9999999999976602,0.0444,0.01061,0.00188,0.02737,0.09014
kt5_s72,5comp_equal,5,72,5,bayesm,2,chebyshev,Alt3,0.9996503864416078,0.9999999999999998,0.06142,0.01576,0.00373,0.06205,0.24023
kt5_s72,5comp_equal,5,72,5,bayesm,2,chebyshev,Price,0.9998893269607118,1.0,0.10807,0.06638,0.01122,0.11982,0.34014
kt5_s73,5comp_equal,5,73,5,bayesm,2,full,Alt1,0.9999999999999992,1.0,0.24523,inf,0.05275,0.22341,1.1147
kt5_s73,5comp_equal,5,73,5,bayesm,2,full,Alt2,0.9999999999999996,1.0,0.23054,inf,0.04657,0.21645,0.78102
kt5_s73,5comp_equal,5,73,5,bayesm,2,full,Alt3,0.9999999999999988,1.0,0.10169,inf,0.00934,0.07516,0.32573
kt5_s73,5comp_equal,5,73,5,bayesm,2,full,Price,0.9999999999999992,1.0,0.07292,inf,0.00523,0.07171,0.1947
kt5_s73,5comp_equal,5,73,5,bayesm,2,chebyshev,Alt1,0.995915495588874,1.0,0.24128,1.00333,0.05143,0.22205,1.05
kt5_s73,5comp_equal,5,73,5,bayesm,2,chebyshev,Alt2,0.9999330966748028,1.0,0.23047,0.93223,0.04655,0.2164,0.77826
kt5_s73,5comp_equal,5,73,5,bayesm,2,chebyshev,Alt3,0.9993000477262663,0.9999999999999988,0.09998,0.0932,0.0091,0.07474,0.31688
kt5_s73,5comp_equal,5,73,5,bayesm,2,chebyshev,Price,0.9999833728914466,1.0,0.07287,0.02483,0.00522,0.07163,0.19399
kt5_s74,5comp_equal,5,74,5,bayesm,2,full,Alt1,0.9999999999999996,1.0,0.06051,inf,0.00326,0.04538,0.20985
kt5_s74,5comp_equal,5,74,5,bayesm,2,full,Alt2,0.9999999999999994,1.0,0.18276,inf,0.02958,0.15005,0.51869
kt5_s74,5comp_equal,5,74,5,bayesm,2,full,Alt3,1.0,1.0,0.09405,inf,0.00839,0.08035,0.35754
kt5_s74,5comp_equal,5,74,5,bayesm,2,full,Price,0.9999999999999994,1.0,0.09476,inf,0.00836,0.09212,0.26681
kt5_s74,5comp_equal,5,74,5,bayesm,2,chebyshev,Alt1,0.9994826805073844,1.0,0.05835,0.05193,0.00309,0.04513,0.19839
kt5_s74,5comp_equal,5,74,5,bayesm,2,chebyshev,Alt2,0.9980454285106456,1.0,0.18016,0.40557,0.02892,0.14925,0.43178
kt5_s74,5comp_equal,5,74,5,bayesm,2,chebyshev,Alt3,0.9983933919762994,0.99999999999288,0.08971,0.03928,0.00784,0.07969,0.33567
kt5_s74,5comp_equal,5,74,5,bayesm,2,chebyshev,Price,0.9976684525855294,1.0,0.08844,0.06147,0.00756,0.09001,0.19759
kt5_s75,5comp_equal,5,75,5,bayesm,2,full,Alt1,0.9999999999999996,1.0,0.11283,inf,0.01162,0.0762,0.18063
kt5_s75,5comp_equal,5,75,5,bayesm,2,full,Alt2,0.9999999999999998,1.0,0.12164,inf,0.01324,0.11135,0.39612
kt5_s75,5comp_equal,5,75,5,bayesm,2,full,Alt3,0.9999999999999994,1.0,0.07009,inf,0.00411,0.05271,0.19541
kt5_s75,5comp_equal,5,75,5,bayesm,2,full,Price,1.0,1.0,0.11355,inf,0.01207,0.10462,0.35538
kt5_s75,5comp_equal,5,75,5,bayesm,2,chebyshev,Alt1,0.9993391682199416,1.0,0.11137,0.12537,0.0114,0.07517,0.17004
kt5_s75,5comp_equal,5,75,5,bayesm,2,chebyshev,Alt2,0.996681331332446,1.0,0.11471,0.20283,0.0121,0.10973,0.31607
kt5_s75,5comp_equal,5,75,5,bayesm,2,chebyshev,Alt3,0.9975614398382748,1.0,0.0608,0.06599,0.00327,0.05174,0.148
kt5_s75,5comp_equal,5,75,5,bayesm,2,chebyshev,Price,0.999546924330634,1.0,0.11256,0.07992,0.01192,0.10324,0.34343
kt5_s76,5comp_equal,5,76,5,bayesm,2,full,Alt1,0.999999999999959,1.0,0.09999,0.0487,0.00965,0.09407,0.1929
kt5_s76,5comp_equal,5,76,5,bayesm,2,full,Alt2,0.9999999999999646,1.0,0.17754,0.25509,0.02792,0.14915,0.50417
kt5_s76,5comp_equal,5,76,5,bayesm,2,full,Alt3,0.9999999999999656,1.0,0.07677,0.02796,0.00572,0.07654,0.18993
kt5_s76,5comp_equal,5,76,5,bayesm,2,full,Price,0.9999999999999664,1.0,0.06842,0.02091,0.0046,0.06593,0.18184
kt5_s76,5comp_equal,5,76,5,bayesm,2,chebyshev,Alt1,0.9999999999864808,1.0,0.09999,0.0487,0.00965,0.09407,0.19291
kt5_s76,5comp_equal,5,76,5,bayesm,2,chebyshev,Alt2,0.9999999661993452,1.0,0.17754,0.25509,0.02792,0.14915,0.50417
kt5_s76,5comp_equal,5,76,5,bayesm,2,chebyshev,Alt3,0.9999999999258408,1.0,0.07677,0.02796,0.00572,0.07654,0.18992
kt5_s76,5comp_equal,5,76,5,bayesm,2,chebyshev,Price,1.0,1.0,0.06842,0.02091,0.0046,0.06593,0.18183
kt5_s77,5comp_equal,5,77,5,bayesm,2,full,Alt1,0.9999999999999554,1.0,0.1428,0.17,0.0181,0.0987,0.29519
kt5_s77,5comp_equal,5,77,5,bayesm,2,full,Alt2,0.999999999999967,1.0,0.12263,0.07965,0.01432,0.11092,0.47064
kt5_s77,5comp_equal,5,77,5,bayesm,2,full,Alt3,0.9999999999999604,1.0,0.22955,0.41802,0.04698,0.2094,0.69477
kt5_s77,5comp_equal,5,77,5,bayesm,2,full,Price,0.9999999999999608,1.0,0.09857,0.04846,0.00936,0.09213,0.33457
kt5_s77,5comp_equal,5,77,5,bayesm,2,chebyshev,Alt1,0.9999999290292124,1.0,0.1428,0.16998,0.0181,0.09869,0.29516
kt5_s77,5comp_equal,5,77,5,bayesm,2,chebyshev,Alt2,0.9999999993957168,1.0,0.12263,0.07965,0.01432,0.1109,0.47065
kt5_s77,5comp_equal,5,77,5,bayesm,2,chebyshev,Alt3,0.9999999381337104,1.0,0.22955,0.41801,0.04698,0.20941,0.69472
kt5_s77,5comp_equal,5,77,5,bayesm,2,chebyshev,Price,0.9999999769148928,1.0,0.09857,0.04846,0.00936,0.09213,0.33458
kt5_s78,5comp_equal,5,78,5,bayesm,2,full,Alt1,0.9999999999999702,1.0,0.14856,0.1283,0.02043,0.1349,0.29447
kt5_s78,5comp_equal,5,78,5,bayesm,2,full,Alt2,0.9999999999999624,1.0,0.1847,0.21038,0.03132,0.16753,0.74191
kt5_s78,5comp_equal,5,78,5,bayesm,2,full,Alt3,0.9999999999999593,1.0,0.09087,0.03454,0.00822,0.10376,0.54998
kt5_s78,5comp_equal,5,78,5,bayesm,2,full,Price,0.9999999999999116,1.0,0.12359,0.08816,0.01417,0.09224,0.27597
kt5_s78,5comp_equal,5,78,5,bayesm,2,chebyshev,Alt1,0.9999999999996696,1.0,0.14856,0.1283,0.02043,0.1349,0.29449
kt5_s78,5comp_equal,5,78,5,bayesm,2,chebyshev,Alt2,0.9999999999996024,1.0,0.1847,0.21038,0.03132,0.16751,0.74194
kt5_s78,5comp_equal,5,78,5,bayesm,2,chebyshev,Alt3,0.999999999996942,1.0,0.09087,0.03454,0.00822,0.10376,0.54998
kt5_s78,5comp_equal,5,78,5,bayesm,2,chebyshev,Price,0.9999999999416076,1.0,0.12359,0.08816,0.01417,0.09225,0.27597
kt5_s79,5comp_equal,5,79,5,bayesm,2,full,Alt1,1.0,1.0,0.07293,inf,0.00499,0.06089,0.23796
kt5_s79,5comp_equal,5,79,5,bayesm,2,full,Alt2,0.9999999999999992,1.0,0.34672,inf,0.09368,0.25288,1.9383
kt5_s79,5comp_equal,5,79,5,bayesm,2,full,Alt3,0.9999999999999996,1.0,0.14173,inf,0.01775,0.11828,0.34951
kt5_s79,5comp_equal,5,79,5,bayesm,2,full,Price,0.9999999999999992,1.0,0.09469,inf,0.00824,0.06747,0.44425
kt5_s79,5comp_equal,5,79,5,bayesm,2,chebyshev,Alt1,0.9990448401493198,1.0,0.06959,0.03445,0.00466,0.06043,0.22
kt5_s79,5comp_equal,5,79,5,bayesm,2,chebyshev,Alt2,0.9998018066036852,1.0,0.34659,4.17288,0.09362,0.25349,1.93107
kt5_s79,5comp_equal,5,79,5,bayesm,2,chebyshev,Alt3,0.9992726779189716,1.0,0.14047,0.19738,0.01751,0.11815,0.32977
kt5_s79,5comp_equal,5,79,5,bayesm,2,chebyshev,Price,0.9983903839763008,1.0,0.09037,0.06987,0.00769,0.06676,0.41258
kt5_s80,5comp_equal,5,80,5,bayesm,2,full,Alt1,0.9999999999999752,1.0,0.26637,4.00023,0.05608,0.17187,1.3988
kt5_s80,5comp_equal,5,80,5,bayesm,2,full,Alt2,0.9999999999999708,1.0,0.27872,1.67697,0.06403,0.19029,0.81026
kt5_s80,5comp_equal,5,80,5,bayesm,2,full,Alt3,0.9999999999999604,1.0,0.27526,1.17975,0.06354,0.20005,0.71998
kt5_s80,5comp_equal,5,80,5,bayesm,2,full,Price,0.99999999999996,1.0,0.08838,0.03631,0.0076,0.07642,0.312
kt5_s80,5comp_equal,5,80,5,bayesm,2,chebyshev,Alt1,0.9999972459811284,1.0,0.26637,3.99958,0.05608,0.17186,1.3987
kt5_s80,5comp_equal,5,80,5,bayesm,2,chebyshev,Alt2,0.9999983680303745,1.0,0.27872,1.67668,0.06403,0.19027,0.81022
kt5_s80,5comp_equal,5,80,5,bayesm,2,chebyshev,Alt3,0.9999974664122318,1.0,0.27526,1.17921,0.06354,0.20004,0.71995
kt5_s80,5comp_equal,5,80,5,bayesm,2,chebyshev,Price,0.9999998436583192,1.0,0.08838,0.0363,0.0076,0.07642,0.31199
kt5_s81,5comp_equal,5,81,5,bayesm,2,full,Alt1,0.9999999999999992,1.0,0.09654,inf,0.00861,0.08113,0.23642
kt5_s81,5comp_equal,5,81,5,bayesm,2,full,Alt2,1.0,1.0,0.17763,inf,0.02833,0.13332,0.60712
kt5_s81,5comp_equal,5,81,5,bayesm,2,full,Alt3,0.9999999999999998,1.0,0.11178,inf,0.01178,0.11318,0.2862
kt5_s81,5comp_equal,5,81,5,bayesm,2,full,Price,0.9999999999999998,1.0,0.091,inf,0.00792,0.08948,0.27317
kt5_s81,5comp_equal,5,81,5,bayesm,2,chebyshev,Alt1,0.9999970517716384,1.0,0.09653,0.05877,0.00861,0.08112,0.23631
kt5_s81,5comp_equal,5,81,5,bayesm,2,chebyshev,Alt2,0.999999070947231,1.0,0.17763,0.21738,0.02833,0.13332,0.60697
kt5_s81,5comp_equal,5,81,5,bayesm,2,chebyshev,Alt3,0.9999983648139976,1.0,0.11177,0.07626,0.01178,0.11317,0.28615
kt5_s81,5comp_equal,5,81,5,bayesm,2,chebyshev,Price,0.9999877584027036,0.9999999999999996,0.09097,0.04343,0.00791,0.08944,0.27298
kt5_s82,5comp_equal,5,82,5,bayesm,2,full,Alt1,0.9999999999999998,1.0,0.1597,inf,0.0233,0.13582,0.28754
kt5_s82,5comp_equal,5,82,5,bayesm,2,full,Alt2,1.0,1.0,0.15541,inf,0.02074,0.13153,0.43688
kt5_s82,5comp_equal,5,82,5,bayesm,2,full,Alt3,0.9999999999999996,1.0,0.16127,inf,0.02166,0.1276,0.65558
kt5_s82,5comp_equal,5,82,5,bayesm,2,full,Price,0.9999999999999998,1.0,0.09994,inf,0.0093,0.07722,0.28201
kt5_s82,5comp_equal,5,82,5,bayesm,2,chebyshev,Alt1,0.9995401526230026,1.0,0.15899,0.17292,0.02314,0.13534,0.27849
kt5_s82,5comp_equal,5,82,5,bayesm,2,chebyshev,Alt2,0.997874389475692,1.0,0.15203,0.38969,0.02002,0.13025,0.39391
kt5_s82,5comp_equal,5,82,5,bayesm,2,chebyshev,Alt3,0.9878815126940652,1.0,0.1416,0.60392,0.01753,0.12156,0.32087
kt5_s82,5comp_equal,5,82,5,bayesm,2,chebyshev,Price,0.9999455445128178,1.0,0.0998,0.07816,0.00928,0.07731,0.28008
kt5_s83,5comp_equal,5,83,5,bayesm,2,full,Alt1,0.9999999999999998,1.0,0.1108,inf,0.01004,0.073,0.37603
kt5_s83,5comp_equal,5,83,5,bayesm,2,full,Alt2,0.9999999999999998,1.0,0.1767,inf,0.02593,0.13411,0.67695
kt5_s83,5comp_equal,5,83,5,bayesm,2,full,Alt3,0.9999999999999996,1.0,0.14429,inf,0.01711,0.10506,0.57103
kt5_s83,5comp_equal,5,83,5,bayesm,2,full,Price,0.9999999999999998,1.0,0.08531,inf,0.00704,0.07865,0.27196
kt5_s83,5comp_equal,5,83,5,bayesm,2,chebyshev,Alt1,0.9965319347137508,1.0,0.10276,0.26102,0.00885,0.07026,0.32079
kt5_s83,5comp_equal,5,83,5,bayesm,2,chebyshev,Alt2,0.9956391219576388,1.0,0.1706,1.11537,0.02446,0.1318,0.5997
kt5_s83,5comp_equal,5,83,5,bayesm,2,chebyshev,Alt3,0.9917211864858954,1.0,0.12939,0.44681,0.01428,0.09855,0.38483
kt5_s83,5comp_equal,5,83,5,bayesm,2,chebyshev,Price,0.9999247627627702,1.0,0.08509,0.03683,0.00701,0.07814,0.26972
kt5_s84,5comp_equal,5,84,5,bayesm,2,full,Alt1,1.0,1.0,0.33475,inf,0.08881,0.22344,2.21565
kt5_s84,5comp_equal,5,84,5,bayesm,2,full,Alt2,1.0,1.0,0.12247,inf,0.01396,0.10199,0.46651
kt5_s84,5comp_equal,5,84,5,bayesm,2,full,Alt3,0.9999999999999998,1.0,0.12776,inf,0.01512,0.11361,0.42338
kt5_s84,5comp_equal,5,84,5,bayesm,2,full,Price,1.0,1.0,0.07998,inf,0.00608,0.08121,0.23229
kt5_s84,5comp_equal,5,84,5,bayesm,2,chebyshev,Alt1,0.99998252823886,1.0,0.33474,14.27783,0.08881,0.22364,2.21427
kt5_s84,5comp_equal,5,84,5,bayesm,2,chebyshev,Alt2,0.9989088305382952,0.999999999999938,0.12025,0.08372,0.01359,0.10112,0.44688
kt5_s84,5comp_equal,5,84,5,bayesm,2,chebyshev,Alt3,0.9997746721387148,1.0,0.12732,0.12565,0.01505,0.11397,0.41534
kt5_s84,5comp_equal,5,84,5,bayesm,2,chebyshev,Price,0.9998845622954948,1.0,0.07962,0.05311,0.00604,0.08163,0.22881
kt5_s85,5comp_equal,5,85,5,bayesm,2,full,Alt1,0.9999999999999996,1.0,0.06301,inf,0.00383,0.0531,0.23506
kt5_s85,5comp_equal,5,85,5,bayesm,2,full,Alt2,0.9999999999999998,1.0,0.03945,inf,0.00144,0.03311,0.17998
kt5_s85,5comp_equal,5,85,5,bayesm,2,full,Alt3,1.0,1.0,0.07574,inf,0.00557,0.0778,0.18705
kt5_s85,5comp_equal,5,85,5,bayesm,2,full,Price,0.9999999999999996,1.0,0.16149,inf,0.02376,0.16284,0.57606
kt5_s85,5comp_equal,5,85,5,bayesm,2,chebyshev,Alt1,0.9995347507933298,0.999999999999994,0.06114,0.01709,0.00367,0.05217,0.22798
kt5_s85,5comp_equal,5,85,5,bayesm,2,chebyshev,Alt2,0.9995607295468228,0.9999999999808582,0.03657,0.00719,0.00129,0.03304,0.17101
kt5_s85,5comp_equal,5,85,5,bayesm,2,chebyshev,Alt3,0.9998208374019762,1.0,0.07514,0.03169,0.00551,0.07746,0.18003
kt5_s85,5comp_equal,5,85,5,bayesm,2,chebyshev,Price,0.9998717900711592,1.0,0.16113,0.24179,0.02368,0.15893,0.5739
kt5_s86,5comp_equal,5,86,5,bayesm,2,full,Alt1,0.9999999999999996,1.0,0.29778,inf,0.07127,0.17873,1.38637
kt5_s86,5comp_equal,5,86,5,bayesm,2,full,Alt2,0.9999999999999998,1.0,0.16041,inf,0.02125,0.12158,0.40014
kt5_s86,5comp_equal,5,86,5,bayesm,2,full,Alt3,0.9999999999999998,1.0,0.232,inf,0.04627,0.21051,0.90409
kt5_s86,5comp_equal,5,86,5,bayesm,2,full,Price,0.9999999999999998,1.0,0.05814,inf,0.00331,0.06314,0.14166
kt5_s86,5comp_equal,5,86,5,bayesm,2,chebyshev,Alt1,0.999988605252926,1.0,0.29777,7.65369,0.07126,0.17874,1.38563
kt5_s86,5comp_equal,5,86,5,bayesm,2,chebyshev,Alt2,0.9976286831897958,1.0,0.15676,0.81525,0.02044,0.12055,0.37135
kt5_s86,5comp_equal,5,86,5,bayesm,2,chebyshev,Alt3,0.999939019099003,1.0,0.23194,1.0591,0.04625,0.21059,0.9023
kt5_s86,5comp_equal,5,86,5,bayesm,2,chebyshev,Price,0.999850316329132,0.9999999377355434,0.0575,0.01461,0.00326,0.06316,0.13845
kt5_s87,5comp_equal,5,87,5,bayesm,2,full,Alt1,1.0,1.0,0.0782,inf,0.00583,0.08096,0.24245
kt5_s87,5comp_equal,5,87,5,bayesm,2,full,Alt2,0.9999999999999994,1.0,0.22865,inf,0.04812,0.20033,0.89122
kt5_s87,5comp_equal,5,87,5,bayesm,2,full,Alt3,0.9999999999999996,1.0,0.07446,inf,0.00543,0.07902,0.15479
kt5_s87,5comp_equal,5,87,5,bayesm,2,full,Price,0.9999999999999998,1.0,0.15341,inf,0.02077,0.10437,0.48795
kt5_s87,5comp_equal,5,87,5,bayesm,2,chebyshev,Alt1,0.9999407699254628,1.0,0.07801,0.03349,0.00581,0.08072,0.24024
kt5_s87,5comp_equal,5,87,5,bayesm,2,chebyshev,Alt2,0.9999825180085904,1.0,0.22863,0.29872,0.04811,0.20037,0.88986
kt5_s87,5comp_equal,5,87,5,bayesm,2,chebyshev,Alt3,0.9999597205100146,1.0,0.07432,0.02611,0.00542,0.07944,0.15332
kt5_s87,5comp_equal,5,87,5,bayesm,2,chebyshev,Price,0.9999842518906376,1.0,0.15339,0.19603,0.02076,0.10416,0.48703
kt5_s88,5comp_equal,5,88,5,bayesm,2,full,Alt1,1.0,1.0,0.24754,inf,0.05132,0.17719,0.81297
kt5_s88,5comp_equal,5,88,5,bayesm,2,full,Alt2,0.9999999999999996,1.0,0.2182,inf,0.04587,0.23415,0.72411
kt5_s88,5comp_equal,5,88,5,bayesm,2,full,Alt3,0.9999999999999996,1.0,0.21497,inf,0.0391,0.18493,0.95894
kt5_s88,5comp_equal,5,88,5,bayesm,2,full,Price,0.9999999999999996,1.0,0.04299,inf,0.0015,0.03058,0.07852
kt5_s88,5comp_equal,5,88,5,bayesm,2,chebyshev,Alt1,0.9998478523157178,1.0,0.2474,0.79143,0.05127,0.17679,0.80846
kt5_s88,5comp_equal,5,88,5,bayesm,2,chebyshev,Alt2,0.9987577340111796,1.0,0.21684,0.20311,0.04547,0.23358,0.70444
kt5_s88,5comp_equal,5,88,5,bayesm,2,chebyshev,Alt3,0.998311043758958,1.0,0.21308,0.84757,0.03855,0.18383,0.89174
kt5_s88,5comp_equal,5,88,5,bayesm,2,chebyshev,Price,0.9980267084726084,0.9999999996389908,0.02936,0.00494,0.00082,0.0293,0.05085
kt5_s89,5comp_equal,5,89,5,bayesm,2,full,Alt1,1.0,1.0,0.03955,inf,0.00155,0.04854,0.10401
kt5_s89,5comp_equal,5,89,5,bayesm,2,full,Alt2,0.9999999999999996,1.0,0.07862,inf,0.00586,0.06885,0.21318
kt5_s89,5comp_equal,5,89,5,bayesm,2,full,Alt3,0.9999999999999996,1.0,0.27607,inf,0.0638,0.22053,1.31822
kt5_s89,5comp_equal,5,89,5,bayesm,2,full,Price,1.0,1.0,0.05627,inf,0.00307,0.04692,0.15604
kt5_s89,5comp_equal,5,89,5,bayesm,2,chebyshev,Alt1,0.9999304601730212,0.999999957645761,0.03911,0.00619,0.00153,0.04849,0.1031
kt5_s89,5comp_equal,5,89,5,bayesm,2,chebyshev,Alt2,0.9999731452444208,1.0,0.07853,0.03397,0.00586,0.06879,0.21251
kt5_s89,5comp_equal,5,89,5,bayesm,2,chebyshev,Alt3,0.999981926844942,1.0,0.27606,1.64705,0.06379,0.22064,1.31751
kt5_s89,5comp_equal,5,89,5,bayesm,2,chebyshev,Price,0.9999484189993262,0.9999999999999998,0.05604,0.01549,0.00305,0.04688,0.15511
