dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,demo,param,post_mean,post_std,ci_low,ci_high,true_value,bias,in_ci
kt1_s38,1comp,1,38,5,bayesm_gibbs,2,z2,Alt1,-0.1863626986742019,0.0810161083936691,-0.3469358406960964,-0.0289495650678876,-0.2183742924610016,0.0320115937867996,True
kt1_s38,1comp,1,38,5,bayesm_gibbs,2,z2,Alt2,0.403183102607727,0.0602955073118209,0.2862636603415012,0.5213666379451751,0.3847462017979072,0.0184369008098198,True
kt1_s38,1comp,1,38,5,bayesm_gibbs,2,z2,Alt3,0.6141928434371948,0.1173771917819976,0.3860451087355613,0.8478253424167632,0.5101420739252245,0.1040507695119703,True
kt1_s38,1comp,1,38,5,bayesm_gibbs,2,z2,Price,-0.6646570563316345,0.0913246944546699,-0.8469929948449135,-0.4869536839425566,-0.7399021108306344,0.0752450544989998,True
kt1_s39,1comp,1,39,5,bayesm_gibbs,2,z1,Alt1,0.368197500705719,0.1233454793691635,0.1285200778394937,0.6085645303130148,0.3824315939850643,-0.0142340932793453,True
kt1_s39,1comp,1,39,5,bayesm_gibbs,2,z1,Alt2,0.4013515710830688,0.1196770891547203,0.1637487504631281,0.6298699840903279,0.3246326084185092,0.0767189626645595,True
kt1_s39,1comp,1,39,5,bayesm_gibbs,2,z1,Alt3,1.0290924310684204,0.1179818287491798,0.800453245639801,1.259148460626602,1.0904331244762373,-0.0613406934078168,True
kt1_s39,1comp,1,39,5,bayesm_gibbs,2,z1,Price,0.3792614638805389,0.0639029592275619,0.2546677529811859,0.5048517927527427,0.4653970284373387,-0.0861355645567998,True
kt1_s39,1comp,1,39,5,bayesm_gibbs,2,z2,Alt1,-0.1273334473371505,0.1201988086104393,-0.3610490083694458,0.1065639713779091,0.070138782795911,-0.1974722301330616,True
kt1_s39,1comp,1,39,5,bayesm_gibbs,2,z2,Alt2,0.2142418771982193,0.1126352623105049,-0.0059119582176208,0.4317821852862834,0.2659541774305871,-0.0517123002323678,True
kt1_s39,1comp,1,39,5,bayesm_gibbs,2,z2,Alt3,0.0594989992678165,0.1156999990344047,-0.1673648867756128,0.2853405997157094,0.2029442216054765,-0.1434452223376599,True
kt1_s39,1comp,1,39,5,bayesm_gibbs,2,z2,Price,-0.2904632091522217,0.0666596367955207,-0.420973227918148,-0.1617678340524435,-0.2485967052301912,-0.0418665039220303,True
kt1_s40,1comp,1,40,5,bayesm_gibbs,2,z1,Alt1,-0.1152998283505439,0.1177648976445198,-0.3475672170519829,0.1193184660747646,0.0007399367426005,-0.1160397650931445,True
kt1_s40,1comp,1,40,5,bayesm_gibbs,2,z1,Alt2,-1.2787624597549438,0.1234915554523468,-1.5221540987491609,-1.0368464708328249,-1.0891814156328892,-0.1895810441220546,True
kt1_s40,1comp,1,40,5,bayesm_gibbs,2,z1,Alt3,-0.7195302844047546,0.1144950166344642,-0.9428162440657616,-0.4973225273191932,-0.4461590679521693,-0.2733712164525853,False
kt1_s40,1comp,1,40,5,bayesm_gibbs,2,z1,Price,0.0831769630312919,0.1413906216621399,-0.1925185367465019,0.3642137303948402,0.2876241370050159,-0.2044471739737239,True
kt1_s40,1comp,1,40,5,bayesm_gibbs,2,z2,Alt1,-0.01816351339221,0.123095154762268,-0.2597222305834293,0.2241472207009792,-0.1927983786254113,0.1746348652332013,True
kt1_s40,1comp,1,40,5,bayesm_gibbs,2,z2,Alt2,-0.0336068049073219,0.126740887761116,-0.2822245270013809,0.2144337948411702,-0.1725148828367143,0.1389080779293924,True
kt1_s40,1comp,1,40,5,bayesm_gibbs,2,z2,Alt3,-1.0944594144821167,0.123326264321804,-1.3392215549945832,-0.8558356240391731,-1.0918784486008457,-0.0025809658812712,True
kt1_s40,1comp,1,40,5,bayesm_gibbs,2,z2,Price,0.2099906802177429,0.1481035500764846,-0.0790032614022493,0.5022708624601361,0.1037779502983045,0.1062127299194383,True
kt1_s41,1comp,1,41,5,bayesm_gibbs,2,z1,Alt1,-1.2645351886749268,0.1280881017446518,-1.5175172686576843,-1.014894837141037,-1.0544173797750946,-0.2101178088998321,True
kt1_s41,1comp,1,41,5,bayesm_gibbs,2,z1,Alt2,0.3158147037029266,0.172266885638237,-0.0188725124578922,0.656793476641178,0.3405248309800617,-0.024710127277135,True
kt1_s41,1comp,1,41,5,bayesm_gibbs,2,z1,Alt3,0.1402394324541092,0.1382316350936889,-0.1305558886379003,0.4149767771363257,0.0062968538568401,0.133942578597269,True
kt1_s41,1comp,1,41,5,bayesm_gibbs,2,z1,Price,-0.5992689728736877,0.118546612560749,-0.8408190190792084,-0.3731803305447104,-0.6586503207498382,0.0593813478761504,True
kt1_s41,1comp,1,41,5,bayesm_gibbs,2,z2,Alt1,0.0015621642814949,0.1359965354204177,-0.2664068222045898,0.2676877133548257,0.0465363684538341,-0.0449742041723391,True
kt1_s41,1comp,1,41,5,bayesm_gibbs,2,z2,Alt2,-0.361527532339096,0.1862086653709411,-0.7219154804944992,0.000864578224718,-0.216759833455371,-0.144767698883725,True
kt1_s41,1comp,1,41,5,bayesm_gibbs,2,z2,Alt3,-0.4594556093215942,0.1538123935461044,-0.7594855099916458,-0.1546130195260054,-0.464118666836615,0.0046630575150207,True
kt1_s41,1comp,1,41,5,bayesm_gibbs,2,z2,Price,-0.3503884375095367,0.1263057738542556,-0.5959382116794586,-0.1007091520354152,-0.3977284973579248,0.0473400598483881,True
kt1_s42,1comp,1,42,5,bayesm_gibbs,2,z1,Alt1,0.3275990188121795,0.0919247642159462,0.1495689749717712,0.5059311449527738,0.3784943083226759,-0.0508952895104963,True
kt1_s42,1comp,1,42,5,bayesm_gibbs,2,z1,Alt2,-0.4561752080917358,0.103295013308525,-0.6578213438391686,-0.2526626192033293,-0.4610826620888127,0.0049074539970768,True
kt1_s42,1comp,1,42,5,bayesm_gibbs,2,z1,Alt3,0.3894437551498413,0.0974388122558593,0.1965043749660253,0.5813340753316878,0.4348029600528301,-0.0453592049029887,True
kt1_s42,1comp,1,42,5,bayesm_gibbs,2,z1,Price,0.6342113614082336,0.0955070704221725,0.447284522652626,0.8200554430484771,0.6778189294024755,-0.0436075679942418,True
kt1_s42,1comp,1,42,5,bayesm_gibbs,2,z2,Alt1,0.1956385970115661,0.0960415080189704,0.0083549870178103,0.3859133198857306,0.2067174516118504,-0.0110788546002842,True
kt1_s42,1comp,1,42,5,bayesm_gibbs,2,z2,Alt2,0.8397031426429749,0.1091551929712295,0.6243212282657623,1.052900606393814,0.938397906279033,-0.0986947636360581,True
kt1_s42,1comp,1,42,5,bayesm_gibbs,2,z2,Alt3,-0.408325731754303,0.1020297706127166,-0.6097282767295837,-0.208740048110486,-0.3868945995517865,-0.0214311322025164,True
kt1_s42,1comp,1,42,5,bayesm_gibbs,2,z2,Price,-0.8013660907745361,0.0964086204767227,-0.9925233498215676,-0.6137106552720073,-0.6223273516557085,-0.1790387391188276,True
kt1_s43,1comp,1,43,5,bayesm_gibbs,2,z1,Alt1,0.0224564224481582,0.0734506174921989,-0.1206843525171279,0.1673594787716865,0.123863457759802,-0.1014070353116438,True
kt1_s43,1comp,1,43,5,bayesm_gibbs,2,z1,Alt2,0.4300329089164734,0.072556272149086,0.2869515761733055,0.5716096729040145,0.4749265520316129,-0.0448936431151394,True
kt1_s43,1comp,1,43,5,bayesm_gibbs,2,z1,Alt3,-0.5995253920555115,0.0758707523345947,-0.7492790937423706,-0.4500553086400032,-0.4935133524949274,-0.106012039560584,True
kt1_s43,1comp,1,43,5,bayesm_gibbs,2,z1,Price,-0.717310905456543,0.0795782282948494,-0.8747130244970321,-0.5626432344317437,-0.8046223411045932,0.0873114356480502,True
kt1_s43,1comp,1,43,5,bayesm_gibbs,2,z2,Alt1,0.5602821111679077,0.0908773094415664,0.3834543906152248,0.7390795022249221,0.571085726592943,-0.0108036154250352,True
kt1_s43,1comp,1,43,5,bayesm_gibbs,2,z2,Alt2,-0.6547887921333313,0.0842747464776039,-0.8198198124766349,-0.4904195368289949,-0.7486631575373269,0.0938743654039956,True
kt1_s43,1comp,1,43,5,bayesm_gibbs,2,z2,Alt3,-1.0455588102340698,0.0868841186165809,-1.2163232028484343,-0.8748254731297496,-1.0287761754146303,-0.0167826348194395,True
kt1_s43,1comp,1,43,5,bayesm_gibbs,2,z2,Price,0.7184079885482788,0.0882602855563163,0.5455774992704392,0.8922561496496201,0.7450695478251151,-0.0266615592768363,True
kt1_s44,1comp,1,44,5,bayesm_gibbs,2,z1,Alt1,-0.6436575055122375,0.1379883587360382,-0.91698287576437,-0.3708894647657875,-0.6471229430251251,0.0034654375128875,True
kt1_s44,1comp,1,44,5,bayesm_gibbs,2,z1,Alt2,0.5606832504272461,0.3112413287162781,-0.0175154724158346,1.2117688983678816,0.6413309873099199,-0.0806477368826737,True
kt1_s44,1comp,1,44,5,bayesm_gibbs,2,z1,Alt3,-0.2417127192020416,0.1023900434374809,-0.4417828679084777,-0.0395734161138534,-0.3168310694812543,0.0751183502792126,True
kt1_s44,1comp,1,44,5,bayesm_gibbs,2,z1,Price,-1.0704363584518433,0.0865924656391143,-1.2403982639312745,-0.9018687918782236,-1.1088054346596583,0.038369076207815,True
kt1_s44,1comp,1,44,5,bayesm_gibbs,2,z2,Alt1,-0.444340318441391,0.1477952003479004,-0.7346694439649581,-0.1573137827217582,-0.4217934611704755,-0.0225468572709154,True
kt1_s44,1comp,1,44,5,bayesm_gibbs,2,z2,Alt2,-0.6873811483383179,0.2855327129364013,-1.277084356546402,-0.1276680279523142,-0.3989939329938453,-0.2883872153444725,True
kt1_s44,1comp,1,44,5,bayesm_gibbs,2,z2,Alt3,-0.306780070066452,0.0988829508423805,-0.5004319742321968,-0.1144063387066126,-0.1766043795960903,-0.1301756904703616,True
kt1_s44,1comp,1,44,5,bayesm_gibbs,2,z2,Price,-0.0033666191156953,0.08034348487854,-0.1613994695246219,0.1532760471105575,-0.0764656943699366,0.0730990752542413,True
kt1_s45,1comp,1,45,5,bayesm_gibbs,2,z1,Alt1,-0.6106499433517456,0.2092535346746444,-1.0083698213100434,-0.1878430709242825,-0.3954312119356564,-0.2152187314160891,True
kt1_s45,1comp,1,45,5,bayesm_gibbs,2,z1,Alt2,-0.6188918948173523,0.1291116029024124,-0.8692931741476059,-0.3643574602901941,-0.6623667520462727,0.0434748572289204,True
kt1_s45,1comp,1,45,5,bayesm_gibbs,2,z1,Alt3,0.4118348062038421,0.1344402879476547,0.1491028904914856,0.677170030772685,0.577297424552093,-0.1654626183482508,True
kt1_s45,1comp,1,45,5,bayesm_gibbs,2,z1,Price,-0.1254682689905166,0.1067034900188446,-0.3342941172420978,0.0864910995587705,-0.0989639328603737,-0.0265043361301429,True
kt1_s45,1comp,1,45,5,bayesm_gibbs,2,z2,Alt1,-0.2449115216732025,0.1966063231229782,-0.6107147336006165,0.1604988537728783,-0.0901685669614675,-0.154742954711735,True
kt1_s45,1comp,1,45,5,bayesm_gibbs,2,z2,Alt2,0.7518702149391174,0.1206562146544456,0.5192592144012451,0.9922528624534606,0.6807075792956776,0.0711626356434398,True
kt1_s45,1comp,1,45,5,bayesm_gibbs,2,z2,Alt3,-0.5207173824310303,0.118622101843357,-0.7604157283902169,-0.2942274540662767,-0.4798193294451585,-0.0408980529858717,True
kt1_s45,1comp,1,45,5,bayesm_gibbs,2,z2,Price,-0.4730507731437683,0.0960213094949722,-0.6639537453651428,-0.2899217940866952,-0.5671016643308063,0.094050891187038,True
kt1_s46,1comp,1,46,5,bayesm_gibbs,2,z1,Alt1,-0.3996106088161468,0.0911744683980941,-0.5788016453385353,-0.2232780266553164,-0.4641897409377735,0.0645791321216266,True
kt1_s46,1comp,1,46,5,bayesm_gibbs,2,z1,Alt2,0.2928707301616668,0.130280926823616,0.0442721244879067,0.5488099813461303,0.3386558280837765,-0.0457850979221096,True
kt1_s46,1comp,1,46,5,bayesm_gibbs,2,z1,Alt3,-0.1265484243631363,0.0812352001667022,-0.281802050024271,0.0328764696605502,-0.092495918623119,-0.0340525057400172,True
kt1_s46,1comp,1,46,5,bayesm_gibbs,2,z1,Price,0.3835183382034302,0.0780593231320381,0.2336941361427307,0.5412175357341766,0.2995025242964473,0.0840158139069828,True
kt1_s46,1comp,1,46,5,bayesm_gibbs,2,z2,Alt1,-0.6965107321739197,0.0922606289386749,-0.8791511669754982,-0.516447685658932,-0.7218691498525921,0.0253584176786724,True
kt1_s46,1comp,1,46,5,bayesm_gibbs,2,z2,Alt2,-0.5951617956161499,0.1239189058542251,-0.8432285875082016,-0.3515647649765019,-0.6618346061189262,0.0666728105027762,True
kt1_s46,1comp,1,46,5,bayesm_gibbs,2,z2,Alt3,0.5288457274436951,0.0803275778889656,0.369100172072649,0.6872239232063292,0.4334345955199713,0.0954111319237237,True
kt1_s46,1comp,1,46,5,bayesm_gibbs,2,z2,Price,0.0752021521329879,0.0756373256444931,-0.0735628347843885,0.2247068691998719,0.0681787226925135,0.0070234294404744,True
kt1_s47,1comp,1,47,5,bayesm_gibbs,2,z1,Alt1,0.9342125058174132,0.0978541672229766,0.7446889042854309,1.1305709719657897,0.8824830752234157,0.0517294305939975,True
kt1_s47,1comp,1,47,5,bayesm_gibbs,2,z1,Alt2,0.1873970776796341,0.1068858578801155,-0.0216242214199155,0.3966180443763732,0.1013781593839255,0.0860189182957086,True
kt1_s47,1comp,1,47,5,bayesm_gibbs,2,z1,Alt3,-0.4620233476161957,0.1019907668232917,-0.6615896388888359,-0.2625738650560379,-0.559079055834731,0.0970557082185353,True
kt1_s47,1comp,1,47,5,bayesm_gibbs,2,z1,Price,-0.5354837775230408,0.116961270570755,-0.7648815676569939,-0.3056273080408575,-0.5121775841673643,-0.0233061933556765,True
kt1_s47,1comp,1,47,5,bayesm_gibbs,2,z2,Alt1,0.3496985733509063,0.0910834595561027,0.171013630926609,0.5311506152153014,0.2632279961127444,0.0864705772381619,True
kt1_s47,1comp,1,47,5,bayesm_gibbs,2,z2,Alt2,-0.0416221544146537,0.10475854575634,-0.2482376966625452,0.1598380889743564,-0.0099635478292985,-0.0316586065853552,True
kt1_s47,1comp,1,47,5,bayesm_gibbs,2,z2,Alt3,0.7654850482940674,0.0986161530017852,0.5746806725859642,0.9588140740990638,0.9130895883476142,-0.1476045400535468,True
kt1_s47,1comp,1,47,5,bayesm_gibbs,2,z2,Price,-0.4293548762798309,0.1125376001000404,-0.6514398410916329,-0.2106132097542288,-0.3479101907072849,-0.0814446855725459,True
kt1_s48,1comp,1,48,5,bayesm_gibbs,2,z1,Alt1,0.695792019367218,0.2495573014020919,0.1948530096560716,1.1760404527187345,0.4614517400782397,0.2343402792889782,True
kt1_s48,1comp,1,48,5,bayesm_gibbs,2,z1,Alt2,0.6980026364326477,0.1918430775403976,0.3165360316634178,1.0725374758243549,0.8913004899121804,-0.1932978534795326,True
kt1_s48,1comp,1,48,5,bayesm_gibbs,2,z1,Alt3,0.0723495483398437,0.1114034205675125,-0.1456360734999179,0.2876885913312432,0.1620706472015382,-0.0897210988616944,True
kt1_s48,1comp,1,48,5,bayesm_gibbs,2,z1,Price,-0.3378629684448242,0.1844382137060165,-0.6987903460860252,0.0258619571570293,-0.0763941601315354,-0.2614688083132888,True
kt1_s48,1comp,1,48,5,bayesm_gibbs,2,z2,Alt1,-0.5365661978721619,0.2129785865545272,-0.9464038655161856,-0.0999606054276229,-0.8332055248364304,0.2966393269642685,True
kt1_s48,1comp,1,48,5,bayesm_gibbs,2,z2,Alt2,-0.6511242389678955,0.1696545332670211,-0.9962998434901238,-0.3320542968809607,-0.5415729581252903,-0.1095512808426052,True
kt1_s48,1comp,1,48,5,bayesm_gibbs,2,z2,Alt3,-0.6270602345466614,0.0978996083140373,-0.8207204803824425,-0.4352382227778435,-0.5665016775508956,-0.0605585569957657,True
kt1_s48,1comp,1,48,5,bayesm_gibbs,2,z2,Price,0.651067852973938,0.1586018055677414,0.3349729210138321,0.9582833215594287,0.6950814976368029,-0.0440136446628649,True
kt1_s49,1comp,1,49,5,bayesm_gibbs,2,z1,Alt1,-0.1205486804246902,0.1190795823931694,-0.3549461670219898,0.1125928776338695,-0.0118342178854382,-0.108714462539252,True
kt1_s49,1comp,1,49,5,bayesm_gibbs,2,z1,Alt2,1.2630397081375122,0.1174085736274719,1.035427498817444,1.4989202469587324,1.2515389374523636,0.0115007706851486,True
kt1_s49,1comp,1,49,5,bayesm_gibbs,2,z1,Alt3,-0.6975341439247131,0.1220297664403915,-0.9351382628083228,-0.4606185793876651,-0.4441472518148808,-0.2533868921098323,False
kt1_s49,1comp,1,49,5,bayesm_gibbs,2,z1,Price,0.2749780416488647,0.1905300915241241,-0.0914008477702736,0.6521197214722633,0.2530308744861327,0.0219471671627319,True
kt1_s49,1comp,1,49,5,bayesm_gibbs,2,z2,Alt1,-0.2734484374523163,0.1158095002174377,-0.5009776547551155,-0.0472142618149527,-0.3875054798890957,0.1140570424367794,True
kt1_s49,1comp,1,49,5,bayesm_gibbs,2,z2,Alt2,0.4760004878044128,0.1036427468061447,0.2730183377861976,0.6794969618320464,0.3828787426079074,0.0931217451965054,True
kt1_s49,1comp,1,49,5,bayesm_gibbs,2,z2,Alt3,-0.7708255648612976,0.119898609817028,-1.0077791661024094,-0.5399173393845559,-0.5015805486823367,-0.2692450161789609,False
kt1_s49,1comp,1,49,5,bayesm_gibbs,2,z2,Price,-0.0913893431425094,0.1836277097463607,-0.4507176086306572,0.2721174262464043,-0.1366636947695647,0.0452743516270552,True
kt1_s50,1comp,1,50,5,bayesm_gibbs,2,z1,Alt1,-0.6983192563056946,0.1521393358707428,-1.003114327788353,-0.4040722377598291,-0.7534458813521395,0.0551266250464449,True
kt1_s50,1comp,1,50,5,bayesm_gibbs,2,z1,Alt2,0.4432331621646881,0.1599594056606292,0.1229497427120804,0.7540440157055852,0.2426567031862688,0.2005764589784192,True
kt1_s50,1comp,1,50,5,bayesm_gibbs,2,z1,Alt3,0.2170107364654541,0.1756970733404159,-0.1260301206260919,0.559199783205986,0.1965626966926621,0.0204480397727919,True
kt1_s50,1comp,1,50,5,bayesm_gibbs,2,z1,Price,-0.8293432593345642,0.0981079787015914,-1.0224229216575622,-0.6380163788795473,-0.5461301989205947,-0.2832130604139695,False
kt1_s50,1comp,1,50,5,bayesm_gibbs,2,z2,Alt1,-0.3080535531044006,0.1767105460166931,-0.6504054874181747,0.0410974418744443,-0.1210011625415496,-0.1870523905628509,True
kt1_s50,1comp,1,50,5,bayesm_gibbs,2,z2,Alt2,0.2958964705467224,0.1787993162870407,-0.0448107699863612,0.6558886379003516,0.2986631338108031,-0.0027666632640807,True
kt1_s50,1comp,1,50,5,bayesm_gibbs,2,z2,Alt3,-0.0434776842594146,0.2000641524791717,-0.4268090397119522,0.3655261799693105,0.1177570651037083,-0.161234749363123,True
kt1_s50,1comp,1,50,5,bayesm_gibbs,2,z2,Price,-0.3027384579181671,0.099553532898426,-0.4981516271829605,-0.1080258255824449,-0.2117146387041246,-0.0910238192140424,True
kt1_s51,1comp,1,51,5,bayesm_gibbs,2,z1,Alt1,0.6649783253669739,0.1180111542344093,0.4346963077783584,0.8990136951208114,0.7769757319877937,-0.1119974066208198,True
kt1_s51,1comp,1,51,5,bayesm_gibbs,2,z1,Alt2,-0.4108161032199859,0.1007035076618194,-0.608235926926136,-0.2124826628714802,-0.4793552368203482,0.0685391336003622,True
kt1_s51,1comp,1,51,5,bayesm_gibbs,2,z1,Alt3,0.5262312293052673,0.0953491404652595,0.3397522240877151,0.7131957888603205,0.3949745806223549,0.1312566486829123,True
kt1_s51,1comp,1,51,5,bayesm_gibbs,2,z1,Price,0.671870768070221,0.1010199934244155,0.479201665520668,0.8732346296310424,0.6002088874035783,0.0716618806666427,True
kt1_s51,1comp,1,51,5,bayesm_gibbs,2,z2,Alt1,-0.7364295721054077,0.1144568100571632,-0.9593662157654762,-0.511341659724713,-0.6447998909975458,-0.0916296811078619,True
kt1_s51,1comp,1,51,5,bayesm_gibbs,2,z2,Alt2,-1.0176509618759155,0.1064410880208015,-1.2281203538179395,-0.8135943919420243,-1.0026883024438409,-0.0149626594320748,True
kt1_s51,1comp,1,51,5,bayesm_gibbs,2,z2,Alt3,-0.2703909575939178,0.0964179411530494,-0.4583224117755889,-0.0793247627094388,-0.2466568677204677,-0.0237340898734501,True
kt1_s51,1comp,1,51,5,bayesm_gibbs,2,z2,Price,0.1435226798057556,0.095988817512989,-0.0451145215891301,0.3302698172628877,0.0061329715269215,0.1373897082788341,True
kt1_s52,1comp,1,52,5,bayesm_gibbs,2,z1,Alt1,-0.131329596042633,0.1045887246727943,-0.334116443246603,0.0742807973176238,-0.2252574665254117,0.0939278704827787,True
kt1_s52,1comp,1,52,5,bayesm_gibbs,2,z1,Alt2,0.7379835844039917,0.1402503997087478,0.4668690875172615,1.0202057003974905,0.5476499812384543,0.1903336031655373,True
kt1_s52,1comp,1,52,5,bayesm_gibbs,2,z1,Alt3,-0.4265119135379791,0.0764829665422439,-0.5798075586557389,-0.2760220289230348,-0.3754373676281359,-0.0510745459098432,True
kt1_s52,1comp,1,52,5,bayesm_gibbs,2,z1,Price,0.4796682596206665,0.0676899775862693,0.346307672560215,0.6127635061740874,0.5214966475126193,-0.0418283878919527,True
kt1_s52,1comp,1,52,5,bayesm_gibbs,2,z2,Alt1,0.3545038998126983,0.0949227511882782,0.1675650004297494,0.5400503560900685,0.3872145808164459,-0.0327106810037475,True
kt1_s52,1comp,1,52,5,bayesm_gibbs,2,z2,Alt2,-1.0037177801132202,0.1513352692127227,-1.3104683220386506,-0.7206104725599289,-0.603465294152428,-0.4002524859607922,False
kt1_s52,1comp,1,52,5,bayesm_gibbs,2,z2,Alt3,-0.2459268569946289,0.0726262927055358,-0.3882047653198242,-0.1036080274730923,-0.2626041032924378,0.0166772462978088,True
kt1_s52,1comp,1,52,5,bayesm_gibbs,2,z2,Price,0.2377931326627731,0.0612879395484924,0.1175824536010623,0.3562948413193225,0.1901704470024491,0.047622685660324,True
kt1_s53,1comp,1,53,5,bayesm_gibbs,2,z1,Alt1,-0.6697526574134827,0.6710392832756042,-2.0702914893627167,0.6226832091808295,-0.160826109573603,-0.5089265478398797,True
kt1_s53,1comp,1,53,5,bayesm_gibbs,2,z1,Alt2,-0.0954485014081001,0.1052510887384414,-0.3046683467924594,0.1101963842287656,-0.0161277532949067,-0.0793207481131933,True
kt1_s53,1comp,1,53,5,bayesm_gibbs,2,z1,Alt3,-0.1979640424251556,0.0867644250392913,-0.3703095965087414,-0.0276054338552062,-0.1377054262577988,-0.0602586161673567,True
kt1_s53,1comp,1,53,5,bayesm_gibbs,2,z1,Price,0.5041257739067078,0.0827978029847145,0.342557443678379,0.6686354130506516,0.4277093428717504,0.0764164310349573,True
kt1_s53,1comp,1,53,5,bayesm_gibbs,2,z2,Alt1,-0.4233834445476532,0.7347468137741089,-1.7788430780172348,1.0086453139781948,0.6383079746510897,-1.061691419198743,True
kt1_s53,1comp,1,53,5,bayesm_gibbs,2,z2,Alt2,0.0111978603526949,0.1053210496902465,-0.1968476880341768,0.2168904922902582,-0.0444530499915114,0.0556509103442064,True
kt1_s53,1comp,1,53,5,bayesm_gibbs,2,z2,Alt3,-0.2633129954338074,0.0856127887964248,-0.4321318812668323,-0.0973244825378061,-0.4750198767942735,0.2117068813604661,False
kt1_s53,1comp,1,53,5,bayesm_gibbs,2,z2,Price,0.4326098561286926,0.0824662968516349,0.2703448988497257,0.5921300277113914,0.3843415205544409,0.0482683355742517,True
kt1_s54,1comp,1,54,5,bayesm_gibbs,2,z1,Alt1,-0.2058464884757995,0.2041984945535659,-0.6056322768330574,0.1890471410006284,-0.2634146902901916,0.057568201814392,True
kt1_s54,1comp,1,54,5,bayesm_gibbs,2,z1,Alt2,0.7579538822174072,0.211038202047348,0.3436641626060009,1.1804285794496534,0.6447532559139005,0.1132006263035066,True
kt1_s54,1comp,1,54,5,bayesm_gibbs,2,z1,Alt3,0.180083617568016,0.277576595544815,-0.3902091674506664,0.7120344921946524,-0.123016420708521,0.3031000382765371,True
kt1_s54,1comp,1,54,5,bayesm_gibbs,2,z1,Price,0.5299789905548096,0.1169464960694313,0.3007608011364936,0.7569626778364174,0.2115180429904767,0.3184609475643328,False
kt1_s54,1comp,1,54,5,bayesm_gibbs,2,z2,Alt1,0.1509288102388382,0.2042714208364486,-0.2611422255635262,0.5411727324128132,0.1018411455016496,0.0490876647371885,True
kt1_s54,1comp,1,54,5,bayesm_gibbs,2,z2,Alt2,0.2051416933536529,0.2164801359176635,-0.2123031698167324,0.633895021677016,0.4282454947042843,-0.2231038013506314,True
kt1_s54,1comp,1,54,5,bayesm_gibbs,2,z2,Alt3,-0.2779679596424103,0.2610430121421814,-0.7784432113170624,0.2287627767771474,-0.2554646735107986,-0.0225032861316116,True
kt1_s54,1comp,1,54,5,bayesm_gibbs,2,z2,Price,-0.4249720573425293,0.1161409541964531,-0.6507663637399673,-0.1968573655933143,-0.4802160661611392,0.0552440088186099,True
kt1_s55,1comp,1,55,5,bayesm_gibbs,2,z1,Alt1,0.514168381690979,1.5871684551239014,-1.7109929949045182,3.781061077117918,-0.3015200962204241,0.8156884779114031,True
kt1_s55,1comp,1,55,5,bayesm_gibbs,2,z1,Alt2,1.2670085430145264,1.52517569065094,-0.795502096414566,4.386480736732483,0.2963716011121033,0.970636941902423,True
kt1_s55,1comp,1,55,5,bayesm_gibbs,2,z1,Alt3,1.4176146984100342,1.5500900745391846,-0.6754154980182647,4.540462982654568,0.4336012637108956,0.9840134346991384,True
kt1_s55,1comp,1,55,5,bayesm_gibbs,2,z1,Price,-0.2466477006673813,0.128112331032753,-0.4947424709796905,0.010521024186164,-0.2716788988395847,0.0250311981722034,True
kt1_s55,1comp,1,55,5,bayesm_gibbs,2,z2,Alt1,-1.208688497543335,0.8204323649406433,-2.3558133006095887,1.0410366505384443,-0.8187127150702359,-0.389975782473099,True
kt1_s55,1comp,1,55,5,bayesm_gibbs,2,z2,Alt2,-0.332317054271698,0.7962740063667297,-1.4142993092536926,2.101737022399888,-0.3471185527764852,0.0148014985047871,True
kt1_s55,1comp,1,55,5,bayesm_gibbs,2,z2,Alt3,-0.4144291877746582,0.7963993549346924,-1.5475628465414046,2.036490195989607,-0.4489173625976122,0.034488174822954,True
kt1_s55,1comp,1,55,5,bayesm_gibbs,2,z2,Price,-0.554919421672821,0.1215428933501243,-0.7945723176002503,-0.3154295742511754,-0.5264954612416921,-0.0284239604311289,True
kt1_s56,1comp,1,56,5,bayesm_gibbs,2,z1,Alt1,0.3787437379360199,0.0927837342023849,0.1948522269725799,0.5582512885332106,0.3998434678127356,-0.0210997298767157,True
kt1_s56,1comp,1,56,5,bayesm_gibbs,2,z1,Alt2,0.8178607225418091,0.0994102358818054,0.6252921894192696,1.0140977919101708,0.8486997676970223,-0.0308390451552131,True
kt1_s56,1comp,1,56,5,bayesm_gibbs,2,z1,Alt3,-1.1129497289657593,0.0984643101692199,-1.3077243179082871,-0.9225222930312156,-1.0674872060108032,-0.0454625229549561,True
kt1_s56,1comp,1,56,5,bayesm_gibbs,2,z1,Price,0.1852839142084121,0.0951229110360145,0.0015747485682368,0.3725900202989576,0.2373583591836864,-0.0520744449752742,True
kt1_s56,1comp,1,56,5,bayesm_gibbs,2,z2,Alt1,0.8112532496452332,0.0967095345258712,0.6237547725439072,1.0011705040931702,0.748318510398427,0.0629347392468061,True
kt1_s56,1comp,1,56,5,bayesm_gibbs,2,z2,Alt2,0.2472112327814102,0.1031945720314979,0.0433581278659403,0.4499964013695713,0.1610277072008716,0.0861835255805386,True
kt1_s56,1comp,1,56,5,bayesm_gibbs,2,z2,Alt3,-0.3776932954788208,0.0985124111175537,-0.5723164439201355,-0.1847878716886046,-0.4073781366178717,0.0296848411390509,True
