dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,runtime_s,n_sampling_errors,invariant_rhat_max,invariant_ess_min,n_divergent,max_treedepth,max_leapfrog,mean_acceptance
kt3_s48,3comp_equal,3,48,5,bayesm,2,222.1,0,1.3911991671025454,4.340787488644716,,,,
kt3_s49,3comp_equal,3,49,5,bayesm,2,226.3,0,1.753173481250183,2.9865964670991394,,,,
kt3_s50,3comp_equal,3,50,5,bayesm,2,222.1,0,1.1082838802922523,14.873827126074056,,,,
kt3_s51,3comp_equal,3,51,5,bayesm,2,231.3,0,1.0925333820602492,15.859995029499723,,,,
kt3_s52,3comp_equal,3,52,5,bayesm,2,229.3,0,1.039929193064837,43.29495452337064,,,,
kt3_s53,3comp_equal,3,53,5,bayesm,2,219.8,0,1.2913670341673629,6.019954373910385,,,,
kt3_s54,3comp_equal,3,54,5,bayesm,2,223.6,0,1.353252102749264,4.507986915634881,,,,
kt3_s55,3comp_equal,3,55,5,bayesm,2,220.8,0,1.2702075656393983,5.433916098930504,,,,
kt3_s56,3comp_equal,3,56,5,bayesm,2,223.7,0,1.0504234120597968,25.40464334560406,,,,
kt3_s57,3comp_equal,3,57,5,bayesm,2,221.6,0,1.504811522972928,3.616460650592132,,,,
kt3_s58,3comp_equal,3,58,5,bayesm,2,221.3,0,1.203476098637312,7.220587354315361,,,,
kt3_s59,3comp_equal,3,59,5,bayesm,2,230.2,0,1.054892374607792,31.251008232277528,,,,
kt3_s60,3comp_equal,3,60,5,bayesm,2,231.1,0,1.6478768245351334,3.252851004564041,,,,
kt3_s61,3comp_equal,3,61,5,bayesm,2,231.6,0,1.1604162454845106,8.717934884507262,,,,
kt3_s62,3comp_equal,3,62,5,bayesm,2,223.1,0,1.0620315233228783,34.33031009680057,,,,
kt3_s63,3comp_equal,3,63,5,bayesm,2,217.9,0,1.5140922243907715,3.6448429395086928,,,,
kt3_s64,3comp_equal,3,64,5,bayesm,2,220.5,0,1.0799379477246311,15.748905325719278,,,,
kt3_s65,3comp_equal,3,65,5,bayesm,2,215.2,0,1.087405029029442,19.547306306628247,,,,
kt3_s66,3comp_equal,3,66,5,bayesm,2,218.4,0,1.55391747834257,3.529825872554526,,,,
kt3_s67,3comp_equal,3,67,5,bayesm,2,222.0,0,1.7381391779968791,3.059546507312292,,,,
kt3_s68,3comp_equal,3,68,5,bayesm,2,222.2,0,1.0289484922926952,75.21458118765645,,,,
kt3_s69,3comp_equal,3,69,5,bayesm,2,219.0,0,1.131128899274677,10.185155795633408,,,,
kt3_s70,3comp_equal,3,70,5,bayesm,2,220.0,0,1.5366707146876422,3.6204428615564654,,,,
kt3_s71,3comp_equal,3,71,5,bayesm,2,219.8,0,1.0727850845057796,26.68023703178047,,,,
kt3_s72,3comp_equal,3,72,5,bayesm,2,219.7,0,1.522314390454181,3.5673405058264507,,,,
kt3_s73,3comp_equal,3,73,5,bayesm,2,218.6,0,1.4385975182405244,4.140403713673946,,,,
kt3_s74,3comp_equal,3,74,5,bayesm,2,218.8,0,1.5291246895242734,3.629593128386059,,,,
kt3_s75,3comp_equal,3,75,5,bayesm,2,219.7,0,1.007199469508612,159.16880214148824,,,,
kt3_s76,3comp_equal,3,76,5,bayesm,2,218.7,0,1.0317162823096695,69.54541573089783,,,,
kt3_s77,3comp_equal,3,77,5,bayesm,2,222.1,0,1.0233992939553291,141.19468926278643,,,,
kt3_s78,3comp_equal,3,78,5,bayesm,2,229.6,0,1.1227249823823573,12.11471314154009,,,,
kt3_s79,3comp_equal,3,79,5,bayesm,2,230.5,0,1.280912671289627,5.60145073281848,,,,
kt3_s80,3comp_equal,3,80,5,bayesm,2,222.8,0,1.515103263551194,3.83668230841146,,,,
kt3_s81,3comp_equal,3,81,5,bayesm,2,224.1,0,1.187668620514125,7.806201634244198,,,,
kt3_s82,3comp_equal,3,82,5,bayesm,2,222.9,0,1.1888760200448083,7.34829185483024,,,,
kt3_s83,3comp_equal,3,83,5,bayesm,2,221.1,0,1.0814415825248682,28.3756045852921,,,,
kt3_s84,3comp_equal,3,84,5,bayesm,2,225.8,0,1.064572493316421,21.23867911120858,,,,
kt3_s85,3comp_equal,3,85,5,bayesm,2,227.0,0,1.058657649765638,33.317399917712955,,,,
kt3_s86,3comp_equal,3,86,5,bayesm,2,228.2,0,2.05153624963879,2.66821308323438,,,,
kt3_s87,3comp_equal,3,87,5,bayesm,2,218.3,0,1.8031087939786663,2.9208833288289524,,,,
kt3_s88,3comp_equal,3,88,5,bayesm,2,217.2,0,1.494310969280226,3.715431163001209,,,,
kt3_s89,3comp_equal,3,89,5,bayesm,2,222.9,0,1.03449312188198,38.60665257688328,,,,
kt3_s90,3comp_equal,3,90,5,bayesm,2,220.5,0,1.018011123840063,68.80459603228307,,,,
kt3_s91,3comp_equal,3,91,5,bayesm,2,219.9,0,1.3982668287433504,4.190088597930678,,,,
kt3_s92,3comp_equal,3,92,5,bayesm,2,230.1,0,1.3884161909122703,4.271096458737527,,,,
kt3_s93,3comp_equal,3,93,5,bayesm,2,224.4,0,1.036175956448811,42.05579459009637,,,,
kt3_s94,3comp_equal,3,94,5,bayesm,2,226.7,0,1.2808293367111383,5.513792825750513,,,,
kt3_s95,3comp_equal,3,95,5,bayesm,2,223.8,0,1.132566961704307,13.234453291405671,,,,
kt3_s96,3comp_equal,3,96,5,bayesm,2,221.3,0,1.1368087558017768,10.273977644339254,,,,
kt3_s97,3comp_equal,3,97,5,bayesm,2,220.9,0,1.1728630180679107,7.732922104315135,,,,
kt3_s98,3comp_equal,3,98,5,bayesm,2,231.6,0,1.2638580829010502,5.802623029099753,,,,
kt3_s99,3comp_equal,3,99,5,bayesm,2,222.3,0,1.1799037916104336,10.127670812077367,,,,
kt5_s01,5comp_equal,5,1,5,bayesm,2,225.3,0,1.004279643959823,288.97787311424594,,,,
kt5_s02,5comp_equal,5,2,5,bayesm,2,226.3,0,1.440932771725194,4.020265376744492,,,,
kt5_s03,5comp_equal,5,3,5,bayesm,2,228.7,0,1.117445575237394,12.101154764669436,,,,
kt5_s04,5comp_equal,5,4,5,bayesm,2,227.7,0,1.5085516088851043,3.636225448406149,,,,
kt5_s05,5comp_equal,5,5,5,bayesm,2,225.4,0,1.2262016996852034,6.590800641283581,,,,
kt5_s06,5comp_equal,5,6,5,bayesm,2,223.5,0,1.013957606527334,115.34249442893676,,,,
kt5_s07,5comp_equal,5,7,5,bayesm,2,238.2,0,1.4153601105026905,4.100936104551695,,,,
kt5_s08,5comp_equal,5,8,5,bayesm,2,234.5,0,1.0694820446034985,24.959288736274623,,,,
kt5_s09,5comp_equal,5,9,5,bayesm,2,233.9,0,1.4494367624095132,3.924266559902301,,,,
kt5_s100,5comp_equal,5,100,5,bayesm,2,223.2,0,1.0058275183361427,190.7144319214524,,,,
kt5_s10,5comp_equal,5,10,5,bayesm,2,216.5,0,1.0014833503841218,398.1364415648582,,,,
kt5_s11,5comp_equal,5,11,5,bayesm,2,229.5,0,1.3617713807541545,5.178150907643693,,,,
kt5_s12,5comp_equal,5,12,5,bayesm,2,219.6,0,1.4916077558553205,3.725788838703137,,,,
kt5_s13,5comp_equal,5,13,5,bayesm,2,218.6,0,1.0471305500989994,27.085812247636447,,,,
kt5_s14,5comp_equal,5,14,5,bayesm,2,229.6,0,1.30349949511132,5.118641405189623,,,,
kt5_s15,5comp_equal,5,15,5,bayesm,2,229.8,0,1.031487115847138,74.46877702978493,,,,
kt5_s16,5comp_equal,5,16,5,bayesm,2,219.0,0,1.102726878042226,12.778725926069686,,,,
kt5_s17,5comp_equal,5,17,5,bayesm,2,220.9,0,1.1085592616250404,14.10126943333911,,,,
kt5_s18,5comp_equal,5,18,5,bayesm,2,219.1,0,1.4223190498288327,4.064411099884014,,,,
kt5_s19,5comp_equal,5,19,5,bayesm,2,228.3,0,1.0986391554512658,17.287597902290585,,,,
kt5_s20,5comp_equal,5,20,5,bayesm,2,218.7,0,1.1346136240646192,10.902262133682568,,,,
kt5_s21,5comp_equal,5,21,5,bayesm,2,218.3,0,1.368509275357476,4.367042239336225,,,,
kt5_s22,5comp_equal,5,22,5,bayesm,2,219.5,0,1.014180319657375,84.31853948524186,,,,
kt5_s23,5comp_equal,5,23,5,bayesm,2,221.9,0,1.016227488558379,94.71805509006388,,,,
kt5_s24,5comp_equal,5,24,5,bayesm,2,219.4,0,1.0076850266450266,168.52300819481584,,,,
kt5_s25,5comp_equal,5,25,5,bayesm,2,216.1,0,1.0135922356615663,170.52085682230978,,,,
kt5_s26,5comp_equal,5,26,5,bayesm,2,214.7,0,1.7485499283197037,3.079094885268671,,,,
kt5_s27,5comp_equal,5,27,5,bayesm,2,222.8,0,1.1394066466793746,9.070462450830547,,,,
kt5_s28,5comp_equal,5,28,5,bayesm,2,226.5,0,1.1315626146254978,15.285913408606124,,,,
kt5_s29,5comp_equal,5,29,5,bayesm,2,223.8,0,1.0860835438169358,21.601530558468436,,,,
kt5_s30,5comp_equal,5,30,5,bayesm,2,226.1,0,1.0147334366038727,239.75676680135496,,,,
kt5_s31,5comp_equal,5,31,5,bayesm,2,225.9,0,1.4833433852103186,4.989013038372231,,,,
kt5_s32,5comp_equal,5,32,5,bayesm,2,222.2,0,1.0722174891994598,23.338631487207813,,,,
kt5_s33,5comp_equal,5,33,5,bayesm,2,225.8,0,1.0550366650526235,27.52411545006328,,,,
kt5_s34,5comp_equal,5,34,5,bayesm,2,224.9,0,1.5294186294916186,3.608176239437453,,,,
kt5_s35,5comp_equal,5,35,5,bayesm,2,221.4,0,2.081485657387532,2.642770652221822,,,,
kt5_s36,5comp_equal,5,36,5,bayesm,2,229.5,0,1.0557309802743449,49.40514743222949,,,,
kt5_s37,5comp_equal,5,37,5,bayesm,2,228.9,0,1.0286605499992791,45.25503622921461,,,,
kt5_s38,5comp_equal,5,38,5,bayesm,2,221.1,0,1.0488263554638324,25.2318084811941,,,,
kt5_s39,5comp_equal,5,39,5,bayesm,2,223.1,0,1.478600347220871,3.99528151697948,,,,
kt5_s40,5comp_equal,5,40,5,bayesm,2,222.5,0,1.5655639380603728,3.471730950849464,,,,
kt5_s41,5comp_equal,5,41,5,bayesm,2,223.6,0,1.0175047987677408,191.509860325292,,,,
kt5_s42,5comp_equal,5,42,5,bayesm,2,220.0,0,1.0223794397258998,57.94069773220061,,,,
kt5_s43,5comp_equal,5,43,5,bayesm,2,229.7,0,1.6206353740032566,3.34348490511354,,,,
kt5_s44,5comp_equal,5,44,5,bayesm,2,222.7,0,1.1330837427241889,10.061824220083396,,,,
kt5_s45,5comp_equal,5,45,5,bayesm,2,228.6,0,1.4739860788835573,3.798432195660941,,,,
kt5_s46,5comp_equal,5,46,5,bayesm,2,223.9,0,1.313548070354667,5.27652635732901,,,,
kt5_s47,5comp_equal,5,47,5,bayesm,2,222.7,0,1.0743432278915914,18.18630306356752,,,,
kt5_s48,5comp_equal,5,48,5,bayesm,2,222.4,0,1.0548007211779995,22.13295663956908,,,,
kt5_s49,5comp_equal,5,49,5,bayesm,2,224.1,0,1.5487975704931995,3.665133561872002,,,,
kt5_s50,5comp_equal,5,50,5,bayesm,2,227.1,0,1.0493397231931612,70.49925041239625,,,,
kt5_s51,5comp_equal,5,51,5,bayesm,2,225.0,0,1.205767209658784,7.517885952414677,,,,
kt5_s52,5comp_equal,5,52,5,bayesm,2,220.2,0,1.2224600241478527,6.288416505810814,,,,
kt5_s53,5comp_equal,5,53,5,bayesm,2,227.2,0,1.2103749575674247,7.625887003884067,,,,
kt5_s54,5comp_equal,5,54,5,bayesm,2,229.0,0,1.3078368733140129,5.05374110883895,,,,
kt5_s55,5comp_equal,5,55,5,bayesm,2,224.6,0,1.6501544910476524,3.1855150204748126,,,,
kt5_s56,5comp_equal,5,56,5,bayesm,2,228.1,0,1.1069575176354132,19.67576113490896,,,,
kt5_s57,5comp_equal,5,57,5,bayesm,2,225.6,0,1.1252089525725495,10.808668809832334,,,,
kt5_s58,5comp_equal,5,58,5,bayesm,2,226.7,0,1.4899687768648526,3.677795248467643,,,,
kt5_s59,5comp_equal,5,59,5,bayesm,2,224.2,0,1.4673789783457083,4.028934048817224,,,,
kt5_s60,5comp_equal,5,60,5,bayesm,2,227.4,0,1.0253459436253411,99.41560528102336,,,,
kt5_s61,5comp_equal,5,61,5,bayesm,2,226.5,0,1.0044329134030372,390.2905142877141,,,,
kt5_s62,5comp_equal,5,62,5,bayesm,2,226.9,0,1.148702716962361,8.703555494234934,,,,
kt5_s63,5comp_equal,5,63,5,bayesm,2,227.1,0,1.562492406923338,3.5579947899230238,,,,
kt5_s64,5comp_equal,5,64,5,bayesm,2,229.1,0,1.0928199404499237,15.426940740999513,,,,
kt5_s65,5comp_equal,5,65,5,bayesm,2,224.7,0,1.5589486491015463,3.4329455255509607,,,,
kt5_s66,5comp_equal,5,66,5,bayesm,2,226.8,0,1.4283518760088407,4.09911330509628,,,,
kt5_s67,5comp_equal,5,67,5,bayesm,2,224.8,0,1.280617373323161,6.249048355816333,,,,
kt5_s68,5comp_equal,5,68,5,bayesm,2,216.7,0,1.023102798682572,60.52624537813744,,,,
kt5_s69,5comp_equal,5,69,5,bayesm,2,217.3,0,1.0487516361440692,25.99738211900049,,,,
kt5_s70,5comp_equal,5,70,5,bayesm,2,220.4,0,1.4864522066881745,3.818363059438528,,,,
kt5_s71,5comp_equal,5,71,5,bayesm,2,224.5,0,1.2234278554448204,6.447289000805249,,,,
kt5_s72,5comp_equal,5,72,5,bayesm,2,216.0,0,1.5502013582987848,3.640583498981913,,,,
kt5_s73,5comp_equal,5,73,5,bayesm,2,222.2,0,1.7158571523243893,3.056563830120857,,,,
kt5_s74,5comp_equal,5,74,5,bayesm,2,232.7,0,1.224096275679784,6.83158453461629,,,,
kt5_s75,5comp_equal,5,75,5,bayesm,2,218.9,0,1.1969916696712883,7.337077335929856,,,,
kt5_s76,5comp_equal,5,76,5,bayesm,2,219.4,0,1.0035320783828232,225.19343957575472,,,,
kt5_s77,5comp_equal,5,77,5,bayesm,2,226.8,0,1.065668069510817,34.269640486689944,,,,
kt5_s78,5comp_equal,5,78,5,bayesm,2,224.4,0,1.0087195483167344,197.87876850944212,,,,
kt5_s79,5comp_equal,5,79,5,bayesm,2,223.6,0,1.6319372880870215,3.271361541844502,,,,
kt5_s80,5comp_equal,5,80,5,bayesm,2,223.1,0,1.7212437013161173,3.094278065837412,,,,
kt5_s81,5comp_equal,5,81,5,bayesm,2,224.6,0,1.1584334191755052,10.490182557744795,,,,
kt5_s82,5comp_equal,5,82,5,bayesm,2,224.2,0,1.6024892126330892,3.3518722731469155,,,,
kt5_s83,5comp_equal,5,83,5,bayesm,2,223.6,0,1.4426907684627337,4.017170139929584,,,,
kt5_s84,5comp_equal,5,84,5,bayesm,2,219.3,0,1.6013679223620416,3.382287356727465,,,,
kt5_s85,5comp_equal,5,85,5,bayesm,2,225.1,0,1.264948938539858,5.465306984471964,,,,
kt5_s86,5comp_equal,5,86,5,bayesm,2,225.0,0,1.8306137972629024,2.9353497118265723,,,,
kt5_s87,5comp_equal,5,87,5,bayesm,2,226.7,0,1.0412967645079907,31.244279496879745,,,,
kt5_s88,5comp_equal,5,88,5,bayesm,2,229.2,0,1.6983438456429512,3.110486395326679,,,,
kt5_s89,5comp_equal,5,89,5,bayesm,2,220.9,0,1.279253061967195,14.30702380327072,,,,
kt5_s90,5comp_equal,5,90,5,bayesm,2,221.7,0,1.1856461924510169,7.642788108046155,,,,
kt5_s91,5comp_equal,5,91,5,bayesm,2,221.6,0,1.3711127350459456,4.455602878666689,,,,
kt5_s92,5comp_equal,5,92,5,bayesm,2,222.5,0,1.0250918107600595,88.1267806235598,,,,
kt5_s93,5comp_equal,5,93,5,bayesm,2,225.1,0,1.174931214532255,8.191499162805234,,,,
kt5_s94,5comp_equal,5,94,5,bayesm,2,223.8,0,1.6362345059052787,3.275347976210748,,,,
kt5_s95,5comp_equal,5,95,5,bayesm,2,224.4,0,1.2799797232322347,5.969793186176324,,,,
kt5_s96,5comp_equal,5,96,5,bayesm,2,220.2,0,1.1831766276464892,8.926974911067047,,,,
kt5_s97,5comp_equal,5,97,5,bayesm,2,221.1,0,1.8793371197541848,2.8203146117461664,,,,
kt5_s98,5comp_equal,5,98,5,bayesm,2,230.1,0,1.0182376938230806,113.0285018137908,,,,
kt5_s99,5comp_equal,5,99,5,bayesm,2,222.9,0,1.0942928646568246,14.49333178055077,,,,
kt1_s01,1comp,1,1,5,bayesm_gibbs,2,234.37,0,1.1228283109366213,11.725225582672588,,,,
kt1_s02,1comp,1,2,5,bayesm_gibbs,2,228.16,0,1.100511628356834,18.614701344594994,,,,
kt1_s03,1comp,1,3,5,bayesm_gibbs,2,234.27,0,1.164444617376709,8.236291895192805,,,,
kt1_s04,1comp,1,4,5,bayesm_gibbs,2,233.28,0,1.0036426464902592,355.7776585415955,,,,
kt1_s05,1comp,1,5,5,bayesm_gibbs,2,240.24,0,1.0093175852509078,313.8211523847642,,,,
kt1_s06,1comp,1,6,5,bayesm_gibbs,2,249.89,0,1.0969774769444265,15.517252645038232,,,,
kt1_s07,1comp,1,7,5,bayesm_gibbs,2,230.27,0,1.074894402288508,18.71288273539918,,,,
kt1_s08,1comp,1,8,5,bayesm_gibbs,2,227.39,0,1.030641436621953,94.29527841821432,,,,
kt1_s09,1comp,1,9,5,bayesm_gibbs,2,231.94,0,1.0780242655035996,23.770785945191932,,,,
kt1_s100,1comp,1,100,5,bayesm_gibbs,2,233.04,0,1.1432463429630122,11.759444970171618,,,,
kt1_s101,1comp,1,101,5,bayesm_gibbs,2,234.06,0,1.1956589676329488,7.414004837965291,,,,
kt1_s10,1comp,1,10,5,bayesm_gibbs,2,240.07,0,1.0071714185613467,111.90483613879924,,,,
kt1_s11,1comp,1,11,5,bayesm_gibbs,2,238.73,0,1.17237715382549,7.735267169666949,,,,
kt1_s12,1comp,1,12,5,bayesm_gibbs,2,232.31,0,1.5456122092080822,3.528065102868922,,,,
kt1_s13,1comp,1,13,5,bayesm_gibbs,2,233.33,0,1.0613237072104902,21.001743323684167,,,,
kt1_s14,1comp,1,14,5,bayesm_gibbs,2,234.5,0,1.1279133223357238,14.31911069762852,,,,
kt1_s15,1comp,1,15,5,bayesm_gibbs,2,235.46,0,1.118667932755592,10.718172991185613,,,,
kt1_s16,1comp,1,16,5,bayesm_gibbs,2,236.59,0,1.3501140853936069,4.765301972749227,,,,
kt1_s17,1comp,1,17,5,bayesm_gibbs,2,231.96,0,1.019729465997055,54.30640263195867,,,,
kt1_s18,1comp,1,18,5,bayesm_gibbs,2,229.58,0,1.05146316874683,25.29027621183629,,,,
kt1_s19,1comp,1,19,5,bayesm_gibbs,2,228.98,0,1.3660612329457715,4.703322859055772,,,,
kt1_s20,1comp,1,20,5,bayesm_gibbs,2,230.9,0,1.048601147282195,31.452458252605616,,,,
kt1_s21,1comp,1,21,5,bayesm_gibbs,2,238.08,0,1.13876519250511,11.044756491164922,,,,
kt1_s22,1comp,1,22,5,bayesm_gibbs,2,233.75,0,1.3562133549669335,4.873461710107288,,,,
kt1_s23,1comp,1,23,5,bayesm_gibbs,2,234.45,0,1.0485439764195033,41.48670971258532,,,,
kt1_s24,1comp,1,24,5,bayesm_gibbs,2,231.0,0,1.1522440727695256,9.3766804975681,,,,
kt1_s25,1comp,1,25,5,bayesm_gibbs,2,235.29,0,1.028557667020641,92.3472546317096,,,,
kt1_s26,1comp,1,26,5,bayesm_gibbs,2,233.14,0,1.016331982793295,119.04169675044992,,,,
kt1_s27,1comp,1,27,5,bayesm_gibbs,2,248.07,0,1.1417183024760424,9.704662722148788,,,,
kt1_s28,1comp,1,28,5,bayesm_gibbs,2,234.68,0,1.0178208373351274,71.03990928731723,,,,
kt1_s29,1comp,1,29,5,bayesm_gibbs,2,236.35,0,1.0741277350107474,20.86783224518173,,,,
kt1_s30,1comp,1,30,5,bayesm_gibbs,2,234.34,0,1.0148218664855913,42.82840123207864,,,,
kt1_s31,1comp,1,31,5,bayesm_gibbs,2,229.15,0,1.086542121742226,14.575907699657714,,,,
kt1_s32,1comp,1,32,5,bayesm_gibbs,2,242.45,0,1.120835922199883,20.21533872691309,,,,
kt1_s33,1comp,1,33,5,bayesm_gibbs,2,242.18,0,1.0186699052959796,76.55126248517126,,,,
kt1_s34,1comp,1,34,5,bayesm_gibbs,2,243.44,0,1.8170470718241667,2.947345643182317,,,,
kt1_s35,1comp,1,35,5,bayesm_gibbs,2,233.86,0,1.0343616591463969,76.45929154119999,,,,
kt1_s36,1comp,1,36,5,bayesm_gibbs,2,236.03,0,1.083195598322127,16.16738243387898,,,,
kt1_s37,1comp,1,37,5,bayesm_gibbs,2,234.6,0,1.343184385658473,4.965292788391173,,,,
kt1_s38,1comp,1,38,5,bayesm_gibbs,2,238.34,0,1.0116211339692027,190.08801054073692,,,,
kt1_s39,1comp,1,39,5,bayesm_gibbs,2,237.06,0,1.0598973656783195,20.721866951382754,,,,
kt1_s40,1comp,1,40,5,bayesm_gibbs,2,239.42,0,1.2781852845252306,5.538391181006053,,,,
kt1_s41,1comp,1,41,5,bayesm_gibbs,2,234.76,0,1.1462728516848024,24.390898989196355,,,,
kt1_s42,1comp,1,42,5,bayesm_gibbs,2,238.59,0,1.0966286835622832,13.164457673465192,,,,
kt1_s43,1comp,1,43,5,bayesm_gibbs,2,233.71,0,1.0641753332559631,43.34553869878143,,,,
kt1_s44,1comp,1,44,5,bayesm_gibbs,2,235.55,0,1.563742142969827,3.5883061099831983,,,,
kt1_s45,1comp,1,45,5,bayesm_gibbs,2,234.82,0,1.0500251314638789,32.758103624710394,,,,
kt1_s46,1comp,1,46,5,bayesm_gibbs,2,230.82,0,1.4734372140547356,3.809667343801589,,,,
kt1_s47,1comp,1,47,5,bayesm_gibbs,2,229.33,0,1.024580477158822,82.61613738888767,,,,
kt1_s48,1comp,1,48,5,bayesm_gibbs,2,229.44,0,1.443610872268108,4.026273702658445,,,,
kt1_s49,1comp,1,49,5,bayesm_gibbs,2,229.24,0,1.1002761798974376,14.795193623252745,,,,
kt1_s50,1comp,1,50,5,bayesm_gibbs,2,236.84,0,1.269405124692638,6.774179091499761,,,,
kt1_s51,1comp,1,51,5,bayesm_gibbs,2,230.74,0,1.1229101860560855,14.05560626507888,,,,
kt1_s52,1comp,1,52,5,bayesm_gibbs,2,226.75,0,1.238385777640069,7.0174359932140895,,,,
kt1_s53,1comp,1,53,5,bayesm_gibbs,2,233.3,0,1.0701532941259413,20.18833948092193,,,,
kt1_s54,1comp,1,54,5,bayesm_gibbs,2,233.07,0,1.3212914439037915,5.2889572003539245,,,,
kt1_s55,1comp,1,55,5,bayesm_gibbs,2,233.92,0,1.6699513282705805,3.322746307367845,,,,
kt1_s56,1comp,1,56,5,bayesm_gibbs,2,247.32,0,1.0153828573938002,112.12525269046218,,,,
kt1_s57,1comp,1,57,5,bayesm_gibbs,2,236.03,0,1.001137750945612,1023.3880541042648,,,,
kt1_s58,1comp,1,58,5,bayesm_gibbs,2,233.49,0,1.1511107339371769,9.947952466543835,,,,
kt1_s59,1comp,1,59,5,bayesm_gibbs,2,234.24,0,1.1150558120275402,12.442317524771653,,,,
kt1_s60,1comp,1,60,5,bayesm_gibbs,2,242.05,0,1.4589990203249312,3.824062944362706,,,,
kt1_s61,1comp,1,61,5,bayesm_gibbs,2,234.28,0,1.0400234308933256,56.63640369039762,,,,
kt1_s62,1comp,1,62,5,bayesm_gibbs,2,228.55,0,1.1571399131447957,11.773780476076078,,,,
kt1_s63,1comp,1,63,5,bayesm_gibbs,2,230.36,0,1.6407469290052894,3.252263538275449,,,,
kt1_s64,1comp,1,64,5,bayesm_gibbs,2,229.34,0,1.6554896589223451,3.1827933465092606,,,,
kt1_s65,1comp,1,65,5,bayesm_gibbs,2,233.56,0,1.5901623442761903,3.363925838295156,,,,
kt1_s66,1comp,1,66,5,bayesm_gibbs,2,239.36,0,1.0714035912546325,18.20688600691352,,,,
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,237.99,0,1.098459491729165,12.679810952389555,,,,
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,236.62,0,1.0669520327142068,32.40885940293518,,,,
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,235.38,0,1.0080379501591183,243.46858043188945,,,,
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,236.01,0,1.006819755545821,369.6396485365341,,,,
kt1_s72,1comp,1,72,5,bayesm_gibbs,2,231.36,0,1.2688503683947403,5.551519059260976,,,,
kt1_s73,1comp,1,73,5,bayesm_gibbs,2,238.84,0,1.1302295827145763,10.536349863867652,,,,
kt1_s74,1comp,1,74,5,bayesm_gibbs,2,232.18,0,1.1723175008652706,7.913767994141163,,,,
kt1_s75,1comp,1,75,5,bayesm_gibbs,2,233.47,0,1.104490275084087,15.465593660993422,,,,
kt1_s76,1comp,1,76,5,bayesm_gibbs,2,233.02,0,1.24185753134774,6.021516566616702,,,,
kt1_s77,1comp,1,77,5,bayesm_gibbs,2,232.85,0,1.1129133673190614,14.147869630556109,,,,
kt1_s78,1comp,1,78,5,bayesm_gibbs,2,233.88,0,1.0238699452796822,79.79695555473252,,,,
kt1_s79,1comp,1,79,5,bayesm_gibbs,2,255.46,0,1.0853079249646065,26.75645856431118,,,,
kt1_s80,1comp,1,80,5,bayesm_gibbs,2,238.04,0,1.0377360157994844,47.39005816855102,,,,
kt1_s81,1comp,1,81,5,bayesm_gibbs,2,240.17,0,1.088464114299451,13.937328915485905,,,,
kt1_s82,1comp,1,82,5,bayesm_gibbs,2,231.49,0,1.25230975724364,5.795725600833138,,,,
kt1_s83,1comp,1,83,5,bayesm_gibbs,2,243.45,0,1.1862576011129435,8.106609647552,,,,
kt1_s84,1comp,1,84,5,bayesm_gibbs,2,239.93,0,1.0646466240828498,21.525204515887594,,,,
kt1_s85,1comp,1,85,5,bayesm_gibbs,2,241.67,0,1.0340261230776444,50.10278981010409,,,,
kt1_s86,1comp,1,86,5,bayesm_gibbs,2,234.96,0,1.032610523717202,50.77344634093962,,,,
kt1_s87,1comp,1,87,5,bayesm_gibbs,2,232.76,0,1.0646236601378471,25.193274239836377,,,,
kt1_s88,1comp,1,88,5,bayesm_gibbs,2,231.52,0,1.0621094348207591,22.26495580631397,,,,
kt1_s89,1comp,1,89,5,bayesm_gibbs,2,237.5,0,1.3458118551527214,4.638550220258415,,,,
kt1_s90,1comp,1,90,5,bayesm_gibbs,2,235.71,0,1.096831242262878,13.732997573722855,,,,
kt1_s91,1comp,1,91,5,bayesm_gibbs,2,237.33,0,1.014747509794722,39.92820465298913,,,,
kt1_s92,1comp,1,92,5,bayesm_gibbs,2,234.01,0,1.7319076432458758,3.0337639778656507,,,,
kt1_s93,1comp,1,93,5,bayesm_gibbs,2,233.41,0,1.0308506786734155,43.95939918151094,,,,
kt1_s94,1comp,1,94,5,bayesm_gibbs,2,234.77,0,1.155382104632961,8.68501638429014,,,,
kt1_s95,1comp,1,95,5,bayesm_gibbs,2,234.67,0,1.5219752708936445,3.564382320739741,,,,
kt1_s96,1comp,1,96,5,bayesm_gibbs,2,234.79,0,1.1094020289471995,13.135893204457108,,,,
kt1_s97,1comp,1,97,5,bayesm_gibbs,2,236.61,0,1.1984890112974451,6.948183294333907,,,,
kt1_s98,1comp,1,98,5,bayesm_gibbs,2,232.28,0,1.2862119640994694,5.447839967027975,,,,
kt1_s99,1comp,1,99,5,bayesm_gibbs,2,232.32,0,1.1839027892266876,8.173850160212183,,,,
kt2_s01,2comp_equal,2,1,5,bayesm_gibbs,2,232.27,0,1.0948627970513205,13.3226914571034,,,,
kt2_s02,2comp_equal,2,2,5,bayesm_gibbs,2,232.12,0,1.1148645081213708,10.924917611048944,,,,
