dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,scope,quantity,live,rhat,ess
kt1_s59,1comp,1,59,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.0991686867845711,16.616324719031212
kt1_s59,1comp,1,59,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.1150558120275402,12.442317524771653
kt1_s59,1comp,1,59,5,bayesm_gibbs,2,component,slot1:pvec,True,1.994546208404815,2.701737123764528
kt1_s59,1comp,1,59,5,bayesm_gibbs,2,component,slot2:pvec,False,1.8287726462418783,2.884017392723229
kt1_s59,1comp,1,59,5,bayesm_gibbs,2,component,slot4:pvec,False,1.053598157422465,49.09441350282965
kt1_s59,1comp,1,59,5,bayesm_gibbs,2,component,slot0:pvec,False,1.2287815645666278,6.157245829633384
kt1_s59,1comp,1,59,5,bayesm_gibbs,2,component,slot3:pvec,False,1.003066542785062,846.658272873572
kt1_s59,1comp,1,59,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.0991686867845711,16.616324719031212
kt1_s59,1comp,1,59,5,bayesm_gibbs,2,component_after,slot1:pvec,False,1.053598157422465,49.09441350282965
kt1_s59,1comp,1,59,5,bayesm_gibbs,2,component_after,slot2:pvec,False,1.286225201897014,5.1774797243474415
kt1_s59,1comp,1,59,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.0364453684004844,44.37561487721368
kt1_s59,1comp,1,59,5,bayesm_gibbs,2,component_after,slot4:pvec,False,1.003066542785062,846.658272873572
kt1_s60,1comp,1,60,5,bayesm_gibbs,2,invariant,E[u]_0,,1.2253713715967096,6.199340143867325
kt1_s60,1comp,1,60,5,bayesm_gibbs,2,invariant,E[u]_1,,1.0164325344258425,94.31795668031258
kt1_s60,1comp,1,60,5,bayesm_gibbs,2,invariant,E[u]_2,,1.1956888804403505,7.141888296113307
kt1_s60,1comp,1,60,5,bayesm_gibbs,2,invariant,E[u]_3,,1.024907147293525,56.64939601873584
kt1_s60,1comp,1,60,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.0577842924138978,21.11695262437796
kt1_s60,1comp,1,60,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.1525317836284754,8.601581699780331
kt1_s60,1comp,1,60,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.323124646609374,5.102548017508976
kt1_s60,1comp,1,60,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.3843434656612923,4.244826888475405
kt1_s60,1comp,1,60,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.4589990203249312,3.824062944362706
kt1_s60,1comp,1,60,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.0369972136154937,38.92535572896372
kt1_s60,1comp,1,60,5,bayesm_gibbs,2,component,slot3:pvec,True,1.4589990203249312,3.824062944362706
kt1_s60,1comp,1,60,5,bayesm_gibbs,2,component,slot0:pvec,False,1.169721078153999,7.941616686491015
kt1_s60,1comp,1,60,5,bayesm_gibbs,2,component,slot2:pvec,False,1.290957743679109,5.592313856773888
kt1_s60,1comp,1,60,5,bayesm_gibbs,2,component,slot1:pvec,False,1.047019213287447,25.871329859384247
kt1_s60,1comp,1,60,5,bayesm_gibbs,2,component,slot4:pvec,False,1.0006354592785,4233.566805583852
kt1_s60,1comp,1,60,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.4589990203249312,3.824062944362706
kt1_s60,1comp,1,60,5,bayesm_gibbs,2,component_after,slot1:pvec,False,1.397090241335091,4.180961012368948
kt1_s60,1comp,1,60,5,bayesm_gibbs,2,component_after,slot2:pvec,False,1.1847454113854583,9.51953508678177
kt1_s60,1comp,1,60,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.0291316424441763,52.26796609502764
kt1_s60,1comp,1,60,5,bayesm_gibbs,2,component_after,slot4:pvec,False,1.0006354592785,4233.566805583852
kt1_s61,1comp,1,61,5,bayesm_gibbs,2,invariant,E[u]_0,,1.0196884219415732,124.48561585907764
kt1_s61,1comp,1,61,5,bayesm_gibbs,2,invariant,E[u]_1,,1.006583270528989,680.3332335591388
kt1_s61,1comp,1,61,5,bayesm_gibbs,2,invariant,E[u]_2,,1.003969017655575,1224.1101644018445
kt1_s61,1comp,1,61,5,bayesm_gibbs,2,invariant,E[u]_3,,1.037691374242653,56.63640369039762
kt1_s61,1comp,1,61,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.0027907734732158,1294.887385096268
kt1_s61,1comp,1,61,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.0098159248955458,340.6209702821785
kt1_s61,1comp,1,61,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.0221210760760002,98.5696249452114
kt1_s61,1comp,1,61,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.039744311515211,87.22864034186904
kt1_s61,1comp,1,61,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.0400234308933256,85.90959532059343
kt1_s61,1comp,1,61,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.0058183451262794,392.72971759980857
kt1_s61,1comp,1,61,5,bayesm_gibbs,2,component,slot3:pvec,True,1.535287468844163,3.621336734390243
kt1_s61,1comp,1,61,5,bayesm_gibbs,2,component,slot4:pvec,False,1.503789264737193,3.761363414802225
kt1_s61,1comp,1,61,5,bayesm_gibbs,2,component,slot0:pvec,False,1.137887251356307,9.867179908414622
kt1_s61,1comp,1,61,5,bayesm_gibbs,2,component,slot1:pvec,False,1.0829554268738375,15.75123368337602
kt1_s61,1comp,1,61,5,bayesm_gibbs,2,component,slot2:pvec,False,1.009046785549336,178.0665317259301
kt1_s61,1comp,1,61,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.040080986705017,86.10150789713042
kt1_s61,1comp,1,61,5,bayesm_gibbs,2,component_after,slot1:pvec,False,1.010092616104732,156.76167188361538
kt1_s61,1comp,1,61,5,bayesm_gibbs,2,component_after,slot2:pvec,False,1.0218633505654962,87.93441471690852
kt1_s61,1comp,1,61,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.0372974882381325,41.677826693657394
kt1_s61,1comp,1,61,5,bayesm_gibbs,2,component_after,slot4:pvec,False,0.9999598883616342,16854.001044029865
kt1_s62,1comp,1,62,5,bayesm_gibbs,2,invariant,E[u]_0,,1.0616947552737062,22.272478671053022
kt1_s62,1comp,1,62,5,bayesm_gibbs,2,invariant,E[u]_1,,1.019680774420005,52.09443400017047
kt1_s62,1comp,1,62,5,bayesm_gibbs,2,invariant,E[u]_2,,1.026277018584852,113.5628443960228
kt1_s62,1comp,1,62,5,bayesm_gibbs,2,invariant,E[u]_3,,1.0126315058035065,89.4230999550623
kt1_s62,1comp,1,62,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.01268297886079,226.0578120337644
kt1_s62,1comp,1,62,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.0265802038698897,73.40669848540631
kt1_s62,1comp,1,62,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.0479366323851051,55.63946590465413
kt1_s62,1comp,1,62,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.1524990711490688,12.642271848345215
kt1_s62,1comp,1,62,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.1571399131447957,11.773780476076078
kt1_s62,1comp,1,62,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.0202071425638612,102.85220709177852
kt1_s62,1comp,1,62,5,bayesm_gibbs,2,component,slot2:pvec,True,1.4544892054615854,4.191180533665898
kt1_s62,1comp,1,62,5,bayesm_gibbs,2,component,slot4:pvec,False,1.4170551571396366,4.081711750992173
kt1_s62,1comp,1,62,5,bayesm_gibbs,2,component,slot3:pvec,False,1.3424550830958235,4.754701838440708
kt1_s62,1comp,1,62,5,bayesm_gibbs,2,component,slot1:pvec,False,1.3593519043359912,4.648223185886199
kt1_s62,1comp,1,62,5,bayesm_gibbs,2,component,slot0:pvec,False,1.0271208653624089,90.29356412302856
kt1_s62,1comp,1,62,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.156627869381273,11.842650060326037
kt1_s62,1comp,1,62,5,bayesm_gibbs,2,component_after,slot1:pvec,False,1.2973217482024355,5.604911599072284
kt1_s62,1comp,1,62,5,bayesm_gibbs,2,component_after,slot2:pvec,False,1.051631814469861,41.60563009158936
kt1_s62,1comp,1,62,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.149214255249025,8.870587294006794
kt1_s62,1comp,1,62,5,bayesm_gibbs,2,component_after,slot4:pvec,False,1.0019298407858737,2697.464210412416
kt1_s63,1comp,1,63,5,bayesm_gibbs,2,invariant,E[u]_0,,1.02114222246001,79.02563411723254
kt1_s63,1comp,1,63,5,bayesm_gibbs,2,invariant,E[u]_1,,1.005304650950369,205.8203275453804
kt1_s63,1comp,1,63,5,bayesm_gibbs,2,invariant,E[u]_2,,1.6407469290052894,3.252263538275449
kt1_s63,1comp,1,63,5,bayesm_gibbs,2,invariant,E[u]_3,,1.044222228753137,30.16418194622715
kt1_s63,1comp,1,63,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.0062405904386722,469.9974659969968
kt1_s63,1comp,1,63,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.0144787455761983,131.3996058071472
kt1_s63,1comp,1,63,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.0222065042456534,69.8858892961913
kt1_s63,1comp,1,63,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.148202837499488,17.860174805524093
kt1_s63,1comp,1,63,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.1535808991676133,18.23186333980305
kt1_s63,1comp,1,63,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.2936756546654098,5.078034135610167
kt1_s63,1comp,1,63,5,bayesm_gibbs,2,component,slot3:pvec,True,1.997036754455821,4.563823760306768
kt1_s63,1comp,1,63,5,bayesm_gibbs,2,component,slot4:pvec,False,1.99383575150146,3.78362704535245
kt1_s63,1comp,1,63,5,bayesm_gibbs,2,component,slot1:pvec,False,1.0175713497591805,91.24234450810523
kt1_s63,1comp,1,63,5,bayesm_gibbs,2,component,slot2:pvec,False,1.053251670327891,39.2233734536991
kt1_s63,1comp,1,63,5,bayesm_gibbs,2,component,slot0:pvec,False,1.032965271820622,42.23394712719095
kt1_s63,1comp,1,63,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.1545219770616786,18.319799946256683
kt1_s63,1comp,1,63,5,bayesm_gibbs,2,component_after,slot1:pvec,False,1.1448184443841618,17.233510305266954
kt1_s63,1comp,1,63,5,bayesm_gibbs,2,component_after,slot2:pvec,False,1.024878833012869,72.82251049072907
kt1_s63,1comp,1,63,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.001149357991215,2946.6720473069763
kt1_s63,1comp,1,63,5,bayesm_gibbs,2,component_after,slot4:pvec,False,0.9999502680882368,18939.610746485905
kt1_s64,1comp,1,64,5,bayesm_gibbs,2,invariant,E[u]_0,,1.0428539011524058,45.485514176256736
kt1_s64,1comp,1,64,5,bayesm_gibbs,2,invariant,E[u]_1,,1.0704963057928834,21.969245066858605
kt1_s64,1comp,1,64,5,bayesm_gibbs,2,invariant,E[u]_2,,1.6018914371970034,3.3074138777292275
kt1_s64,1comp,1,64,5,bayesm_gibbs,2,invariant,E[u]_3,,1.048842936299492,28.35999487026952
kt1_s64,1comp,1,64,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.0629962456549784,19.722068387501928
kt1_s64,1comp,1,64,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.1590224454004143,8.528773654259169
kt1_s64,1comp,1,64,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.3056831565275868,5.018742632349792
kt1_s64,1comp,1,64,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.6001038048744187,3.322337502941729
kt1_s64,1comp,1,64,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.6554896589223451,3.1827933465092606
kt1_s64,1comp,1,64,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.2148710213586849,6.635660211146828
kt1_s64,1comp,1,64,5,bayesm_gibbs,2,component,slot0:pvec,True,1.9134531755101825,2.788752793161446
kt1_s64,1comp,1,64,5,bayesm_gibbs,2,component,slot3:pvec,False,1.7566902043495782,3.1331229499533566
kt1_s64,1comp,1,64,5,bayesm_gibbs,2,component,slot2:pvec,False,1.0965257799147328,13.335039122617772
kt1_s64,1comp,1,64,5,bayesm_gibbs,2,component,slot4:pvec,False,1.5685370723697707,3.422252483530717
kt1_s64,1comp,1,64,5,bayesm_gibbs,2,component,slot1:pvec,False,1.160266877909842,8.20799705675674
kt1_s64,1comp,1,64,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.6554896589223451,3.1827896361583585
kt1_s64,1comp,1,64,5,bayesm_gibbs,2,component_after,slot1:pvec,False,1.5685370723697707,3.422252483530717
kt1_s64,1comp,1,64,5,bayesm_gibbs,2,component_after,slot2:pvec,False,1.102814277225452,13.030233062196451
kt1_s64,1comp,1,64,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.0249615067043345,113.7063554802652
kt1_s64,1comp,1,64,5,bayesm_gibbs,2,component_after,slot4:pvec,False,1.0216283354741165,74.93733052809092
kt1_s65,1comp,1,65,5,bayesm_gibbs,2,invariant,E[u]_0,,1.1759506476490733,8.047339856930842
kt1_s65,1comp,1,65,5,bayesm_gibbs,2,invariant,E[u]_1,,1.245222471030804,6.115995203017362
kt1_s65,1comp,1,65,5,bayesm_gibbs,2,invariant,E[u]_2,,1.228957965595867,7.747004237803009
kt1_s65,1comp,1,65,5,bayesm_gibbs,2,invariant,E[u]_3,,1.086341030416908,14.110578231337149
kt1_s65,1comp,1,65,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.0264565758581885,54.06090999144357
kt1_s65,1comp,1,65,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.059499028423964,21.984197213925214
kt1_s65,1comp,1,65,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.102083390580553,13.30751474558304
kt1_s65,1comp,1,65,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.5901623442761903,3.363925838295156
kt1_s65,1comp,1,65,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.57983057659091,3.3909555158072355
kt1_s65,1comp,1,65,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.0458090372202131,39.99338967251205
kt1_s65,1comp,1,65,5,bayesm_gibbs,2,component,slot3:pvec,True,2.0627246067965688,2.633498788968547
kt1_s65,1comp,1,65,5,bayesm_gibbs,2,component,slot0:pvec,False,1.888611603535837,2.793517395863405
kt1_s65,1comp,1,65,5,bayesm_gibbs,2,component,slot4:pvec,False,1.6225149603830105,3.266700605193805
kt1_s65,1comp,1,65,5,bayesm_gibbs,2,component,slot2:pvec,False,1.7867949251883457,2.949825598913077
kt1_s65,1comp,1,65,5,bayesm_gibbs,2,component,slot1:pvec,False,1.0169103912334343,115.16716462335695
kt1_s65,1comp,1,65,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.579752622994943,3.391160778787925
kt1_s65,1comp,1,65,5,bayesm_gibbs,2,component_after,slot1:pvec,False,1.7881981848020834,2.947573165785719
kt1_s65,1comp,1,65,5,bayesm_gibbs,2,component_after,slot2:pvec,False,1.4133645214773307,4.085625729198922
kt1_s65,1comp,1,65,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.0123296373965422,134.25759282428072
kt1_s65,1comp,1,65,5,bayesm_gibbs,2,component_after,slot4:pvec,False,1.0007663084152174,5331.239481510256
kt1_s66,1comp,1,66,5,bayesm_gibbs,2,invariant,E[u]_0,,1.0519234813226106,28.32572942983636
kt1_s66,1comp,1,66,5,bayesm_gibbs,2,invariant,E[u]_1,,1.0714035912546325,18.20688600691352
kt1_s66,1comp,1,66,5,bayesm_gibbs,2,invariant,E[u]_2,,1.0129372168149864,157.64473276044674
kt1_s66,1comp,1,66,5,bayesm_gibbs,2,invariant,E[u]_3,,1.0345680348822182,37.12088452292288
kt1_s66,1comp,1,66,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.0046163710073897,3311.674029983105
kt1_s66,1comp,1,66,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.0115767230348398,206.416822291006
kt1_s66,1comp,1,66,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.026621862935998,52.84701211350051
kt1_s66,1comp,1,66,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.048746493756335,30.362810908997897
kt1_s66,1comp,1,66,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.0471915762332091,30.768911184497192
kt1_s66,1comp,1,66,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.0291592058111116,47.366163676247965
kt1_s66,1comp,1,66,5,bayesm_gibbs,2,component,slot0:pvec,True,1.8460377068620424,2.8709674966771583
kt1_s66,1comp,1,66,5,bayesm_gibbs,2,component,slot3:pvec,False,1.629720267342574,3.251571129641623
kt1_s66,1comp,1,66,5,bayesm_gibbs,2,component,slot1:pvec,False,1.480934227719832,3.7172507989107606
kt1_s66,1comp,1,66,5,bayesm_gibbs,2,component,slot4:pvec,False,1.0183390482651855,67.2778548971492
kt1_s66,1comp,1,66,5,bayesm_gibbs,2,component,slot2:pvec,False,1.0051331107860753,510.8434125136436
kt1_s66,1comp,1,66,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.0471915762332091,30.7650429303588
kt1_s66,1comp,1,66,5,bayesm_gibbs,2,component_after,slot1:pvec,False,1.0576061417494134,24.552440701121554
kt1_s66,1comp,1,66,5,bayesm_gibbs,2,component_after,slot2:pvec,False,1.0183390482651855,67.2778548971492
kt1_s66,1comp,1,66,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.0022924749470077,843.6141235711088
kt1_s66,1comp,1,66,5,bayesm_gibbs,2,component_after,slot4:pvec,False,1.0052172061250553,509.6900906693151
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,invariant,E[u]_0,,1.0010536212047838,1294.294439128446
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,invariant,E[u]_1,,1.098459491729165,12.679810952389555
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,invariant,E[u]_2,,1.0024308502409085,265.6913713002402
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,invariant,E[u]_3,,1.0003450669847176,6978.145030146784
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.0034612220006232,6482.612740730278
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.007684310092774,780.1706829458055
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.011460596763272,232.4343632513368
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.0202248556158733,120.39256628971744
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.0199036627652072,116.58088060305096
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.0239184091618412,62.71309560990173
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,component,slot0:pvec,True,1.0199036627652072,116.59969189399632
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,component,slot2:pvec,False,1.0295689049637105,52.921140936855664
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,component,slot4:pvec,False,1.0041191627022923,448.0699529108809
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,component,slot3:pvec,False,1.050940396106912,24.368059420907844
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,component,slot1:pvec,False,1.0005281457777555,1474.6208795090151
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.0199036627652072,116.59025761407344
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,component_after,slot1:pvec,False,1.0295689049637105,52.95642743980092
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,component_after,slot2:pvec,False,1.0041191627022923,448.0699529108809
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.050940396106912,24.368059420907844
kt1_s67,1comp,1,67,5,bayesm_gibbs,2,component_after,slot4:pvec,False,1.0005281457777555,1474.6208795090151
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,invariant,E[u]_0,,1.0053436751613634,418.9739490025029
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,invariant,E[u]_1,,1.0271254044224247,131.18705379054524
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,invariant,E[u]_2,,1.010380287485236,84.50391788802612
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,invariant,E[u]_3,,1.007275063591661,393.7377140861995
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.006399137991104,345.816467799435
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.0200354244963008,97.02735561893256
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.0447162269919568,48.9884124211408
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.0640103346787853,32.78298638656145
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.0669520327142068,32.40885940293518
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.0027492649955674,749.440440478469
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,component,slot3:pvec,True,1.828628722040441,2.877081359050365
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,component,slot2:pvec,False,1.8371128684696636,2.9089954641087457
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,component,slot4:pvec,False,1.0191881606232638,64.19094060051546
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,component,slot0:pvec,False,1.0827903966899115,21.55983261914284
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,component,slot1:pvec,False,1.0112359781451694,404.38074242423176
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.0669520327142068,32.39898668181829
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,component_after,slot1:pvec,False,1.0191881606232638,64.19094060051546
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,component_after,slot2:pvec,False,1.0044470379880988,306.69609262249566
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.093001801822717,17.36668465506579
kt1_s68,1comp,1,68,5,bayesm_gibbs,2,component_after,slot4:pvec,False,0.999938711295092,18481.874408990043
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,invariant,E[u]_0,,1.0031349301533814,1135.6628663972842
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,invariant,E[u]_1,,1.0080379501591183,243.46858043188945
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,invariant,E[u]_2,,1.0063750000595912,532.0200079369915
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,invariant,E[u]_3,,1.0026631377469593,449.2525228939356
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.000794908798356,9572.513082487414
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.001837966230472,1377.3163694634918
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.0027011219238526,707.9032459513016
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.0038983192068252,386.8117679245245
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.004374042974118,337.68078375680346
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.0048001428695377,472.2907355696717
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,component,slot3:pvec,True,1.826961493514967,2.8872433926588696
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,component,slot2:pvec,False,1.827410629680332,2.875498464915947
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,component,slot4:pvec,False,1.0167394493801634,156.3055407922579
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,component,slot0:pvec,False,1.0060664359158913,252.0977712766314
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,component,slot1:pvec,False,1.0075281381221168,480.7862555346601
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.004374042974118,337.68078375680346
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,component_after,slot1:pvec,False,1.006367385895247,277.8278863976796
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,component_after,slot2:pvec,False,1.0167394493801634,156.3055407922579
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.015151668846249,140.39777519643064
kt1_s69,1comp,1,69,5,bayesm_gibbs,2,component_after,slot4:pvec,False,0.9999165467179558,19145.87372014188
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,invariant,E[u]_0,,1.0012273704505108,15059.488229556138
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,invariant,E[u]_1,,1.0014917304235853,2967.743290928612
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,invariant,E[u]_2,,1.002374555561001,3025.574179210554
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,invariant,E[u]_3,,1.00137781820987,12911.97510907366
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.00064410717277,8854.941219977933
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.001904326992577,2141.809468126024
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.0041157255625093,884.1228912728736
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.006063105146735,369.6396485365341
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.006819755545821,378.0848170016293
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.0001056894187637,7735.08041846918
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,component,slot3:pvec,True,1.4758678526612974,3.803958527417099
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,component,slot2:pvec,False,1.461995564094853,3.8104007461874745
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,component,slot0:pvec,False,1.0043116492624746,566.1658966427556
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,component,slot4:pvec,False,1.011459929390834,180.14943909088635
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,component,slot1:pvec,False,1.0005951806896354,3096.495029147862
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.0068192606942885,378.06559465896873
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,component_after,slot1:pvec,False,1.0066010056847112,341.3518539809888
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,component_after,slot2:pvec,False,1.011459929390834,180.14943909088635
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.003237100129304,2337.839791426649
kt1_s71,1comp,1,71,5,bayesm_gibbs,2,component_after,slot4:pvec,False,0.9999424409692408,18549.247444677774
kt1_s72,1comp,1,72,5,bayesm_gibbs,2,invariant,E[u]_0,,1.2010566829397729,7.1523468011129525
kt1_s72,1comp,1,72,5,bayesm_gibbs,2,invariant,E[u]_1,,1.0295419064423643,56.48333858849743
kt1_s72,1comp,1,72,5,bayesm_gibbs,2,invariant,E[u]_2,,1.0214135710753864,96.25783266460756
kt1_s72,1comp,1,72,5,bayesm_gibbs,2,invariant,E[u]_3,,1.2688503683947403,5.551519059260976
