dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,block,kernel_id,n_divergent,frac_divergent,mean_acceptance,max_treedepth,mean_treedepth,frac_max_treedepth,max_leapfrog,mean_leapfrog
kt3_s51,3comp_equal,3,51,5,hmc,2,pvec_latent,kernel_00,1,5e-05,0.9452859163284302,,,,,
kt3_s51,3comp_equal,3,51,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,51,0.00255,0.8774611353874207,,,,,
kt3_s51,3comp_equal,3,51,5,hmc,2,mu_k,kernel_02,377,0.01885,0.8084096908569336,,,,,
kt3_s51,3comp_equal,3,51,5,hmc,2,Delta,kernel_03,0,0.0,0.8952359557151794,,,,,
kt3_s51,3comp_equal,3,51,5,hmc,2,beta_i,kernel_04,3,0.00015,0.7585225701332092,,,,,
kt3_s52,3comp_equal,3,52,5,hmc,2,pvec_latent,kernel_00,853,0.04265,0.9300656318664552,,,,,
kt3_s52,3comp_equal,3,52,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,81,0.00405,0.8965457081794739,,,,,
kt3_s52,3comp_equal,3,52,5,hmc,2,mu_k,kernel_02,69,0.00345,0.8609925508499146,,,,,
kt3_s52,3comp_equal,3,52,5,hmc,2,Delta,kernel_03,0,0.0,0.919277846813202,,,,,
kt3_s52,3comp_equal,3,52,5,hmc,2,beta_i,kernel_04,4,0.0002,0.8838788866996765,,,,,
kt3_s53,3comp_equal,3,53,5,hmc,2,pvec_latent,kernel_00,2057,0.10285,0.8605002164840698,,,,,
kt3_s53,3comp_equal,3,53,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,24,0.0012,0.9233552813529968,,,,,
kt3_s53,3comp_equal,3,53,5,hmc,2,mu_k,kernel_02,101,0.00505,0.8994134664535522,,,,,
kt3_s53,3comp_equal,3,53,5,hmc,2,Delta,kernel_03,0,0.0,0.9047725796699524,,,,,
kt3_s53,3comp_equal,3,53,5,hmc,2,beta_i,kernel_04,0,0.0,0.8722802996635437,,,,,
kt3_s54,3comp_equal,3,54,5,hmc,2,pvec_latent,kernel_00,328,0.0164,0.9596793055534364,,,,,
kt3_s54,3comp_equal,3,54,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,0,0.0,0.9275326132774352,,,,,
kt3_s54,3comp_equal,3,54,5,hmc,2,mu_k,kernel_02,394,0.0197,0.8913309574127197,,,,,
kt3_s54,3comp_equal,3,54,5,hmc,2,Delta,kernel_03,0,0.0,0.9225846529006958,,,,,
kt3_s54,3comp_equal,3,54,5,hmc,2,beta_i,kernel_04,0,0.0,0.8797544836997986,,,,,
kt3_s55,3comp_equal,3,55,5,hmc,2,pvec_latent,kernel_00,240,0.012,0.9571513533592224,,,,,
kt3_s55,3comp_equal,3,55,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,0,0.0,0.9514435529708862,,,,,
kt3_s55,3comp_equal,3,55,5,hmc,2,mu_k,kernel_02,1,5e-05,0.945062518119812,,,,,
kt3_s55,3comp_equal,3,55,5,hmc,2,Delta,kernel_03,0,0.0,0.8985714912414551,,,,,
kt3_s55,3comp_equal,3,55,5,hmc,2,beta_i,kernel_04,0,0.0,0.8733269572257996,,,,,
kt3_s56,3comp_equal,3,56,5,hmc,2,pvec_latent,kernel_00,5,0.00025,0.9562976360321044,,,,,
kt3_s56,3comp_equal,3,56,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,690,0.0345,0.8559602499008179,,,,,
kt3_s56,3comp_equal,3,56,5,hmc,2,mu_k,kernel_02,287,0.01435,0.6348567605018616,,,,,
kt3_s56,3comp_equal,3,56,5,hmc,2,Delta,kernel_03,0,0.0,0.9142416715621948,,,,,
kt3_s56,3comp_equal,3,56,5,hmc,2,beta_i,kernel_04,0,0.0,0.9298447966575624,,,,,
kt3_s57,3comp_equal,3,57,5,hmc,2,pvec_latent,kernel_00,61,0.00305,0.9586808681488036,,,,,
kt3_s57,3comp_equal,3,57,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,41,0.00205,0.9067972898483276,,,,,
kt3_s57,3comp_equal,3,57,5,hmc,2,mu_k,kernel_02,3140,0.157,0.5694066286087036,,,,,
kt3_s57,3comp_equal,3,57,5,hmc,2,Delta,kernel_03,0,0.0,0.9237767457962036,,,,,
kt3_s57,3comp_equal,3,57,5,hmc,2,beta_i,kernel_04,0,0.0,0.9028437733650208,,,,,
kt3_s58,3comp_equal,3,58,5,hmc,2,pvec_latent,kernel_00,1089,0.05445,0.9099218845367432,,,,,
kt3_s58,3comp_equal,3,58,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,0,0.0,0.9261101484298706,,,,,
kt3_s58,3comp_equal,3,58,5,hmc,2,mu_k,kernel_02,1254,0.0627,0.7685863971710205,,,,,
kt3_s58,3comp_equal,3,58,5,hmc,2,Delta,kernel_03,0,0.0,0.9381975531578064,,,,,
kt3_s58,3comp_equal,3,58,5,hmc,2,beta_i,kernel_04,0,0.0,0.8957799077033997,,,,,
kt3_s59,3comp_equal,3,59,5,hmc,2,pvec_latent,kernel_00,175,0.00875,0.911305844783783,,,,,
kt3_s59,3comp_equal,3,59,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,12,0.0006,0.904287040233612,,,,,
kt3_s59,3comp_equal,3,59,5,hmc,2,mu_k,kernel_02,32,0.0016,0.9505505561828612,,,,,
kt3_s59,3comp_equal,3,59,5,hmc,2,Delta,kernel_03,0,0.0,0.9135157465934752,,,,,
kt3_s59,3comp_equal,3,59,5,hmc,2,beta_i,kernel_04,0,0.0,0.7402634620666504,,,,,
kt3_s60,3comp_equal,3,60,5,hmc,2,pvec_latent,kernel_00,5008,0.2504,0.6765953898429871,,,,,
kt3_s60,3comp_equal,3,60,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,135,0.00675,0.8759978413581848,,,,,
kt3_s60,3comp_equal,3,60,5,hmc,2,mu_k,kernel_02,616,0.0308,0.6987228393554688,,,,,
kt3_s60,3comp_equal,3,60,5,hmc,2,Delta,kernel_03,0,0.0,0.9223392605781556,,,,,
kt3_s60,3comp_equal,3,60,5,hmc,2,beta_i,kernel_04,31,0.00155,0.7682759761810303,,,,,
kt3_s61,3comp_equal,3,61,5,hmc,2,pvec_latent,kernel_00,3818,0.1909,0.7509626746177673,,,,,
kt3_s61,3comp_equal,3,61,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,34,0.0017,0.8847066164016724,,,,,
kt3_s61,3comp_equal,3,61,5,hmc,2,mu_k,kernel_02,0,0.0,0.962668776512146,,,,,
kt3_s61,3comp_equal,3,61,5,hmc,2,Delta,kernel_03,0,0.0,0.9107467532157898,,,,,
kt3_s61,3comp_equal,3,61,5,hmc,2,beta_i,kernel_04,0,0.0,0.8031015396118164,,,,,
kt3_s62,3comp_equal,3,62,5,hmc,2,pvec_latent,kernel_00,0,0.0,0.9058775305747986,,,,,
kt3_s62,3comp_equal,3,62,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,0,0.0,0.9260122776031494,,,,,
kt3_s62,3comp_equal,3,62,5,hmc,2,mu_k,kernel_02,93,0.00465,0.8171745538711548,,,,,
kt3_s62,3comp_equal,3,62,5,hmc,2,Delta,kernel_03,0,0.0,0.9209212064743042,,,,,
kt3_s62,3comp_equal,3,62,5,hmc,2,beta_i,kernel_04,0,0.0,0.912734866142273,,,,,
kt3_s63,3comp_equal,3,63,5,hmc,2,pvec_latent,kernel_00,1278,0.0639,0.757225513458252,,,,,
kt3_s63,3comp_equal,3,63,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,206,0.0103,0.8623230457305908,,,,,
kt3_s63,3comp_equal,3,63,5,hmc,2,mu_k,kernel_02,6429,0.32145,0.3320941925048828,,,,,
kt3_s63,3comp_equal,3,63,5,hmc,2,Delta,kernel_03,0,0.0,0.9060843586921692,,,,,
kt3_s63,3comp_equal,3,63,5,hmc,2,beta_i,kernel_04,0,0.0,0.9173067212104796,,,,,
kt3_s64,3comp_equal,3,64,5,hmc,2,pvec_latent,kernel_00,45,0.00225,0.9391050934791564,,,,,
kt3_s64,3comp_equal,3,64,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,52,0.0026,0.9415743947029114,,,,,
kt3_s64,3comp_equal,3,64,5,hmc,2,mu_k,kernel_02,73,0.00365,0.8859994411468506,,,,,
kt3_s64,3comp_equal,3,64,5,hmc,2,Delta,kernel_03,0,0.0,0.8993198275566101,,,,,
kt3_s64,3comp_equal,3,64,5,hmc,2,beta_i,kernel_04,0,0.0,0.9136160016059875,,,,,
kt3_s65,3comp_equal,3,65,5,hmc,2,pvec_latent,kernel_00,0,0.0,0.9495466947555542,,,,,
kt3_s65,3comp_equal,3,65,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,1,5e-05,0.9254909157752992,,,,,
kt3_s65,3comp_equal,3,65,5,hmc,2,mu_k,kernel_02,61,0.00305,0.8926679491996765,,,,,
kt3_s65,3comp_equal,3,65,5,hmc,2,Delta,kernel_03,0,0.0,0.9037964940071106,,,,,
kt3_s65,3comp_equal,3,65,5,hmc,2,beta_i,kernel_04,1,5e-05,0.8058974146842957,,,,,
kt3_s66,3comp_equal,3,66,5,hmc,2,pvec_latent,kernel_00,4637,0.23185,0.7331403493881226,,,,,
kt3_s66,3comp_equal,3,66,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,54,0.0027,0.9089369177818298,,,,,
kt3_s66,3comp_equal,3,66,5,hmc,2,mu_k,kernel_02,2021,0.10105,0.553763747215271,,,,,
kt3_s66,3comp_equal,3,66,5,hmc,2,Delta,kernel_03,0,0.0,0.919011890888214,,,,,
kt3_s66,3comp_equal,3,66,5,hmc,2,beta_i,kernel_04,0,0.0,0.8541566133499146,,,,,
kt3_s67,3comp_equal,3,67,5,hmc,2,pvec_latent,kernel_00,8,0.0004,0.9860642552375792,,,,,
kt3_s67,3comp_equal,3,67,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,1,5e-05,0.926588773727417,,,,,
kt3_s67,3comp_equal,3,67,5,hmc,2,mu_k,kernel_02,10,0.0005,0.9281615018844604,,,,,
kt3_s67,3comp_equal,3,67,5,hmc,2,Delta,kernel_03,0,0.0,0.918527126312256,,,,,
kt3_s67,3comp_equal,3,67,5,hmc,2,beta_i,kernel_04,0,0.0,0.9044547080993652,,,,,
kt3_s68,3comp_equal,3,68,5,hmc,2,pvec_latent,kernel_00,1,5e-05,0.9261913895606996,,,,,
kt3_s68,3comp_equal,3,68,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,246,0.0123,0.8757572174072266,,,,,
kt3_s68,3comp_equal,3,68,5,hmc,2,mu_k,kernel_02,5994,0.2997,0.3980994522571563,,,,,
kt3_s68,3comp_equal,3,68,5,hmc,2,Delta,kernel_03,0,0.0,0.9197742342948914,,,,,
kt3_s68,3comp_equal,3,68,5,hmc,2,beta_i,kernel_04,0,0.0,0.8878351449966431,,,,,
kt3_s69,3comp_equal,3,69,5,hmc,2,pvec_latent,kernel_00,0,0.0,0.932128131389618,,,,,
kt3_s69,3comp_equal,3,69,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,1,5e-05,0.929243266582489,,,,,
kt3_s69,3comp_equal,3,69,5,hmc,2,mu_k,kernel_02,6,0.0003,0.9604923725128174,,,,,
kt3_s69,3comp_equal,3,69,5,hmc,2,Delta,kernel_03,0,0.0,0.9250578284263612,,,,,
kt3_s69,3comp_equal,3,69,5,hmc,2,beta_i,kernel_04,2,0.0001,0.7470701336860657,,,,,
kt3_s70,3comp_equal,3,70,5,hmc,2,pvec_latent,kernel_00,83,0.00415,0.9747633934020996,,,,,
kt3_s70,3comp_equal,3,70,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,126,0.0063,0.8970975875854492,,,,,
kt3_s70,3comp_equal,3,70,5,hmc,2,mu_k,kernel_02,470,0.0235,0.8198164105415344,,,,,
kt3_s70,3comp_equal,3,70,5,hmc,2,Delta,kernel_03,0,0.0,0.9072903394699096,,,,,
kt3_s70,3comp_equal,3,70,5,hmc,2,beta_i,kernel_04,0,0.0,0.8817261457443237,,,,,
kt3_s71,3comp_equal,3,71,5,hmc,2,pvec_latent,kernel_00,0,0.0,0.8981879949569702,,,,,
kt3_s71,3comp_equal,3,71,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,0,0.0,0.9072235226631165,,,,,
kt3_s71,3comp_equal,3,71,5,hmc,2,mu_k,kernel_02,57,0.00285,0.8948612213134766,,,,,
kt3_s71,3comp_equal,3,71,5,hmc,2,Delta,kernel_03,0,0.0,0.931021511554718,,,,,
kt3_s71,3comp_equal,3,71,5,hmc,2,beta_i,kernel_04,0,0.0,0.9252325892448424,,,,,
kt3_s72,3comp_equal,3,72,5,hmc,2,pvec_latent,kernel_00,518,0.0259,0.8964490294456482,,,,,
kt3_s72,3comp_equal,3,72,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,0,0.0,0.9283015727996826,,,,,
kt3_s72,3comp_equal,3,72,5,hmc,2,mu_k,kernel_02,1797,0.08985,0.6735515594482422,,,,,
kt3_s72,3comp_equal,3,72,5,hmc,2,Delta,kernel_03,0,0.0,0.9139748215675354,,,,,
kt3_s72,3comp_equal,3,72,5,hmc,2,beta_i,kernel_04,0,0.0,0.8927158117294312,,,,,
kt3_s73,3comp_equal,3,73,5,hmc,2,pvec_latent,kernel_00,3,0.00015,0.963044822216034,,,,,
kt3_s73,3comp_equal,3,73,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,0,0.0,0.9390127658843994,,,,,
kt3_s73,3comp_equal,3,73,5,hmc,2,mu_k,kernel_02,223,0.01115,0.870917797088623,,,,,
kt3_s73,3comp_equal,3,73,5,hmc,2,Delta,kernel_03,0,0.0,0.9259713888168336,,,,,
kt3_s73,3comp_equal,3,73,5,hmc,2,beta_i,kernel_04,0,0.0,0.8909648656845093,,,,,
kt3_s74,3comp_equal,3,74,5,hmc,2,pvec_latent,kernel_00,270,0.0135,0.9457152485847472,,,,,
kt3_s74,3comp_equal,3,74,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,3,0.00015,0.9033625721931458,,,,,
kt3_s74,3comp_equal,3,74,5,hmc,2,mu_k,kernel_02,427,0.02135,0.6812564730644226,,,,,
kt3_s74,3comp_equal,3,74,5,hmc,2,Delta,kernel_03,0,0.0,0.8900207877159119,,,,,
kt3_s74,3comp_equal,3,74,5,hmc,2,beta_i,kernel_04,0,0.0,0.9238384962081908,,,,,
kt3_s75,3comp_equal,3,75,5,hmc,2,pvec_latent,kernel_00,4,0.0002,0.9517996311187744,,,,,
kt3_s75,3comp_equal,3,75,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,5,0.00025,0.8987752199172974,,,,,
kt3_s75,3comp_equal,3,75,5,hmc,2,mu_k,kernel_02,3930,0.1965,0.6443520784378052,,,,,
kt3_s75,3comp_equal,3,75,5,hmc,2,Delta,kernel_03,0,0.0,0.919967770576477,,,,,
kt3_s75,3comp_equal,3,75,5,hmc,2,beta_i,kernel_04,0,0.0,0.9053898453712464,,,,,
kt3_s76,3comp_equal,3,76,5,hmc,2,pvec_latent,kernel_00,69,0.00345,0.926613450050354,,,,,
kt3_s76,3comp_equal,3,76,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,32,0.0016,0.8924083709716797,,,,,
kt3_s76,3comp_equal,3,76,5,hmc,2,mu_k,kernel_02,706,0.0353,0.8358773589134216,,,,,
kt3_s76,3comp_equal,3,76,5,hmc,2,Delta,kernel_03,0,0.0,0.9289212822914124,,,,,
kt3_s76,3comp_equal,3,76,5,hmc,2,beta_i,kernel_04,0,0.0,0.9102757573127748,,,,,
kt3_s77,3comp_equal,3,77,5,hmc,2,pvec_latent,kernel_00,241,0.01205,0.9680702090263368,,,,,
kt3_s77,3comp_equal,3,77,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,6,0.0003,0.8899146318435669,,,,,
kt3_s77,3comp_equal,3,77,5,hmc,2,mu_k,kernel_02,18,0.0009,0.8272769451141357,,,,,
kt3_s77,3comp_equal,3,77,5,hmc,2,Delta,kernel_03,0,0.0,0.9260089993476868,,,,,
kt3_s77,3comp_equal,3,77,5,hmc,2,beta_i,kernel_04,0,0.0,0.8978633880615234,,,,,
kt3_s78,3comp_equal,3,78,5,hmc,2,pvec_latent,kernel_00,28,0.0014,0.936928927898407,,,,,
kt3_s78,3comp_equal,3,78,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,26,0.0013,0.9239749312400818,,,,,
kt3_s78,3comp_equal,3,78,5,hmc,2,mu_k,kernel_02,343,0.01715,0.7074980735778809,,,,,
kt3_s78,3comp_equal,3,78,5,hmc,2,Delta,kernel_03,0,0.0,0.8989452123641968,,,,,
kt3_s78,3comp_equal,3,78,5,hmc,2,beta_i,kernel_04,0,0.0,0.9189881086349488,,,,,
kt3_s79,3comp_equal,3,79,5,hmc,2,pvec_latent,kernel_00,101,0.00505,0.8944504857063293,,,,,
kt3_s79,3comp_equal,3,79,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,5,0.00025,0.9321824312210084,,,,,
kt3_s79,3comp_equal,3,79,5,hmc,2,mu_k,kernel_02,681,0.03405,0.646278440952301,,,,,
kt3_s79,3comp_equal,3,79,5,hmc,2,Delta,kernel_03,0,0.0,0.9166346788406372,,,,,
kt3_s79,3comp_equal,3,79,5,hmc,2,beta_i,kernel_04,0,0.0,0.8683418035507202,,,,,
kt3_s80,3comp_equal,3,80,5,hmc,2,pvec_latent,kernel_00,4907,0.24535,0.6218047142028809,,,,,
kt3_s80,3comp_equal,3,80,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,0,0.0,0.9107010960578918,,,,,
kt3_s80,3comp_equal,3,80,5,hmc,2,mu_k,kernel_02,5722,0.2861,0.5275261402130127,,,,,
kt3_s80,3comp_equal,3,80,5,hmc,2,Delta,kernel_03,0,0.0,0.9205136895179749,,,,,
kt3_s80,3comp_equal,3,80,5,hmc,2,beta_i,kernel_04,0,0.0,0.9099765419960022,,,,,
kt3_s81,3comp_equal,3,81,5,hmc,2,pvec_latent,kernel_00,23,0.00115,0.9426892399787904,,,,,
kt3_s81,3comp_equal,3,81,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,32,0.0016,0.8952526450157166,,,,,
kt3_s81,3comp_equal,3,81,5,hmc,2,mu_k,kernel_02,19,0.00095,0.8598698377609253,,,,,
kt3_s81,3comp_equal,3,81,5,hmc,2,Delta,kernel_03,0,0.0,0.9006910920143127,,,,,
kt3_s81,3comp_equal,3,81,5,hmc,2,beta_i,kernel_04,0,0.0,0.8970991373062134,,,,,
kt3_s82,3comp_equal,3,82,5,hmc,2,pvec_latent,kernel_00,240,0.012,0.9664591550827026,,,,,
kt3_s82,3comp_equal,3,82,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,206,0.0103,0.9204534888267516,,,,,
kt3_s82,3comp_equal,3,82,5,hmc,2,mu_k,kernel_02,9,0.00045,0.8728548884391785,,,,,
kt3_s82,3comp_equal,3,82,5,hmc,2,Delta,kernel_03,0,0.0,0.8948968648910522,,,,,
kt3_s82,3comp_equal,3,82,5,hmc,2,beta_i,kernel_04,0,0.0,0.9149115085601808,,,,,
kt3_s83,3comp_equal,3,83,5,hmc,2,pvec_latent,kernel_00,2089,0.10445,0.7634800672531128,,,,,
kt3_s83,3comp_equal,3,83,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,95,0.00475,0.9309161901474,,,,,
kt3_s83,3comp_equal,3,83,5,hmc,2,mu_k,kernel_02,1700,0.085,0.6824744343757629,,,,,
kt3_s83,3comp_equal,3,83,5,hmc,2,Delta,kernel_03,0,0.0,0.9261011481285096,,,,,
kt3_s83,3comp_equal,3,83,5,hmc,2,beta_i,kernel_04,0,0.0,0.8305001258850098,,,,,
kt3_s84,3comp_equal,3,84,5,hmc,2,pvec_latent,kernel_00,2231,0.11155,0.5994189381599426,,,,,
kt3_s84,3comp_equal,3,84,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,39,0.00195,0.9288491010665894,,,,,
kt3_s84,3comp_equal,3,84,5,hmc,2,mu_k,kernel_02,3,0.00015,0.9071728587150574,,,,,
kt3_s84,3comp_equal,3,84,5,hmc,2,Delta,kernel_03,0,0.0,0.9150430560112,,,,,
kt3_s84,3comp_equal,3,84,5,hmc,2,beta_i,kernel_04,0,0.0,0.92935711145401,,,,,
kt3_s85,3comp_equal,3,85,5,hmc,2,pvec_latent,kernel_00,328,0.0164,0.9447593688964844,,,,,
kt3_s85,3comp_equal,3,85,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,138,0.0069,0.9046326279640198,,,,,
kt3_s85,3comp_equal,3,85,5,hmc,2,mu_k,kernel_02,19,0.00095,0.8351457715034485,,,,,
kt3_s85,3comp_equal,3,85,5,hmc,2,Delta,kernel_03,0,0.0,0.9288042783737184,,,,,
kt3_s85,3comp_equal,3,85,5,hmc,2,beta_i,kernel_04,0,0.0,0.8798277378082275,,,,,
kt3_s86,3comp_equal,3,86,5,hmc,2,pvec_latent,kernel_00,397,0.01985,0.8719234466552734,,,,,
kt3_s86,3comp_equal,3,86,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,0,0.0,0.9571227431297302,,,,,
kt3_s86,3comp_equal,3,86,5,hmc,2,mu_k,kernel_02,1397,0.06985,0.6886147260665894,,,,,
kt3_s86,3comp_equal,3,86,5,hmc,2,Delta,kernel_03,0,0.0,0.9065212607383728,,,,,
kt3_s86,3comp_equal,3,86,5,hmc,2,beta_i,kernel_04,0,0.0,0.9271695017814636,,,,,
kt3_s87,3comp_equal,3,87,5,hmc,2,pvec_latent,kernel_00,211,0.01055,0.9551223516464232,,,,,
kt3_s87,3comp_equal,3,87,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,0,0.0,0.900566816329956,,,,,
kt3_s87,3comp_equal,3,87,5,hmc,2,mu_k,kernel_02,35,0.00175,0.9496444463729858,,,,,
kt3_s87,3comp_equal,3,87,5,hmc,2,Delta,kernel_03,0,0.0,0.9126011729240416,,,,,
kt3_s87,3comp_equal,3,87,5,hmc,2,beta_i,kernel_04,0,0.0,0.8941416144371033,,,,,
kt3_s88,3comp_equal,3,88,5,hmc,2,pvec_latent,kernel_00,424,0.0212,0.9693158268928528,,,,,
kt3_s88,3comp_equal,3,88,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,164,0.0082,0.887519896030426,,,,,
kt3_s88,3comp_equal,3,88,5,hmc,2,mu_k,kernel_02,117,0.00585,0.8668444156646729,,,,,
kt3_s88,3comp_equal,3,88,5,hmc,2,Delta,kernel_03,0,0.0,0.9341566562652588,,,,,
kt3_s88,3comp_equal,3,88,5,hmc,2,beta_i,kernel_04,0,0.0,0.8986528515815735,,,,,
kt3_s89,3comp_equal,3,89,5,hmc,2,pvec_latent,kernel_00,152,0.0076,0.9878455996513368,,,,,
kt3_s89,3comp_equal,3,89,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,1726,0.0863,0.8565745949745178,,,,,
kt3_s89,3comp_equal,3,89,5,hmc,2,mu_k,kernel_02,178,0.0089,0.8717204332351685,,,,,
kt3_s89,3comp_equal,3,89,5,hmc,2,Delta,kernel_03,0,0.0,0.9261705875396729,,,,,
kt3_s89,3comp_equal,3,89,5,hmc,2,beta_i,kernel_04,0,0.0,0.9120929837226868,,,,,
kt3_s90,3comp_equal,3,90,5,hmc,2,pvec_latent,kernel_00,1410,0.0705,0.8726400136947632,,,,,
kt3_s90,3comp_equal,3,90,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,98,0.0049,0.903257429599762,,,,,
kt3_s90,3comp_equal,3,90,5,hmc,2,mu_k,kernel_02,1,5e-05,0.8993129134178162,,,,,
kt3_s90,3comp_equal,3,90,5,hmc,2,Delta,kernel_03,0,0.0,0.9126291871070862,,,,,
kt3_s90,3comp_equal,3,90,5,hmc,2,beta_i,kernel_04,0,0.0,0.8893966674804688,,,,,
kt3_s91,3comp_equal,3,91,5,hmc,2,pvec_latent,kernel_00,527,0.02635,0.9195660352706908,,,,,
kt3_s91,3comp_equal,3,91,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,8,0.0004,0.884396493434906,,,,,
kt3_s91,3comp_equal,3,91,5,hmc,2,mu_k,kernel_02,3417,0.17085,0.6430619955062866,,,,,
kt3_s91,3comp_equal,3,91,5,hmc,2,Delta,kernel_03,0,0.0,0.9234498143196106,,,,,
kt3_s91,3comp_equal,3,91,5,hmc,2,beta_i,kernel_04,0,0.0,0.9175552725791932,,,,,
kt3_s92,3comp_equal,3,92,5,hmc,2,pvec_latent,kernel_00,7,0.00035,0.9572029113769532,,,,,
kt3_s92,3comp_equal,3,92,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,342,0.0171,0.8576984405517578,,,,,
kt3_s92,3comp_equal,3,92,5,hmc,2,mu_k,kernel_02,746,0.0373,0.7535671591758728,,,,,
kt3_s92,3comp_equal,3,92,5,hmc,2,Delta,kernel_03,0,0.0,0.910818338394165,,,,,
kt3_s92,3comp_equal,3,92,5,hmc,2,beta_i,kernel_04,0,0.0,0.8941832184791565,,,,,
kt3_s93,3comp_equal,3,93,5,hmc,2,pvec_latent,kernel_00,0,0.0,0.9513998031616212,,,,,
kt3_s93,3comp_equal,3,93,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,253,0.01265,0.883278489112854,,,,,
kt3_s93,3comp_equal,3,93,5,hmc,2,mu_k,kernel_02,67,0.00335,0.8570585250854492,,,,,
kt3_s93,3comp_equal,3,93,5,hmc,2,Delta,kernel_03,0,0.0,0.9219216704368592,,,,,
kt3_s93,3comp_equal,3,93,5,hmc,2,beta_i,kernel_04,0,0.0,0.9191163778305054,,,,,
kt3_s94,3comp_equal,3,94,5,hmc,2,pvec_latent,kernel_00,962,0.0481,0.9518980383872986,,,,,
kt3_s94,3comp_equal,3,94,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,223,0.01115,0.8824445605278015,,,,,
kt3_s94,3comp_equal,3,94,5,hmc,2,mu_k,kernel_02,6,0.0003,0.9278157949447632,,,,,
kt3_s94,3comp_equal,3,94,5,hmc,2,Delta,kernel_03,0,0.0,0.910736918449402,,,,,
kt3_s94,3comp_equal,3,94,5,hmc,2,beta_i,kernel_04,0,0.0,0.8950656056404114,,,,,
kt3_s95,3comp_equal,3,95,5,hmc,2,pvec_latent,kernel_00,0,0.0,0.962501347064972,,,,,
kt3_s95,3comp_equal,3,95,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,39,0.00195,0.8697351813316345,,,,,
kt3_s95,3comp_equal,3,95,5,hmc,2,mu_k,kernel_02,1497,0.07485,0.7825135588645935,,,,,
kt3_s95,3comp_equal,3,95,5,hmc,2,Delta,kernel_03,0,0.0,0.9282393455505372,,,,,
kt3_s95,3comp_equal,3,95,5,hmc,2,beta_i,kernel_04,0,0.0,0.9255632758140564,,,,,
kt3_s96,3comp_equal,3,96,5,hmc,2,pvec_latent,kernel_00,2426,0.1213,0.7976052761077881,,,,,
kt3_s96,3comp_equal,3,96,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,1,5e-05,0.8724308609962463,,,,,
kt3_s96,3comp_equal,3,96,5,hmc,2,mu_k,kernel_02,502,0.0251,0.8915397524833679,,,,,
kt3_s96,3comp_equal,3,96,5,hmc,2,Delta,kernel_03,0,0.0,0.9321154356002808,,,,,
kt3_s96,3comp_equal,3,96,5,hmc,2,beta_i,kernel_04,0,0.0,0.9190167784690856,,,,,
kt3_s97,3comp_equal,3,97,5,hmc,2,pvec_latent,kernel_00,229,0.01145,0.9704487323760986,,,,,
kt3_s97,3comp_equal,3,97,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,132,0.0066,0.8629202842712402,,,,,
