dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,grid,param,retained_mass_model,retained_mass_true,Hellinger,KL,JSD,TVD,Wasserstein1
std_s53,standard,1,53,1,bayesm,2,full,Price,0.9999999999970616,0.9999999999999124,0.00918,0.00034,8e-05,0.00904,0.02741
std_s53,standard,1,53,1,bayesm,2,chebyshev,Alt1,0.9999992859360708,0.9999994266968562,0.05111,0.01011,0.00261,0.05631,0.14957
std_s53,standard,1,53,1,bayesm,2,chebyshev,Alt2,0.9999992626643068,0.9999994266968562,0.02207,0.00191,0.00049,0.02256,0.047
std_s53,standard,1,53,1,bayesm,2,chebyshev,Alt3,0.9999982220937516,0.9999995900705332,0.03707,0.00557,0.00137,0.04101,0.09029
std_s53,standard,1,53,1,bayesm,2,chebyshev,Price,0.999998899560929,0.9999995599885972,0.00917,0.00034,8e-05,0.00904,0.02741
std_s54,standard,1,54,1,bayesm,2,full,Alt1,0.9999999999988396,0.9999999999999234,0.03519,0.00481,0.00124,0.03753,0.09223
std_s54,standard,1,54,1,bayesm,2,full,Alt2,0.9999999999984716,0.9999999999999596,0.01355,0.00073,0.00018,0.01531,0.04533
std_s54,standard,1,54,1,bayesm,2,full,Alt3,0.9999999999984956,0.9999999999999978,0.0268,0.00299,0.00072,0.02564,0.0799
std_s54,standard,1,54,1,bayesm,2,full,Price,0.9999999999948797,0.9999999999989924,0.01285,0.00065,0.00017,0.01324,0.03425
std_s54,standard,1,54,1,bayesm,2,chebyshev,Alt1,0.9999990861575262,0.9999994266968562,0.03519,0.00481,0.00124,0.03753,0.09223
std_s54,standard,1,54,1,bayesm,2,chebyshev,Alt2,0.999998873559226,0.9999994298869598,0.01355,0.00073,0.00018,0.01531,0.04533
std_s54,standard,1,54,1,bayesm,2,chebyshev,Alt3,0.9999986089390788,0.999999791164662,0.02679,0.00299,0.00072,0.02564,0.07989
std_s54,standard,1,54,1,bayesm,2,chebyshev,Price,0.9999993355542648,0.9999994266968562,0.01285,0.00065,0.00017,0.01324,0.03425
std_s55,standard,1,55,1,bayesm,2,full,Alt1,0.9999999999978484,0.9999999999999972,0.04743,0.00932,0.00224,0.05149,0.14914
std_s55,standard,1,55,1,bayesm,2,full,Alt2,0.9999999999972822,0.9999999999999012,0.03386,0.00453,0.00115,0.03813,0.1044
std_s55,standard,1,55,1,bayesm,2,full,Alt3,0.9999999999966812,0.999999999998874,0.03383,0.00443,0.00114,0.03483,0.05459
std_s55,standard,1,55,1,bayesm,2,full,Price,0.9999999999986776,0.9999999999999968,0.02512,0.00263,0.00063,0.02335,0.03231
std_s55,standard,1,55,1,bayesm,2,chebyshev,Alt1,0.9999982851606604,0.9999997235818524,0.04743,0.00932,0.00224,0.05149,0.14914
std_s55,standard,1,55,1,bayesm,2,chebyshev,Alt2,0.9999988476406928,0.999999460288188,0.03386,0.00453,0.00115,0.03813,0.10439
std_s55,standard,1,55,1,bayesm,2,chebyshev,Alt3,0.9999996543601648,0.9999994266968562,0.03383,0.00443,0.00114,0.03482,0.05459
std_s55,standard,1,55,1,bayesm,2,chebyshev,Price,0.9999988768802308,0.99999983044828,0.02511,0.00263,0.00063,0.02334,0.0323
std_s56,standard,1,56,1,bayesm,2,full,Alt1,0.9999999999993546,1.0,0.07944,0.02854,0.00621,0.07662,0.12867
std_s56,standard,1,56,1,bayesm,2,full,Alt2,0.9999999999992696,0.9999999999997924,0.0459,0.00805,0.0021,0.04675,0.11166
std_s56,standard,1,56,1,bayesm,2,full,Alt3,0.9999999999993572,1.0,0.04644,0.00956,0.00213,0.04059,0.0821
std_s56,standard,1,56,1,bayesm,2,full,Price,0.9999999999970268,0.9999999999950934,0.03313,0.00423,0.0011,0.0332,0.05761
std_s56,standard,1,56,1,bayesm,2,chebyshev,Alt1,0.999998076962702,0.9999999833102122,0.07944,0.02853,0.00621,0.07662,0.12867
std_s56,standard,1,56,1,bayesm,2,chebyshev,Alt2,0.9999995637071571,0.9999994266968562,0.0459,0.00805,0.0021,0.04675,0.11166
std_s56,standard,1,56,1,bayesm,2,chebyshev,Alt3,0.9999961349525492,0.9999999593984132,0.04642,0.00954,0.00213,0.04059,0.08208
std_s56,standard,1,56,1,bayesm,2,chebyshev,Price,0.999999776055687,0.9999994266968562,0.03313,0.00423,0.0011,0.03319,0.05761
std_s57,standard,1,57,1,bayesm,2,full,Alt1,0.9999999999992444,1.0,0.02133,0.0019,0.00045,0.01944,0.03762
std_s57,standard,1,57,1,bayesm,2,full,Alt2,0.9999999999961516,0.9999999999999108,0.01537,0.00094,0.00024,0.01723,0.05548
std_s57,standard,1,57,1,bayesm,2,full,Alt3,0.9999999999994656,1.0,0.07218,0.02237,0.00517,0.07632,0.13927
std_s57,standard,1,57,1,bayesm,2,full,Price,0.999999999998372,0.9999999999999748,0.03699,0.00547,0.00137,0.04213,0.12613
std_s57,standard,1,57,1,bayesm,2,chebyshev,Alt1,0.9999979244568654,0.99999974845616,0.02131,0.00189,0.00045,0.01944,0.03761
std_s57,standard,1,57,1,bayesm,2,chebyshev,Alt2,0.999998738987238,0.99999944653379,0.01537,0.00094,0.00024,0.01723,0.05548
std_s57,standard,1,57,1,bayesm,2,chebyshev,Alt3,0.9999973326208574,0.9999998617882292,0.07218,0.02237,0.00517,0.07633,0.13927
std_s57,standard,1,57,1,bayesm,2,chebyshev,Price,0.9999989976982148,0.9999995455219298,0.03699,0.00547,0.00137,0.04213,0.12613
std_s58,standard,1,58,1,bayesm,2,full,Alt1,0.9999999999962688,0.9999999999994228,0.02502,0.00244,0.00063,0.02558,0.06281
std_s58,standard,1,58,1,bayesm,2,full,Alt2,0.9999999999993372,1.0,0.02599,0.00283,0.00067,0.02425,0.05702
std_s58,standard,1,58,1,bayesm,2,full,Alt3,0.9999999999986202,0.9999999999999984,0.03725,0.0057,0.00139,0.0404,0.10437
std_s58,standard,1,58,1,bayesm,2,full,Price,0.999999999997224,0.9999999999996791,0.02743,0.00294,0.00075,0.02916,0.08876
std_s58,standard,1,58,1,bayesm,2,chebyshev,Alt1,0.9999994362366692,0.9999994266968562,0.02502,0.00244,0.00063,0.02558,0.06281
std_s58,standard,1,58,1,bayesm,2,chebyshev,Alt2,0.9999980189754392,0.9999997837951324,0.02598,0.00283,0.00067,0.02424,0.05701
std_s58,standard,1,58,1,bayesm,2,chebyshev,Alt3,0.9999983106899692,0.9999996519319024,0.03725,0.00569,0.00138,0.04039,0.10437
std_s58,standard,1,58,1,bayesm,2,chebyshev,Price,0.9999992799851802,0.9999994266968562,0.02743,0.00294,0.00075,0.02916,0.08876
std_s59,standard,1,59,1,bayesm,2,full,Alt1,0.9999999999978798,0.999999999999937,0.01949,0.0015,0.00038,0.0214,0.0566
std_s59,standard,1,59,1,bayesm,2,full,Alt2,0.9999999999987608,0.9999999999999774,0.03231,0.00407,0.00104,0.03489,0.09134
std_s59,standard,1,59,1,bayesm,2,full,Alt3,0.99999999999602,0.9999999999989716,0.0286,0.00318,0.00082,0.02925,0.07121
std_s59,standard,1,59,1,bayesm,2,full,Price,0.9999999999984714,0.9999999999991273,0.03137,0.00381,0.00098,0.03158,0.08403
std_s59,standard,1,59,1,bayesm,2,chebyshev,Alt1,0.9999989509930216,0.9999994266968562,0.01949,0.0015,0.00038,0.0214,0.05659
std_s59,standard,1,59,1,bayesm,2,chebyshev,Alt2,0.9999990417831598,0.9999994266968562,0.03231,0.00407,0.00104,0.03489,0.09134
std_s59,standard,1,59,1,bayesm,2,chebyshev,Alt3,0.9999994031545676,0.9999994266968562,0.0286,0.00318,0.00082,0.02925,0.07121
std_s59,standard,1,59,1,bayesm,2,chebyshev,Price,0.9999996585344958,0.9999994266968562,0.03137,0.00381,0.00098,0.03158,0.08403
std_s60,standard,1,60,1,bayesm,2,full,Alt1,0.9999999999986834,0.9999999999999312,0.05775,0.01288,0.00333,0.06383,0.13845
std_s60,standard,1,60,1,bayesm,2,full,Alt2,0.9999999999983512,1.0,0.0332,0.00473,0.0011,0.02914,0.04532
std_s60,standard,1,60,1,bayesm,2,full,Alt3,0.999999999998229,0.9999999999999926,0.01645,0.00109,0.00027,0.01771,0.04159
std_s60,standard,1,60,1,bayesm,2,full,Price,0.9999999999987856,0.9999999999991188,0.05362,0.01107,0.00287,0.05818,0.15697
std_s60,standard,1,60,1,bayesm,2,chebyshev,Alt1,0.9999990989162452,0.9999994266968562,0.05775,0.01288,0.00333,0.06383,0.13845
std_s60,standard,1,60,1,bayesm,2,chebyshev,Alt2,0.9999975997021768,0.9999998941411689,0.03319,0.00472,0.0011,0.02914,0.04531
std_s60,standard,1,60,1,bayesm,2,chebyshev,Alt3,0.9999984440414672,0.9999995166907244,0.01644,0.00109,0.00027,0.01771,0.04158
std_s60,standard,1,60,1,bayesm,2,chebyshev,Price,0.9999995692595458,0.9999994266968562,0.05362,0.01107,0.00287,0.05818,0.15697
std_s61,standard,1,61,1,bayesm,2,full,Alt1,0.9999999999988224,1.0,0.02494,0.00263,0.00062,0.02203,0.06319
std_s61,standard,1,61,1,bayesm,2,full,Alt2,0.9999999999972344,0.9999999999999838,0.01311,0.00071,0.00017,0.01127,0.02973
std_s61,standard,1,61,1,bayesm,2,full,Alt3,0.999999999997816,0.9999999999999994,0.03013,0.00383,0.0009,0.02765,0.05287
std_s61,standard,1,61,1,bayesm,2,full,Price,0.999999999996606,0.9999999999973166,0.03392,0.00444,0.00115,0.03425,0.07474
std_s61,standard,1,61,1,bayesm,2,chebyshev,Alt1,0.9999952325119176,0.9999996590029436,0.02491,0.00262,0.00062,0.02203,0.06317
std_s61,standard,1,61,1,bayesm,2,chebyshev,Alt2,0.9999986867304624,0.999999698168576,0.0131,0.00071,0.00017,0.01127,0.02972
std_s61,standard,1,61,1,bayesm,2,chebyshev,Alt3,0.9999982252770035,0.9999998553178608,0.03012,0.00383,0.0009,0.02765,0.05287
std_s61,standard,1,61,1,bayesm,2,chebyshev,Price,0.999999675550146,0.9999994266968562,0.03392,0.00444,0.00115,0.03425,0.07474
std_s62,standard,1,62,1,bayesm,2,full,Alt1,0.9999999999988476,1.0,0.08089,0.02963,0.00644,0.07806,0.20444
std_s62,standard,1,62,1,bayesm,2,full,Alt2,0.999999999997278,0.9999999999996846,0.03634,0.00515,0.00132,0.03968,0.11107
std_s62,standard,1,62,1,bayesm,2,full,Alt3,0.9999999999962969,0.999999999953576,0.07313,0.01978,0.0053,0.07309,0.15781
std_s62,standard,1,62,1,bayesm,2,full,Price,0.9999999999984877,0.9999999999999872,0.01086,0.00048,0.00012,0.009,0.01873
std_s62,standard,1,62,1,bayesm,2,chebyshev,Alt1,0.999998249592773,0.9999999889415512,0.08089,0.02962,0.00644,0.07806,0.20443
std_s62,standard,1,62,1,bayesm,2,chebyshev,Alt2,0.9999991960711077,0.9999994266968562,0.03634,0.00515,0.00132,0.03968,0.11107
std_s62,standard,1,62,1,bayesm,2,chebyshev,Alt3,0.9999999490028142,0.9999994266968562,0.07313,0.01978,0.0053,0.07309,0.15781
std_s62,standard,1,62,1,bayesm,2,chebyshev,Price,0.9999987599279424,0.9999996502319544,0.01086,0.00048,0.00012,0.009,0.01873
std_s63,standard,1,63,1,bayesm,2,full,Alt1,0.999999999997544,0.9999999999999952,0.01749,0.00127,0.00031,0.01572,0.02797
std_s63,standard,1,63,1,bayesm,2,full,Alt2,0.9999999999954964,0.9999999999999046,0.03884,0.00608,0.00151,0.0436,0.13817
std_s63,standard,1,63,1,bayesm,2,full,Alt3,0.9999999999969692,0.9999999999999448,0.03382,0.00456,0.00114,0.03852,0.13418
std_s63,standard,1,63,1,bayesm,2,full,Price,0.9999999999962388,0.9999999999999808,0.02504,0.00261,0.00063,0.02345,0.04743
std_s63,standard,1,63,1,bayesm,2,chebyshev,Alt1,0.9999984644864536,0.9999997272208496,0.01749,0.00127,0.00031,0.01572,0.02796
std_s63,standard,1,63,1,bayesm,2,chebyshev,Alt2,0.9999988711237944,0.9999995759432702,0.03884,0.00608,0.00151,0.0436,0.13816
std_s63,standard,1,63,1,bayesm,2,chebyshev,Alt3,0.9999988488090816,0.9999995253590052,0.03382,0.00456,0.00114,0.03852,0.13418
std_s63,standard,1,63,1,bayesm,2,chebyshev,Price,0.9999989316379302,0.9999998243138216,0.02504,0.00261,0.00063,0.02344,0.04742
std_s64,standard,1,64,1,bayesm,2,full,Alt1,0.9999999999974426,0.9999999999999988,0.03055,0.00394,0.00093,0.02788,0.05305
std_s64,standard,1,64,1,bayesm,2,full,Alt2,0.9999999999968848,0.9999999999999944,0.01859,0.00143,0.00035,0.0174,0.0344
std_s64,standard,1,64,1,bayesm,2,full,Alt3,0.9999999999990252,0.9999999999999248,0.03218,0.00402,0.00103,0.03369,0.05864
std_s64,standard,1,64,1,bayesm,2,full,Price,0.9999999999964356,0.9999999999986796,0.01865,0.00137,0.00035,0.01916,0.03968
std_s64,standard,1,64,1,bayesm,2,chebyshev,Alt1,0.9999986185725248,0.999999890848888,0.03054,0.00394,0.00093,0.02788,0.05305
std_s64,standard,1,64,1,bayesm,2,chebyshev,Alt2,0.9999983295876972,0.999999700615401,0.01858,0.00143,0.00034,0.0174,0.0344
std_s64,standard,1,64,1,bayesm,2,chebyshev,Alt3,0.9999995140737696,0.9999994266968562,0.03218,0.00402,0.00103,0.03369,0.05864
std_s64,standard,1,64,1,bayesm,2,chebyshev,Price,0.9999995428702976,0.9999994266968562,0.01865,0.00137,0.00035,0.01916,0.03968
std_s65,standard,1,65,1,bayesm,2,full,Alt1,0.9999999999990564,1.0,0.03909,0.00654,0.00152,0.03615,0.07862
std_s65,standard,1,65,1,bayesm,2,full,Alt2,0.999999999998292,0.9999999999999942,0.02798,0.00325,0.00078,0.0279,0.07656
std_s65,standard,1,65,1,bayesm,2,full,Alt3,0.9999999999988448,1.0,0.0453,0.00891,0.00204,0.04163,0.09087
std_s65,standard,1,65,1,bayesm,2,full,Price,0.9999999999975172,0.9999999999996836,0.01802,0.00128,0.00032,0.01916,0.03737
std_s65,standard,1,65,1,bayesm,2,chebyshev,Alt1,0.9999985760333144,0.9999999361546866,0.03909,0.00654,0.00152,0.03614,0.07861
std_s65,standard,1,65,1,bayesm,2,chebyshev,Alt2,0.999998653512746,0.9999997601492993,0.02798,0.00325,0.00078,0.0279,0.07656
std_s65,standard,1,65,1,bayesm,2,chebyshev,Alt3,0.9999979022286996,0.9999999363687192,0.0453,0.0089,0.00204,0.04163,0.09086
std_s65,standard,1,65,1,bayesm,2,chebyshev,Price,0.999999275754494,0.9999994266968562,0.01802,0.00128,0.00032,0.01916,0.03737
std_s66,standard,1,66,1,bayesm,2,full,Alt1,0.999999999999398,0.9999999999999992,0.0405,0.00671,0.00164,0.0444,0.14831
std_s66,standard,1,66,1,bayesm,2,full,Alt2,0.9999999999987376,0.9999999999998804,0.02848,0.00315,0.00081,0.02935,0.05769
std_s66,standard,1,66,1,bayesm,2,full,Alt3,0.9999999999981052,0.9999999999999996,0.0288,0.0035,0.00083,0.02644,0.05829
std_s66,standard,1,66,1,bayesm,2,full,Price,0.9999999999954902,0.9999999999998944,0.01374,0.00077,0.00019,0.0142,0.02878
std_s66,standard,1,66,1,bayesm,2,chebyshev,Alt1,0.9999983220089704,0.9999996207124554,0.04049,0.00671,0.00164,0.0444,0.1483
std_s66,standard,1,66,1,bayesm,2,chebyshev,Alt2,0.9999995110398272,0.9999994266968562,0.02848,0.00315,0.00081,0.02935,0.05769
std_s66,standard,1,66,1,bayesm,2,chebyshev,Alt3,0.9999981293293124,0.99999984196629,0.02879,0.00349,0.00083,0.02644,0.05829
std_s66,standard,1,66,1,bayesm,2,chebyshev,Price,0.999998806849488,0.9999995905168944,0.01374,0.00077,0.00019,0.01419,0.02878
std_s67,standard,1,67,1,bayesm,2,full,Alt1,0.9999999999955452,0.9999999999999728,0.01646,0.00112,0.00027,0.01479,0.03088
std_s67,standard,1,67,1,bayesm,2,full,Alt2,0.999999999999746,1.0,0.01843,0.00142,0.00034,0.01645,0.03743
std_s67,standard,1,67,1,bayesm,2,full,Alt3,0.9999999999947492,0.999999999999964,0.0504,0.0106,0.00253,0.05401,0.1823
std_s67,standard,1,67,1,bayesm,2,full,Price,0.9999999999937365,0.9999999999990627,0.01925,0.00146,0.00037,0.02135,0.06794
std_s67,standard,1,67,1,bayesm,2,chebyshev,Alt1,0.9999987001005508,0.999999730610846,0.01645,0.00112,0.00027,0.01479,0.03087
std_s67,standard,1,67,1,bayesm,2,chebyshev,Alt2,0.9999974467560128,0.9999996658755674,0.01842,0.00141,0.00034,0.01644,0.03742
std_s67,standard,1,67,1,bayesm,2,chebyshev,Alt3,0.9999987706274552,0.9999997588460572,0.0504,0.0106,0.00253,0.05401,0.1823
std_s67,standard,1,67,1,bayesm,2,chebyshev,Price,0.9999992187225216,0.9999994266968562,0.01925,0.00146,0.00037,0.02135,0.06794
std_s68,standard,1,68,1,bayesm,2,full,Alt1,0.999999999999259,0.999999999999998,0.0293,0.0035,0.00086,0.03182,0.06992
std_s68,standard,1,68,1,bayesm,2,full,Alt2,0.9999999999966248,0.9999999999999828,0.01957,0.00157,0.00038,0.01986,0.05329
std_s68,standard,1,68,1,bayesm,2,full,Alt3,0.9999999999990524,0.9999999999999688,0.01292,0.00066,0.00017,0.01319,0.033
std_s68,standard,1,68,1,bayesm,2,full,Price,0.9999999999975516,0.9999999999999988,0.04601,0.00908,0.0021,0.04396,0.10939
std_s68,standard,1,68,1,bayesm,2,chebyshev,Alt1,0.9999984604797278,0.99999961189189,0.0293,0.0035,0.00086,0.03182,0.06992
std_s68,standard,1,68,1,bayesm,2,chebyshev,Alt2,0.9999984360784774,0.9999996288148588,0.01956,0.00157,0.00038,0.01986,0.05328
std_s68,standard,1,68,1,bayesm,2,chebyshev,Alt3,0.9999990018976818,0.9999994266968562,0.01292,0.00066,0.00017,0.01319,0.033
std_s68,standard,1,68,1,bayesm,2,chebyshev,Price,0.9999989485259873,0.9999999396941184,0.04601,0.00908,0.0021,0.04396,0.10938
std_s69,standard,1,69,1,bayesm,2,full,Alt1,0.9999999999988952,1.0,0.04305,0.00798,0.00184,0.03994,0.07097
std_s69,standard,1,69,1,bayesm,2,full,Alt2,0.9999999999992252,0.9999999999999996,0.01695,0.00119,0.00029,0.01591,0.03621
std_s69,standard,1,69,1,bayesm,2,full,Alt3,0.9999999999994124,0.9999999999999986,0.0093,0.00035,9e-05,0.00943,0.02116
std_s69,standard,1,69,1,bayesm,2,full,Price,0.9999999999946498,0.9999999999999934,0.03562,0.00537,0.00126,0.03343,0.07495
std_s69,standard,1,69,1,bayesm,2,chebyshev,Alt1,0.9999984547077746,0.9999999445022136,0.04304,0.00798,0.00184,0.03994,0.07096
std_s69,standard,1,69,1,bayesm,2,chebyshev,Alt2,0.9999980741224432,0.9999996867665968,0.01694,0.00118,0.00029,0.01591,0.03621
std_s69,standard,1,69,1,bayesm,2,chebyshev,Alt3,0.9999984250562316,0.9999995093944806,0.00929,0.00035,9e-05,0.00943,0.02116
std_s69,standard,1,69,1,bayesm,2,chebyshev,Price,0.9999989217925762,0.9999999164063308,0.03562,0.00537,0.00126,0.03343,0.07495
std_s70,standard,1,70,1,bayesm,2,full,Alt1,0.9999999999982312,0.9999999999999892,0.00817,0.00027,7e-05,0.00806,0.0215
std_s70,standard,1,70,1,bayesm,2,full,Alt2,0.9999999999965552,0.9999999999979023,0.03753,0.00542,0.00141,0.03797,0.07652
std_s70,standard,1,70,1,bayesm,2,full,Alt3,0.9999999999990572,0.999999999999998,0.00858,0.00029,7e-05,0.00936,0.01765
std_s70,standard,1,70,1,bayesm,2,full,Price,0.9999999999970232,0.9999999999998064,0.00208,2e-05,0.0,0.00157,0.00209
std_s70,standard,1,70,1,bayesm,2,chebyshev,Alt1,0.999998420615324,0.9999994856596351,0.00816,0.00027,7e-05,0.00806,0.0215
std_s70,standard,1,70,1,bayesm,2,chebyshev,Alt2,0.999999663477946,0.9999994266968562,0.03753,0.00542,0.00141,0.03797,0.07652
std_s70,standard,1,70,1,bayesm,2,chebyshev,Alt3,0.9999983122745044,0.9999994266968562,0.00857,0.00029,7e-05,0.00936,0.01764
std_s70,standard,1,70,1,bayesm,2,chebyshev,Price,0.9999989468724166,0.9999994331594212,0.00207,2e-05,0.0,0.00157,0.00209
std_s71,standard,1,71,1,bayesm,2,full,Alt1,0.9999999999960352,0.9999999999998797,0.01227,0.0006,0.00015,0.01349,0.02539
std_s71,standard,1,71,1,bayesm,2,full,Alt2,0.999999999999622,1.0,0.05049,0.01113,0.00253,0.04687,0.06371
std_s71,standard,1,71,1,bayesm,2,full,Alt3,0.999999999997265,0.9999999999999982,0.0455,0.00881,0.00206,0.0452,0.13176
std_s71,standard,1,71,1,bayesm,2,full,Price,0.9999999999981808,0.999999999999912,0.03508,0.0049,0.00123,0.03952,0.07984
std_s71,standard,1,71,1,bayesm,2,chebyshev,Alt1,0.999998779950562,0.9999994266968562,0.01227,0.0006,0.00015,0.01349,0.02539
std_s71,standard,1,71,1,bayesm,2,chebyshev,Alt2,0.9999982869969126,0.9999999687671696,0.05048,0.01112,0.00253,0.04687,0.0637
std_s71,standard,1,71,1,bayesm,2,chebyshev,Alt3,0.9999982412735374,0.999999856818296,0.0455,0.0088,0.00206,0.0452,0.13175
std_s71,standard,1,71,1,bayesm,2,chebyshev,Price,0.9999991198051272,0.9999995149712534,0.03508,0.0049,0.00123,0.03952,0.07984
std_s72,standard,1,72,1,bayesm,2,full,Alt1,0.9999999999974788,0.9999999999999594,0.01167,0.00054,0.00014,0.01293,0.02805
std_s72,standard,1,72,1,bayesm,2,full,Alt2,0.999999999996924,0.9999999999999902,0.02001,0.00166,0.0004,0.01831,0.04684
std_s72,standard,1,72,1,bayesm,2,full,Alt3,0.9999999999981072,1.0,0.04097,0.00722,0.00167,0.03766,0.05841
std_s72,standard,1,72,1,bayesm,2,full,Price,0.9999999999972669,0.9999999999999998,0.05248,0.01196,0.00273,0.04977,0.09245
std_s72,standard,1,72,1,bayesm,2,chebyshev,Alt1,0.9999987220750076,0.9999994266968562,0.01166,0.00054,0.00014,0.01293,0.02805
std_s72,standard,1,72,1,bayesm,2,chebyshev,Alt2,0.9999987309571968,0.9999997813938446,0.02001,0.00166,0.0004,0.01831,0.04684
std_s72,standard,1,72,1,bayesm,2,chebyshev,Alt3,0.9999984213982104,0.9999999431241056,0.04097,0.00722,0.00167,0.03766,0.0584
std_s72,standard,1,72,1,bayesm,2,chebyshev,Price,0.9999989220048092,0.9999999722914298,0.05247,0.01196,0.00273,0.04977,0.09245
std_s73,standard,1,73,1,bayesm,2,full,Alt1,0.9999999999992214,0.9999999999999842,0.01649,0.00107,0.00027,0.01707,0.03148
std_s73,standard,1,73,1,bayesm,2,full,Alt2,0.999999999998473,0.999999999999982,0.03562,0.00513,0.00127,0.03979,0.10538
std_s73,standard,1,73,1,bayesm,2,full,Alt3,0.9999999999991268,0.9999999999999928,0.01028,0.00043,0.00011,0.01081,0.03296
std_s73,standard,1,73,1,bayesm,2,full,Price,0.9999999999952764,0.9999999999996982,0.00277,3e-05,1e-05,0.00124,0.00279
std_s73,standard,1,73,1,bayesm,2,chebyshev,Alt1,0.9999989885179484,0.9999994266968562,0.01649,0.00107,0.00027,0.01707,0.03148
std_s73,standard,1,73,1,bayesm,2,chebyshev,Alt2,0.9999987102937936,0.9999995853113094,0.03562,0.00513,0.00127,0.03979,0.10537
std_s73,standard,1,73,1,bayesm,2,chebyshev,Alt3,0.9999986013631946,0.9999994960465614,0.01028,0.00043,0.00011,0.01081,0.03295
std_s73,standard,1,73,1,bayesm,2,chebyshev,Price,0.9999989588094174,0.9999994819455026,0.00277,3e-05,1e-05,0.00124,0.00278
std_s74,standard,1,74,1,bayesm,2,full,Alt1,0.9999999999992364,1.0,0.03679,0.00578,0.00135,0.03364,0.06868
std_s74,standard,1,74,1,bayesm,2,full,Alt2,0.9999999999979964,1.0,0.05282,0.01221,0.00276,0.0492,0.07781
std_s74,standard,1,74,1,bayesm,2,full,Alt3,0.9999999999979036,0.9999999999992856,0.05223,0.01041,0.00272,0.05462,0.15363
std_s74,standard,1,74,1,bayesm,2,full,Price,0.9999999999976494,0.999999999999962,0.03684,0.0056,0.00136,0.03941,0.12845
std_s74,standard,1,74,1,bayesm,2,chebyshev,Alt1,0.9999984084704452,0.9999999268223008,0.03678,0.00578,0.00135,0.03364,0.06867
std_s74,standard,1,74,1,bayesm,2,chebyshev,Alt2,0.9999983331045524,0.9999999707687957,0.05282,0.01221,0.00276,0.0492,0.0778
std_s74,standard,1,74,1,bayesm,2,chebyshev,Alt3,0.9999995717576604,0.9999994266968562,0.05223,0.01041,0.00272,0.05462,0.15363
std_s74,standard,1,74,1,bayesm,2,chebyshev,Price,0.9999989311790516,0.9999997081313416,0.03684,0.0056,0.00135,0.03941,0.12844
std_s75,standard,1,75,1,bayesm,2,full,Alt1,0.9999999999991348,0.9999999999999551,0.02128,0.00178,0.00045,0.02199,0.04028
std_s75,standard,1,75,1,bayesm,2,full,Alt2,0.9999999999978552,0.9999999999999988,0.02704,0.00307,0.00073,0.02489,0.05995
std_s75,standard,1,75,1,bayesm,2,full,Alt3,0.9999999999985364,0.9999999999999516,0.0145,0.00083,0.00021,0.01537,0.03057
std_s75,standard,1,75,1,bayesm,2,full,Price,0.9999999999976478,0.9999999999989428,0.04541,0.00805,0.00206,0.05048,0.14966
std_s75,standard,1,75,1,bayesm,2,chebyshev,Alt1,0.9999992870235396,0.9999994266968562,0.02128,0.00178,0.00045,0.02199,0.04028
std_s75,standard,1,75,1,bayesm,2,chebyshev,Alt2,0.9999985497465952,0.9999998465032236,0.02703,0.00306,0.00073,0.02489,0.05995
std_s75,standard,1,75,1,bayesm,2,chebyshev,Alt3,0.9999990733671424,0.9999994266968562,0.0145,0.00083,0.00021,0.01537,0.03057
std_s75,standard,1,75,1,bayesm,2,chebyshev,Price,0.9999993508719054,0.9999994266968562,0.04541,0.00805,0.00206,0.05048,0.14966
std_s76,standard,1,76,1,bayesm,2,full,Alt1,0.9999999999985356,0.9999999999999964,0.01507,0.00093,0.00023,0.01404,0.03379
std_s76,standard,1,76,1,bayesm,2,full,Alt2,0.9999999999985378,0.9999999999999988,0.01815,0.00133,0.00033,0.01937,0.03698
std_s76,standard,1,76,1,bayesm,2,full,Alt3,0.9999999999996856,1.0,0.02512,0.00264,0.00063,0.02333,0.05618
std_s76,standard,1,76,1,bayesm,2,full,Price,0.9999999999971596,0.999999999996704,0.03748,0.0054,0.0014,0.03779,0.0645
std_s76,standard,1,76,1,bayesm,2,chebyshev,Alt1,0.9999985303936024,0.9999996715524953,0.01506,0.00093,0.00023,0.01404,0.03379
std_s76,standard,1,76,1,bayesm,2,chebyshev,Alt2,0.9999977889074596,0.9999995237831812,0.01814,0.00133,0.00033,0.01937,0.03697
std_s76,standard,1,76,1,bayesm,2,chebyshev,Alt3,0.9999984367309144,0.9999998162503668,0.02511,0.00263,0.00063,0.02332,0.05617
std_s76,standard,1,76,1,bayesm,2,chebyshev,Price,0.9999997694011472,0.9999994266968562,0.03748,0.0054,0.0014,0.03779,0.06449
std_s77,standard,1,77,1,bayesm,2,full,Alt1,0.9999999999992968,1.0,0.02462,0.00256,0.0006,0.02133,0.03948
std_s77,standard,1,77,1,bayesm,2,full,Alt2,0.9999999999993668,0.9999999999999988,0.04458,0.00782,0.00199,0.05053,0.09649
std_s77,standard,1,77,1,bayesm,2,full,Alt3,0.9999999999982572,0.9999999999999372,0.01471,0.00085,0.00022,0.01559,0.03386
std_s77,standard,1,77,1,bayesm,2,full,Price,0.99999999999694,0.9999999999997756,0.01071,0.00046,0.00011,0.01177,0.03956
std_s77,standard,1,77,1,bayesm,2,chebyshev,Alt1,0.9999979906181248,0.9999998329760262,0.02461,0.00256,0.0006,0.02133,0.03947
