dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,param,mix_mean,mix_var,true_mix_mean,true_mix_var
std_s26,standard,1,26,1,hmc,2,Price,1.3754746733367442,0.6522681591153144,1.3711638941777138,0.5487184474223092
std_s27,standard,1,27,1,hmc,2,Alt1,-0.5186794487476349,1.6666562153160571,-0.6706018680747096,1.5008522120529817
std_s27,standard,1,27,1,hmc,2,Alt2,-0.1317891789798332,1.1803411197185516,-0.0512453233679723,1.43036510951244
std_s27,standard,1,27,1,hmc,2,Alt3,0.345944762303622,1.5011164400160313,0.3105840960242785,1.529306604854598
std_s27,standard,1,27,1,hmc,2,Price,0.2161129121843492,0.7844952957957984,0.2643236119608744,0.7896171866125437
std_s28,standard,1,28,1,hmc,2,Alt1,0.0256382630027327,2.0173030713558195,-0.0210096469612562,1.7007614852760733
std_s28,standard,1,28,1,hmc,2,Alt2,1.666737819516659,1.203650635945797,1.6617777971287524,1.2946285956898211
std_s28,standard,1,28,1,hmc,2,Alt3,-1.2646490778326989,2.1324639827132224,-1.2307517848303429,1.7797594000111103
std_s28,standard,1,28,1,hmc,2,Price,-0.5189876534424722,1.9395207653224469,-0.5828012827939798,1.6188488138107913
std_s29,standard,1,29,1,hmc,2,Alt1,0.8273122504323721,1.0239753950059414,0.7743990108104553,0.8353260495703534
std_s29,standard,1,29,1,hmc,2,Alt2,1.1405350174307822,1.861262956482172,1.0594299841150463,1.70088649503277
std_s29,standard,1,29,1,hmc,2,Alt3,-1.7915476684093474,0.7271240985795856,-1.9397589429622164,0.79208582720251
std_s29,standard,1,29,1,hmc,2,Price,-0.5906024518042803,0.9657026100337506,-0.5857264397109788,1.1116492897691772
std_s30,standard,1,30,1,hmc,2,Alt1,1.1978175738424062,1.812898757213354,1.120763807782743,1.89553464328074
std_s30,standard,1,30,1,hmc,2,Alt2,1.5446853880882263,0.8452125781819224,1.64507015189752,0.9153316149992776
std_s30,standard,1,30,1,hmc,2,Alt3,-0.123481620856161,0.614368852956593,-0.2550588797249454,0.6197607596092451
std_s30,standard,1,30,1,hmc,2,Price,1.2811360582232476,0.6737317599251866,1.2277835900995204,0.6732566563422349
std_s31,standard,1,31,1,hmc,2,Alt1,-0.2151275886285526,0.6028686985313892,-0.3664269536746548,0.5985521214470699
std_s31,standard,1,31,1,hmc,2,Alt2,-0.1991013174317475,1.1074353688687086,-0.1978810602550228,0.972180790448188
std_s31,standard,1,31,1,hmc,2,Alt3,0.6195358891099692,0.8805648306816817,0.6256126049106693,0.822788909473072
std_s31,standard,1,31,1,hmc,2,Price,0.5419187601655722,1.7794397797822952,0.4290128253817409,1.851516673405547
