dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,param,functional,Rhat,ESS_bulk,ESS_tail,ESS_bulk/s,ESS_tail/s
std_s36,standard,1,36,1,bayesm,2,Alt3,q50,1.0006288705835438,2977.3630605891835,7465.581785947139,13.828904136503406,34.6752521409528
std_s36,standard,1,36,1,bayesm,2,Alt3,q95,1.0009394155881504,2056.7373869420016,5216.477148483464,9.55289078932653,24.228876676653336
std_s36,standard,1,36,1,bayesm,2,Price,mean,1.0001708482832807,10014.700060698577,15420.368065840414,46.51509549790328,71.62270351063825
std_s36,standard,1,36,1,bayesm,2,Price,sd,1.000804740182317,5032.454941771679,11490.9787504666,23.374152075112303,53.37194031800557
std_s36,standard,1,36,1,bayesm,2,Price,q05,1.0008834719643505,5457.631611261672,11363.626696602849,25.348962430383985,52.780430546227805
std_s36,standard,1,36,1,bayesm,2,Price,q50,1.0001708482832807,10014.700060698577,15420.368065840414,46.51509549790328,71.62270351063825
std_s36,standard,1,36,1,bayesm,2,Price,q95,1.0002398561482264,6962.92193990897,13876.057434777293,32.340557082717,64.44987196831069
std_s37,standard,1,37,1,bayesm,2,Alt1,mean,1.0000801523025695,7770.571236303128,14527.978901916633,36.82735183082051,68.85298057780393
std_s37,standard,1,37,1,bayesm,2,Alt1,sd,1.0007768922158158,4185.758828599137,9027.25641270154,19.837719566820557,42.78320574740067
std_s37,standard,1,37,1,bayesm,2,Alt1,q05,1.0006199793865642,4233.377502273767,8785.493662866982,20.0634004847098,41.63741072448806
std_s37,standard,1,37,1,bayesm,2,Alt1,q50,1.0000801523025695,7770.571236303128,14527.978901916633,36.82735183082051,68.85298057780393
std_s37,standard,1,37,1,bayesm,2,Alt1,q95,1.000441545652961,6431.318321922736,12055.685860501637,30.4801816204869,57.13595194550539
std_s37,standard,1,37,1,bayesm,2,Alt2,mean,1.0000282999081358,8494.305629686092,15516.150861965689,40.25737265254072,73.53626000931605
std_s37,standard,1,37,1,bayesm,2,Alt2,sd,1.0002916507082578,4354.581230072685,9766.940643320457,20.637825734941632,46.2888182147889
std_s37,standard,1,37,1,bayesm,2,Alt2,q05,1.0001249528956422,4554.577547821808,9575.460892300707,21.58567558209388,45.38133124313132
std_s37,standard,1,37,1,bayesm,2,Alt2,q50,1.0000282999081358,8494.305629686092,15516.150861965689,40.25737265254072,73.53626000931605
std_s37,standard,1,37,1,bayesm,2,Alt2,q95,1.0003078013801752,6332.172232838132,12292.879894610798,30.01029494236081,58.260094287254965
std_s37,standard,1,37,1,bayesm,2,Alt3,mean,1.000430639124738,5841.099238096628,12601.456445097148,27.68293477770914,59.72254239382535
std_s37,standard,1,37,1,bayesm,2,Alt3,sd,1.0003787807199578,2832.860491878197,7290.332076937459,13.425879108427475,34.5513368575235
std_s37,standard,1,37,1,bayesm,2,Alt3,q05,1.0003406675963815,2970.9970095508925,7146.1499923495885,14.08055454763456,33.86800944241511
std_s37,standard,1,37,1,bayesm,2,Alt3,q50,1.000430639124738,5841.099238096628,12601.456445097148,27.68293477770914,59.72254239382535
std_s37,standard,1,37,1,bayesm,2,Alt3,q95,1.0004361331369789,4321.634767186743,9584.139165406248,20.48168136107461,45.42246049955568
std_s37,standard,1,37,1,bayesm,2,Price,mean,1.0003016261330149,15928.613185210084,18890.83400529076,75.49105774981082,89.53001898242067
std_s37,standard,1,37,1,bayesm,2,Price,sd,1.0001829193074483,7124.161682760927,13234.076588658309,33.76379944436458,62.72074212634269
std_s37,standard,1,37,1,bayesm,2,Price,q05,0.9999489914637336,9166.106628816391,15763.321885884769,43.44126364367958,74.70768666296098
std_s37,standard,1,37,1,bayesm,2,Price,q50,1.000302128103724,15928.613185210084,18890.83400529076,75.49105774981082,89.53001898242067
std_s37,standard,1,37,1,bayesm,2,Price,q95,1.0003160353196654,8897.319788567625,14545.888830738486,42.16739236287974,68.93786175705443
std_s38,standard,1,38,1,bayesm,2,Alt1,mean,1.0002761663868711,6105.01945695079,12053.3478396345,29.154820711321825,57.5613554901361
std_s38,standard,1,38,1,bayesm,2,Alt1,sd,1.0003522672843874,2832.4020503393804,6856.794887462354,13.526275312031425,32.74496125817743
std_s38,standard,1,38,1,bayesm,2,Alt1,q05,1.0001583358817,4662.254450198063,10622.107658907042,22.264825454623036,50.72639760700593
std_s38,standard,1,38,1,bayesm,2,Alt1,q50,1.0002761663868711,6105.01945695079,12053.3478396345,29.154820711321825,57.5613554901361
std_s38,standard,1,38,1,bayesm,2,Alt1,q95,1.0004752693550496,2846.289394003585,7105.800860099646,13.59259500479267,33.9341015286516
std_s38,standard,1,38,1,bayesm,2,Alt2,mean,1.0000189866834448,3700.5626562976263,9283.00269492182,17.672218989004904,44.33143598338978
std_s38,standard,1,38,1,bayesm,2,Alt2,sd,1.0013577773122837,2620.98873070887,6288.715358932113,12.51666060510444,30.032069526896432
std_s38,standard,1,38,1,bayesm,2,Alt2,q05,1.000831779674785,2421.1828655038344,6228.631780859114,11.562477867735598,29.74513744440837
std_s38,standard,1,38,1,bayesm,2,Alt2,q50,1.00001907783142,3700.5626562976263,9283.00269492182,17.672218989004904,44.33143598338978
std_s38,standard,1,38,1,bayesm,2,Alt2,q95,1.000994246351779,4271.699817140552,9944.154341495156,20.399712593794423,47.4887981924315
std_s38,standard,1,38,1,bayesm,2,Alt3,mean,1.0001069444673478,3806.4397432628552,8475.50351207929,18.17784022570609,40.47518391632899
std_s38,standard,1,38,1,bayesm,2,Alt3,sd,1.0006860409520404,2147.2589509662853,4498.929771037702,10.254340740049118,21.48486041565283
std_s38,standard,1,38,1,bayesm,2,Alt3,q05,1.0005134337978705,2885.480439327163,5561.046298284753,13.779753769470693,26.55705013507523
std_s38,standard,1,38,1,bayesm,2,Alt3,q50,1.0001070462226176,3806.4397432628552,8475.50351207929,18.17784022570609,40.47518391632899
std_s38,standard,1,38,1,bayesm,2,Alt3,q95,1.0008798271712716,2197.431450473867,4996.341577375568,10.493941979340338,23.86027496358915
std_s38,standard,1,38,1,bayesm,2,Price,mean,1.000082254681861,11228.11732490766,16792.095347750295,53.62042657549026,80.19147730539778
std_s38,standard,1,38,1,bayesm,2,Price,sd,1.0005261482199157,5538.674621731375,11529.443486533832,26.45021309327304,55.05942448201448
std_s38,standard,1,38,1,bayesm,2,Price,q05,1.0004651206869837,8341.805118944634,15814.580427709134,39.83670066353693,75.52330672258421
std_s38,standard,1,38,1,bayesm,2,Price,q50,1.000082254681861,11228.11732490766,16792.095347750295,53.62042657549026,80.19147730539778
std_s38,standard,1,38,1,bayesm,2,Price,q95,1.000278747171196,5763.42077737105,11001.089617201433,27.523499414379412,52.53624459026472
std_s39,standard,1,39,1,bayesm,2,Alt1,mean,1.0002611329029665,3259.6501862061496,7512.967297917779,15.544349958064617,35.82721648983205
std_s39,standard,1,39,1,bayesm,2,Alt1,sd,1.0011841941941413,2067.042638888785,3833.972761582205,9.857141816350904,18.283131910263258
std_s39,standard,1,39,1,bayesm,2,Alt1,q05,1.000914724884903,2566.4777244840843,4790.942853168947,12.238806506838744,22.846651660319253
std_s39,standard,1,39,1,bayesm,2,Alt1,q50,1.0002611329029665,3259.6501862061496,7512.967297917779,15.544349958064617,35.82721648983205
std_s39,standard,1,39,1,bayesm,2,Alt1,q95,1.0008800547495995,2122.3726185536675,4274.443185952796,10.120994842888258,20.383610805688107
std_s39,standard,1,39,1,bayesm,2,Alt2,mean,1.000509071666665,3185.577832742719,7564.611275936092,15.191119850942863,36.07349201686262
std_s39,standard,1,39,1,bayesm,2,Alt2,sd,1.0012330088146315,2547.024898579263,5535.895085168448,12.14604148106468,26.39911819345945
std_s39,standard,1,39,1,bayesm,2,Alt2,q05,1.0015261371758448,2526.989559608985,6159.902748058285,12.050498615207369,29.37483427781729
std_s39,standard,1,39,1,bayesm,2,Alt2,q50,1.000509071666665,3185.577832742719,7564.611275936092,15.191119850942863,36.07349201686262
std_s39,standard,1,39,1,bayesm,2,Alt2,q95,1.0003731453338012,3025.407310657521,7626.786047695565,14.427311924928572,36.36998592129502
std_s39,standard,1,39,1,bayesm,2,Alt3,mean,1.0000665042468224,2760.253356530361,7717.639322456966,13.16286769923873,36.80323949669512
std_s39,standard,1,39,1,bayesm,2,Alt3,sd,1.001011157337473,1733.8891777846068,3754.7617051811103,8.268427171123543,17.905396781979544
std_s39,standard,1,39,1,bayesm,2,Alt3,q05,1.00096189464476,2809.845100537375,6428.04145471154,13.399356702610277,30.65351194426104
std_s39,standard,1,39,1,bayesm,2,Alt3,q50,1.0000665042468224,2760.253356530361,7717.639322456966,13.16286769923873,36.80323949669512
std_s39,standard,1,39,1,bayesm,2,Alt3,q95,1.0005610627986492,1618.0130130877712,4029.890845782084,7.715846509717555,19.217409851130583
std_s39,standard,1,39,1,bayesm,2,Price,mean,1.000273477802148,11726.534660963123,16436.06283874297,55.920527710839885,78.37893580707187
std_s39,standard,1,39,1,bayesm,2,Price,sd,1.0001216799633548,4936.799050776889,10534.17412801285,23.542198620776773,50.234497510790895
std_s39,standard,1,39,1,bayesm,2,Price,q05,0.9999992655314006,8884.047193438448,14423.884347181203,42.36550879083666,68.78342559456941
std_s39,standard,1,39,1,bayesm,2,Price,q50,1.000273477802148,11726.534660963123,16436.06283874297,55.920527710839885,78.37893580707187
std_s39,standard,1,39,1,bayesm,2,Price,q95,1.0003968236833145,5100.840227805986,12300.71349257441,24.32446460565563,58.65862418967292
std_s40,standard,1,40,1,bayesm,2,Alt1,mean,0.999973143171104,10862.7814876901,16158.481593415818,53.802781018772166,80.03210298868656
std_s40,standard,1,40,1,bayesm,2,Alt1,sd,1.0004281266673232,4855.503532931302,10718.42288061637,24.04905167375583,53.08778048844165
std_s40,standard,1,40,1,bayesm,2,Alt1,q05,1.0002705392512663,5664.566323013827,11457.71664150764,28.056296795511773,56.74946330612996
std_s40,standard,1,40,1,bayesm,2,Alt1,q50,0.999973143171104,10862.7814876901,16158.481593415818,53.802781018772166,80.03210298868656
std_s40,standard,1,40,1,bayesm,2,Alt1,q95,1.0002721513665471,6343.593267115726,12652.68289543534,31.41948126357467,62.66806783276542
std_s40,standard,1,40,1,bayesm,2,Alt2,mean,1.0010777121191967,2954.3860857907557,7185.19669741947,14.632917710702106,35.5878984518052
std_s40,standard,1,40,1,bayesm,2,Alt2,sd,0.9999797110173312,2217.9505729182474,5421.800359604984,10.985391643973488,26.85388984450215
std_s40,standard,1,40,1,bayesm,2,Alt2,q05,1.0005660946699575,1969.7845656205773,4937.754983786567,9.756238561766107,24.456438750800235
std_s40,standard,1,40,1,bayesm,2,Alt2,q50,1.0010777121191967,2954.3860857907557,7185.19669741947,14.632917710702106,35.5878984518052
std_s40,standard,1,40,1,bayesm,2,Alt2,q95,1.0000129537233016,4564.327504700036,10015.731782052258,22.60687223724634,49.60738871744556
std_s40,standard,1,40,1,bayesm,2,Alt3,mean,1.0003740630805702,6693.752125854995,12050.628427817242,33.15379953370478,59.68612396145241
std_s40,standard,1,40,1,bayesm,2,Alt3,sd,1.0005696384183966,3930.962210443737,9125.612263716444,19.46984750095957,45.19867391637664
std_s40,standard,1,40,1,bayesm,2,Alt3,q05,1.000705660853662,3872.320507624795,7989.757186305814,19.179398254704285,39.57284391434281
std_s40,standard,1,40,1,bayesm,2,Alt3,q50,1.0003740630805702,6693.752125854995,12050.628427817242,33.15379953370478,59.68612396145241
std_s40,standard,1,40,1,bayesm,2,Alt3,q95,1.0002413896264024,5853.583354019651,11506.173230705928,28.992488132836307,56.98946622439786
std_s40,standard,1,40,1,bayesm,2,Price,mean,1.0000124500049077,11792.626887878752,16560.83172867304,58.40825600732418,82.0249218854534
std_s40,standard,1,40,1,bayesm,2,Price,sd,0.9999508376354904,7000.229167096066,13219.291578739818,34.671764076751195,65.47445061287675
std_s40,standard,1,40,1,bayesm,2,Price,q05,0.9999315973595112,11128.086851055028,15863.513823005183,55.11682442325422,78.57114325411185
std_s40,standard,1,40,1,bayesm,2,Price,q50,1.0000124500049077,11792.626887878752,16560.83172867304,58.40825600732418,82.0249218854534
std_s40,standard,1,40,1,bayesm,2,Price,q95,1.0000196004603723,6752.659524616151,13322.51008946704,33.44556475788088,65.9856864262855
std_s41,standard,1,41,1,bayesm,2,Alt1,mean,1.0004678358669594,1523.6283516365686,3853.683104484208,6.9224368543233465,17.508782846361687
std_s41,standard,1,41,1,bayesm,2,Alt1,sd,1.0011447899243204,1037.566468151072,2574.868392994509,4.714068460477384,11.698629681937796
std_s41,standard,1,41,1,bayesm,2,Alt1,q05,1.000649772129054,990.330409185978,2670.9541962215444,4.499456652367006,12.135184898780302
std_s41,standard,1,41,1,bayesm,2,Alt1,q50,1.000467781654835,1523.6283516365686,3853.683104484208,6.9224368543233465,17.508782846361687
std_s41,standard,1,41,1,bayesm,2,Alt1,q95,1.000990868622113,1671.349191043016,4081.328665015343,7.593590145583898,18.54306526585799
std_s41,standard,1,41,1,bayesm,2,Alt2,mean,1.0004314716456528,6140.164571047863,10965.121043331708,27.89715843274813,49.81881437224765
std_s41,standard,1,41,1,bayesm,2,Alt2,sd,1.001948384487394,2664.209112597685,5864.644220330655,12.104539357554223,26.64536220050275
std_s41,standard,1,41,1,bayesm,2,Alt2,q05,1.0010596999897583,3917.809708005341,8533.470603021538,17.800134975035625,38.77087961390976
std_s41,standard,1,41,1,bayesm,2,Alt2,q50,1.0004314716456528,6140.164571047863,10965.121043331708,27.89715843274813,49.81881437224765
std_s41,standard,1,41,1,bayesm,2,Alt2,q95,1.0018403742064868,2972.455709347344,6913.125984510242,13.505023668093338,31.409023100909774
std_s41,standard,1,41,1,bayesm,2,Alt3,mean,1.0003975698337706,7592.829523794951,13863.651694072398,34.49718093500659,62.98796771500408
std_s41,standard,1,41,1,bayesm,2,Alt3,sd,1.0002546627837046,3949.816998172349,8404.355891221643,17.94555655689391,38.18426120500519
std_s41,standard,1,41,1,bayesm,2,Alt3,q05,1.0000445901009536,4570.815563079176,8956.605834889458,20.766994834526017,40.693347727803086
std_s41,standard,1,41,1,bayesm,2,Alt3,q50,1.0003975698337706,7592.829523794951,13863.651694072398,34.49718093500659,62.98796771500408
std_s41,standard,1,41,1,bayesm,2,Alt3,q95,1.000462173919806,4764.980079808199,10525.96317956683,21.64915983556656,47.8235492029388
std_s41,standard,1,41,1,bayesm,2,Price,mean,1.0001153243097305,6781.433517925142,13657.866407901822,30.81069294831959,62.05300503362936
std_s41,standard,1,41,1,bayesm,2,Price,sd,1.000112973474648,4564.2547371481305,9873.42061312291,20.73718644774253,44.858794244084095
std_s41,standard,1,41,1,bayesm,2,Price,q05,1.0001755630070084,4078.693459660064,8792.52914723189,18.53109250186308,39.9478834494861
std_s41,standard,1,41,1,bayesm,2,Price,q50,1.0001153243097305,6781.433517925142,13657.866407901822,30.81069294831959,62.05300503362936
std_s41,standard,1,41,1,bayesm,2,Price,q95,1.0000769853129756,8386.297647366804,13906.86710087725,38.1022155718619,63.18431213483531
std_s42,standard,1,42,1,bayesm,2,Alt1,mean,1.000074735459002,4264.262323063104,9524.979991448676,19.105117934870535,42.67464153874855
std_s42,standard,1,42,1,bayesm,2,Alt1,sd,1.0012952181528094,2004.8192683950515,4451.501023018901,8.982165180981413,19.944000999188624
std_s42,standard,1,42,1,bayesm,2,Alt1,q05,1.0010355906340245,2751.091695287604,6583.556695011149,12.325679638385324,29.496221751842064
std_s42,standard,1,42,1,bayesm,2,Alt1,q50,1.000074735459002,4264.262323063104,9524.979991448676,19.105117934870535,42.67464153874855
std_s42,standard,1,42,1,bayesm,2,Alt1,q95,1.0007605134293522,2103.903403864097,5415.948462948792,9.42609051910438,24.26500207414333
std_s42,standard,1,42,1,bayesm,2,Alt2,mean,1.000010972361647,3432.9817812117103,7429.713657069756,15.380742747364296,33.28724756751683
std_s42,standard,1,42,1,bayesm,2,Alt2,sd,1.0008104710158487,2068.1592539681087,4844.116783056046,9.265946478351742,21.703032182150743
std_s42,standard,1,42,1,bayesm,2,Alt2,q05,1.000563054051318,2009.069942037769,4638.037871317911,9.00120941773194,20.77973956683652
std_s42,standard,1,42,1,bayesm,2,Alt2,q50,1.000010972361647,3432.9817812117103,7429.713657069756,15.380742747364296,33.28724756751683
std_s42,standard,1,42,1,bayesm,2,Alt2,q95,1.0005418195500475,3219.1838439526778,6947.330357239679,14.422866684375798,31.12603206648602
std_s42,standard,1,42,1,bayesm,2,Alt3,mean,0.9999588606498812,6047.34036887354,10793.648067648895,27.093818856960304,48.35863829591799
std_s42,standard,1,42,1,bayesm,2,Alt3,sd,1.000487911014308,2635.360994209556,6461.495682457957,11.807172913125251,28.949353416030277
std_s42,standard,1,42,1,bayesm,2,Alt3,q05,1.0003496312147313,4050.6227420544105,7859.999151113098,18.14795135329037,35.21504996018413
std_s42,standard,1,42,1,bayesm,2,Alt3,q50,0.9999589283873768,6047.34036887354,10793.648067648895,27.093818856960304,48.35863829591799
std_s42,standard,1,42,1,bayesm,2,Alt3,q95,1.000276306377642,2641.773851737007,7554.407720537608,11.835904353660426,33.84591272642297
std_s42,standard,1,42,1,bayesm,2,Price,mean,1.0000334318749096,8130.930877864997,15677.568656108524,36.42890178254927,70.24000293955432
std_s42,standard,1,42,1,bayesm,2,Price,sd,1.000059651128819,5659.738597291662,12502.45646120807,25.357251779980565,56.01458987996448
std_s42,standard,1,42,1,bayesm,2,Price,q05,1.000013448636771,10837.039493067969,15538.829889323246,48.55304432378122,69.61841348263103
std_s42,standard,1,42,1,bayesm,2,Price,q50,1.0000334318749096,8130.930877864997,15677.568656108524,36.42890178254927,70.24000293955432
std_s42,standard,1,42,1,bayesm,2,Price,q95,1.000073143505501,5024.588699091837,10666.542934331084,22.51159811421074,47.78917085273783
std_s43,standard,1,43,1,bayesm,2,Alt1,mean,1.0001769769446676,4997.288187025642,11940.284469065631,22.359231261859694,53.42409158418627
std_s43,standard,1,43,1,bayesm,2,Alt1,sd,1.0002713597500548,2853.002212802807,6675.30869145175,12.76511057182464,29.867152981887024
std_s43,standard,1,43,1,bayesm,2,Alt1,q05,1.000124356693311,3472.0307561506797,7949.717123853344,15.534813226624964,35.56920413357201
std_s43,standard,1,43,1,bayesm,2,Alt1,q50,1.0001769769446676,4997.288187025642,11940.284469065631,22.359231261859694,53.42409158418627
std_s43,standard,1,43,1,bayesm,2,Alt1,q95,1.0004386353798134,3117.532977986068,7459.154460599585,13.948693413807913,33.37429288858875
std_s43,standard,1,43,1,bayesm,2,Alt2,mean,1.0001808929289575,3566.5509138276207,8002.58148071233,15.957722209519556,35.805733694462326
std_s43,standard,1,43,1,bayesm,2,Alt2,sd,1.0006984734177953,1804.7067684746728,3665.949445578488,8.074750641944846,16.40245836947869
std_s43,standard,1,43,1,bayesm,2,Alt2,q05,1.0004990498322506,2305.0170611003955,5476.276974230011,10.31327544116508,24.502357826532485
std_s43,standard,1,43,1,bayesm,2,Alt2,q50,1.0001808929289575,3566.5509138276207,8002.58148071233,15.957722209519556,35.805733694462326
std_s43,standard,1,43,1,bayesm,2,Alt2,q95,1.0001481909069363,2016.2835817064624,4076.996441060434,9.021403050140773,18.241594814588076
std_s43,standard,1,43,1,bayesm,2,Alt3,mean,1.0002499870414474,3817.509213494509,8308.301441279651,17.080578136440757,37.1736082383877
std_s43,standard,1,43,1,bayesm,2,Alt3,sd,1.000243165850378,2070.9334341877093,5011.9162088463845,9.265921405761564,22.424681023921185
std_s43,standard,1,43,1,bayesm,2,Alt3,q05,1.0003382614346992,2049.110212868732,5042.55041798602,9.168278357354506,22.561746836626487
std_s43,standard,1,43,1,bayesm,2,Alt3,q50,1.0002499870414474,3817.509213494509,8308.301441279651,17.080578136440757,37.1736082383877
std_s43,standard,1,43,1,bayesm,2,Alt3,q95,1.0004511076305953,3261.7803602910067,7432.870213773354,14.594095571771842,33.25668999451165
std_s43,standard,1,43,1,bayesm,2,Price,mean,1.0000023956059103,6641.640502124889,14299.72202154115,29.71651231375789,63.98085915678367
std_s43,standard,1,43,1,bayesm,2,Price,sd,1.000296576546437,3968.585469275268,9337.874932535187,17.756534538144376,41.78020104042589
std_s43,standard,1,43,1,bayesm,2,Price,q05,1.0002025996129784,3473.6955439047124,7887.240761371461,15.542261941408109,35.28966783611392
std_s43,standard,1,43,1,bayesm,2,Price,q50,1.0000023956059103,6641.640502124889,14299.72202154115,29.71651231375789,63.98085915678367
std_s43,standard,1,43,1,bayesm,2,Price,q95,1.0001573299426565,8910.608692052794,14109.746232158595,39.868495266455454,63.13085562487067
std_s44,standard,1,44,1,bayesm,2,Alt1,mean,1.00021466039092,2909.713343849825,7051.16702053757,12.789948764175056,30.994140749615696
std_s44,standard,1,44,1,bayesm,2,Alt1,sd,1.0006623420053795,1742.3984123932012,3373.067675910924,7.658894120409675,14.82667110290516
std_s44,standard,1,44,1,bayesm,2,Alt1,q05,1.000527416388821,1718.3137643969667,3353.308986336635,7.553027535810843,14.739819720161032
std_s44,standard,1,44,1,bayesm,2,Alt1,q50,1.00021466039092,2909.713343849825,7051.16702053757,12.789948764175056,30.994140749615696
std_s44,standard,1,44,1,bayesm,2,Alt1,q95,1.00040744022185,2577.3457633747785,5613.808732652386,11.328992366482543,24.67608234132917
std_s44,standard,1,44,1,bayesm,2,Alt2,mean,1.000152641543202,4751.556485358958,10336.993540034284,20.88596257300641,45.43733424190894
std_s44,standard,1,44,1,bayesm,2,Alt2,sd,1.0009099571699758,2620.9827906642013,6707.629176646398,11.52080347544704,29.4840842929512
std_s44,standard,1,44,1,bayesm,2,Alt2,q05,1.000471620979607,3771.66242488035,8965.712590680809,16.57873593354,39.40972567332224
std_s44,standard,1,44,1,bayesm,2,Alt2,q50,1.000152641543202,4751.556485358958,10336.993540034284,20.88596257300641,45.43733424190894
std_s44,standard,1,44,1,bayesm,2,Alt2,q95,1.0008313116678038,2699.805884481035,7676.213863297858,11.86727861310345,33.741599399111465
std_s44,standard,1,44,1,bayesm,2,Alt3,mean,1.000838813117095,3065.822826411136,7258.53839448088,13.476144291917082,31.90566327244343
std_s44,standard,1,44,1,bayesm,2,Alt3,sd,1.0011061526692784,1711.733716299745,4068.794505393042,7.524104247471407,17.884811012716668
std_s44,standard,1,44,1,bayesm,2,Alt3,q05,1.0001818364155146,2021.1343527919291,4671.884932321346,8.88410704523925,20.53575794426965
std_s44,standard,1,44,1,bayesm,2,Alt3,q50,1.000838813117095,3065.822826411136,7258.53839448088,13.476144291917082,31.90566327244343
std_s44,standard,1,44,1,bayesm,2,Alt3,q95,1.002115456776556,1929.737243917664,4372.104193917096,8.482361511725994,19.2180404128224
std_s44,standard,1,44,1,bayesm,2,Price,mean,1.0005915646065802,2933.507097041633,7124.111387348862,12.894536690292894,31.314775329005982
std_s44,standard,1,44,1,bayesm,2,Price,sd,1.0001639828720232,3384.6149766161875,8064.2787291220975,14.877428468642584,35.44737902910812
std_s44,standard,1,44,1,bayesm,2,Price,q05,1.000601599474895,2500.622362182029,6494.223321101222,10.991746646953976,28.546036576269103
std_s44,standard,1,44,1,bayesm,2,Price,q50,1.0005915646065802,2933.507097041633,7124.111387348862,12.894536690292894,31.314775329005982
std_s44,standard,1,44,1,bayesm,2,Price,q95,0.9999599403503718,5402.0308270076,10779.666797449385,23.745190448385056,47.38315075801928
std_s45,standard,1,45,1,bayesm,2,Alt1,mean,1.0001939474355237,3799.149583985202,8975.566551402504,16.633754745994754,39.29757684501972
std_s45,standard,1,45,1,bayesm,2,Alt1,sd,1.0029037858123049,2034.642645502959,4538.156643319906,8.908242756142553,19.869337317512723
std_s45,standard,1,45,1,bayesm,2,Alt1,q05,1.0021339502450848,1988.215079636817,4445.576595942289,8.70496970068659,19.46399560395048
std_s45,standard,1,45,1,bayesm,2,Alt1,q50,1.0001938985894734,3799.149583985202,8975.566551402504,16.633754745994754,39.29757684501972
std_s45,standard,1,45,1,bayesm,2,Alt1,q95,1.0018164659575737,3142.34359119158,7256.593873508968,13.758071765287127,31.77142676667674
std_s45,standard,1,45,1,bayesm,2,Alt2,mean,1.0022362290605482,1313.4016556047147,2896.974009671224,5.750445077078435,12.683774122903785
std_s45,standard,1,45,1,bayesm,2,Alt2,sd,1.000977947304285,1489.4203692383237,3061.1366326587986,6.52110494412576,13.402524661378278
std_s45,standard,1,45,1,bayesm,2,Alt2,q05,1.0012391203780917,1129.9458890587766,2451.735825257756,4.947223682393943,10.734395031776517
std_s45,standard,1,45,1,bayesm,2,Alt2,q50,1.0022362290605482,1313.4016556047147,2896.974009671224,5.750445077078435,12.683774122903785
std_s45,standard,1,45,1,bayesm,2,Alt2,q95,1.0003529798674422,2314.88204928758,5570.712081229015,10.13521037341322,24.39015797385733
std_s45,standard,1,45,1,bayesm,2,Alt3,mean,1.0001286719206004,6610.927236558423,12900.853388744375,28.94451504622777,56.48359627296136
std_s45,standard,1,45,1,bayesm,2,Alt3,sd,1.0005418492963751,2617.154427554317,8281.488823942596,11.45864460400314,36.25870763547547
std_s45,standard,1,45,1,bayesm,2,Alt3,q05,1.0004494818552905,4095.801371278639,11427.636758206192,17.932580434670047,50.033435894072646
std_s45,standard,1,45,1,bayesm,2,Alt3,q50,1.0001286719206004,6610.927236558423,12900.853388744375,28.94451504622777,56.48359627296136
std_s45,standard,1,45,1,bayesm,2,Alt3,q95,1.00038292827663,3071.229978636145,7858.36167614075,13.446716193678393,34.40613693581764
std_s45,standard,1,45,1,bayesm,2,Price,mean,0.9999993853341252,14727.181913531676,18687.214534621857,64.4797807072315,81.81792703424631
std_s45,standard,1,45,1,bayesm,2,Price,sd,1.0001005669222671,7210.252829375793,13528.30508761822,31.568532527915032,59.23075782669974
std_s45,standard,1,45,1,bayesm,2,Price,q05,1.0000915480336554,9054.838236920576,14215.687022221073,39.64465077460848,62.24031095543376
std_s45,standard,1,45,1,bayesm,2,Price,q50,0.9999991219272012,14727.181913531676,18687.214534621857,64.4797807072315,81.81792703424631
std_s45,standard,1,45,1,bayesm,2,Price,q95,1.0001318804798889,8748.608019083973,15400.173599251217,38.303887999492,67.42632924365681
std_s46,standard,1,46,1,bayesm,2,Alt1,mean,1.000186617317864,4896.526821760491,10158.130345450363,21.83999474469443,45.30834230798556
std_s46,standard,1,46,1,bayesm,2,Alt1,sd,1.002044348803525,2655.609905318189,6737.357506304661,11.844825625861684,30.050657922857543
std_s46,standard,1,46,1,bayesm,2,Alt1,q05,1.0010482510325658,2669.9842945627875,6729.08525518482,11.908939761653825,30.013761173884124
std_s46,standard,1,46,1,bayesm,2,Alt1,q50,1.0001863532724318,4896.526821760491,10158.130345450363,21.83999474469443,45.30834230798556
std_s46,standard,1,46,1,bayesm,2,Alt1,q95,1.00201527811526,4211.696076909937,9402.54550244118,18.785441913068407,41.93820473880989
std_s46,standard,1,46,1,bayesm,2,Alt2,mean,1.0002060790467742,6877.640773106175,13747.811944491,30.676363840794718,61.31941099237735
std_s46,standard,1,46,1,bayesm,2,Alt2,sd,1.0002440413612543,3687.766495134949,8313.951439967612,16.44855707018265,37.08274504891887
std_s46,standard,1,46,1,bayesm,2,Alt2,q05,1.0001433059780338,4220.398176630535,9701.752652304373,18.824255917174558,43.27275937691513
std_s46,standard,1,46,1,bayesm,2,Alt2,q50,1.0002060790467742,6877.640773106175,13747.811944491,30.676363840794718,61.31941099237735
std_s46,standard,1,46,1,bayesm,2,Alt2,q95,1.0003286733856194,4462.015896980484,9676.796260543346,19.90194423274079,43.16144630037175
std_s46,standard,1,46,1,bayesm,2,Alt3,mean,1.0001751127380525,5651.730601018093,11014.529555476756,25.208432653961165,49.12814253111845
std_s46,standard,1,46,1,bayesm,2,Alt3,sd,1.000928637757196,2913.81568941189,6804.76727417578,12.99650173689514,30.35132593298742
std_s46,standard,1,46,1,bayesm,2,Alt3,q05,1.0006017205472924,3201.414059819258,7003.544269414287,14.279277697677331,31.237931620937943
