dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,demo,param,post_mean,post_std,ci_low,ci_high,true_value,bias,in_ci
std_s73,standard,1,73,1,bayesm,2,z1,Alt3,0.5162756701303755,0.0907099671401469,0.3387315952330557,0.6939145216458587,0.6102909120088816,-0.0940152418785061,True
std_s73,standard,1,73,1,bayesm,2,z1,Price,0.2246250604940857,0.0672798450664168,0.0924910461402294,0.3570198925240742,0.1987695264163839,0.0258555340777017,True
std_s73,standard,1,73,1,bayesm,2,z2,Alt1,-0.4510194155261792,0.0725815422753288,-0.5947446705241923,-0.3099625414249106,-0.3836896668128629,-0.0673297487133162,True
std_s73,standard,1,73,1,bayesm,2,z2,Alt2,-0.0334172824980424,0.0752977260087657,-0.1806422474016555,0.1144574555780042,0.0747181507594991,-0.1081354332575416,True
std_s73,standard,1,73,1,bayesm,2,z2,Alt3,-0.1749677157627413,0.0834215822688185,-0.3381065813773958,-0.0122635015698855,-0.1945114775513242,0.0195437617885829,True
std_s73,standard,1,73,1,bayesm,2,z2,Price,0.0933943890275446,0.0628458671651566,-0.0293925832097113,0.2180169704573882,0.2151102699200385,-0.1217158808924938,True
std_s74,standard,1,74,1,bayesm,2,z1,Alt1,-0.047860641485753,0.0978594560014827,-0.2397053154679291,0.1452211523893531,0.0928034175225306,-0.1406640590082837,True
std_s74,standard,1,74,1,bayesm,2,z1,Alt2,0.522333204864418,0.0784941186575739,0.3687784827504277,0.676150322500503,0.5389205838885711,-0.016587379024153,True
std_s74,standard,1,74,1,bayesm,2,z1,Alt3,0.3404528898172016,0.0926963039750202,0.1603806770041257,0.5220063038777458,0.205066165554002,0.1353867242631995,True
std_s74,standard,1,74,1,bayesm,2,z1,Price,0.2063618357391162,0.0902275224357733,0.0289981473537766,0.3834637099515002,0.1203414850478218,0.0860203506912943,True
std_s74,standard,1,74,1,bayesm,2,z2,Alt1,0.0385362705244152,0.0886338811957879,-0.1342297959769472,0.2124339533563172,-0.0179101736583594,0.0564464441827746,True
std_s74,standard,1,74,1,bayesm,2,z2,Alt2,-0.921107017240821,0.0729787304499891,-1.0652434697395552,-0.7798801310557014,-0.8539627425652813,-0.0671442746755397,True
std_s74,standard,1,74,1,bayesm,2,z2,Alt3,-0.0750979130959506,0.0845148887157588,-0.2422792157764563,0.091049789649553,-0.2148253833249634,0.1397274702290128,True
std_s74,standard,1,74,1,bayesm,2,z2,Price,0.1991956138908571,0.0830290342062337,0.0384207721208164,0.3643519361748638,0.0863984856626963,0.1127971282281607,True
std_s75,standard,1,75,1,bayesm,2,z1,Alt1,0.4817536381206111,0.0802842711263857,0.3262071865776818,0.6426229004382362,0.5822544030905421,-0.1005007649699309,True
std_s75,standard,1,75,1,bayesm,2,z1,Alt2,-0.3600822150875854,0.0985829136920941,-0.555125126624044,-0.1651328493396398,-0.3762341301045931,0.0161519150170076,True
std_s75,standard,1,75,1,bayesm,2,z1,Alt3,-0.8484330056958556,0.0965358773805985,-1.0410422220828284,-0.6625981705309816,-0.9109011846091982,0.0624681789133426,True
std_s75,standard,1,75,1,bayesm,2,z1,Price,-0.1326715963546851,0.0795089391709697,-0.2889383929059019,0.0221760098041956,-0.1037816158493178,-0.0288899805053673,True
std_s75,standard,1,75,1,bayesm,2,z2,Alt1,0.0928442146836079,0.0758450498934234,-0.0539546837099053,0.2416299183810349,0.0991035465658915,-0.0062593318822835,True
std_s75,standard,1,75,1,bayesm,2,z2,Alt2,-0.3023089604383961,0.091359049324918,-0.4819982487606994,-0.1224783947592011,-0.2181161690470486,-0.0841927913913474,True
std_s75,standard,1,75,1,bayesm,2,z2,Alt3,-0.720785920362859,0.0854314330455121,-0.8881969990013104,-0.55186238293547,-0.7084361363671383,-0.0123497839957207,True
std_s75,standard,1,75,1,bayesm,2,z2,Price,0.57035638948292,0.0748818271686837,0.424551389693155,0.7182653058501853,0.5539274202607121,0.0164289692222079,True
std_s76,standard,1,76,1,bayesm,2,z1,Alt1,0.961082139634605,0.0869226144894631,0.7924748612476528,1.1337012531306037,0.7779520965523028,0.1831300430823021,False
std_s76,standard,1,76,1,bayesm,2,z1,Alt2,-1.25269291925368,0.0746335139476575,-1.4022636027768416,-1.1101159112997536,-1.340710842166467,0.0880179229127871,True
std_s76,standard,1,76,1,bayesm,2,z1,Alt3,0.1927177530275695,0.0930278426014236,0.0095121984022524,0.3759822071257933,0.1352716462616483,0.0574461067659212,True
std_s76,standard,1,76,1,bayesm,2,z1,Price,-0.0094851142347889,0.0638445763364725,-0.1350661554880778,0.1153011380320905,-0.0522076338720853,0.0427225196372963,True
std_s76,standard,1,76,1,bayesm,2,z2,Alt1,-0.5204459124818899,0.0813928215385954,-0.6810512074284741,-0.3626094130129298,-0.5208018840650077,0.0003559715831178,True
std_s76,standard,1,76,1,bayesm,2,z2,Alt2,0.2324776041948598,0.0652887109751314,0.1056914324708533,0.362315831311211,0.1608477457487824,0.0716298584460774,True
std_s76,standard,1,76,1,bayesm,2,z2,Alt3,0.7540079386022422,0.0919850868028493,0.5745048257608273,0.9353058964357912,0.6527817368440563,0.1012262017581859,True
std_s76,standard,1,76,1,bayesm,2,z2,Price,0.5608225992522458,0.0633939746743147,0.4358184587074694,0.6868605205873723,0.4620964234079763,0.0987261758442694,True
std_s77,standard,1,77,1,bayesm,2,z1,Alt1,0.6268404416596904,0.0763116813192904,0.4791768948943893,0.7794378644941362,0.4761907557547842,0.1506496859049062,False
std_s77,standard,1,77,1,bayesm,2,z1,Alt2,0.1964532011212112,0.0674652309815554,0.0635285229836717,0.3289749508958473,0.3219270357614276,-0.1254738346402164,True
