dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,param,bias,rmse,mean_abs_err,coverage95
std_s05,standard,1,5,1,nuts,2,Alt1,-0.0562590350339062,0.7075228895975465,0.5494647138546823,0.9666666666666668
std_s05,standard,1,5,1,nuts,2,Alt2,-0.035387799881459,0.6367635030581567,0.4889208051214874,0.9466666666666668
std_s05,standard,1,5,1,nuts,2,Alt3,-0.0694190935233971,0.6511178025416026,0.4871004126620986,0.9466666666666668
std_s05,standard,1,5,1,nuts,2,Price,0.063252268073601,0.4802494712377346,0.3611189589595712,0.9666666666666668
std_s06,standard,1,6,1,nuts,2,Alt1,0.0906629354854911,0.6493957188838279,0.5047206280928106,0.93
std_s06,standard,1,6,1,nuts,2,Alt2,-0.0383689255740576,0.6035936544489903,0.4682898208996797,0.9266666666666666
std_s06,standard,1,6,1,nuts,2,Alt3,-0.0625880470033898,0.6019042004980664,0.4759407391376163,0.9133333333333332
std_s06,standard,1,6,1,nuts,2,Price,-0.0422441888978598,0.3304833199673709,0.2645938414264452,0.9433333333333334
std_s07,standard,1,7,1,nuts,2,Alt1,0.0268978454907546,0.6093538158915244,0.4658538956692853,0.9266666666666666
std_s07,standard,1,7,1,nuts,2,Alt2,0.0574032395548988,0.6605009184009049,0.5154880937789392,0.9466666666666668
std_s07,standard,1,7,1,nuts,2,Alt3,0.0324874255961624,0.7644219591081189,0.6058006693931716,0.93
std_s07,standard,1,7,1,nuts,2,Price,0.0290639604794487,0.4588451412820506,0.3450502641486189,0.9466666666666668
std_s08,standard,1,8,1,nuts,2,Alt1,-0.2189995702957925,0.7558994864831685,0.6013097288483259,0.9633333333333334
std_s08,standard,1,8,1,nuts,2,Alt2,-0.1611879850496853,0.7182312936734438,0.553748909884174,0.9266666666666666
std_s08,standard,1,8,1,nuts,2,Alt3,-0.1038362574650323,0.5155275153103411,0.4049867383041379,0.94
std_s08,standard,1,8,1,nuts,2,Price,-0.0333300309425955,0.4341538912118131,0.3250487316889213,0.9566666666666668
std_s09,standard,1,9,1,nuts,2,Alt1,-0.032377254807988,0.6733793294888727,0.5414700468297142,0.97
std_s09,standard,1,9,1,nuts,2,Alt2,-0.0057928770542356,0.7127340006632406,0.5543513990518719,0.94
std_s09,standard,1,9,1,nuts,2,Alt3,-0.0490771791050969,0.6670136647350933,0.5245654893529377,0.9566666666666668
std_s09,standard,1,9,1,nuts,2,Price,-0.0081072188510637,0.4775512937700706,0.3466922578871104,0.9633333333333334
std_s100,standard,1,100,1,nuts,2,Alt1,0.0592527378132974,0.553249672652839,0.4273556207592042,0.9666666666666668
std_s100,standard,1,100,1,nuts,2,Alt2,0.0117792951285679,0.6821459465834275,0.5436472312587843,0.95
std_s100,standard,1,100,1,nuts,2,Alt3,-0.0124390670730762,0.5306110487445089,0.4168106967170785,0.9666666666666668
std_s100,standard,1,100,1,nuts,2,Price,-0.0773541891302473,0.3637210297602081,0.2863099772597235,0.9566666666666668
std_s10,standard,1,10,1,nuts,2,Alt1,0.0032319257951932,0.6233617946637013,0.4814025962754936,0.9466666666666668
std_s10,standard,1,10,1,nuts,2,Alt2,-0.0282831053081745,0.6712979815814328,0.5040639515701688,0.9566666666666668
std_s10,standard,1,10,1,nuts,2,Alt3,0.0159804216461046,0.6045943470151762,0.4742278193805907,0.9566666666666668
std_s10,standard,1,10,1,nuts,2,Price,-0.0483665983999426,0.431529546136794,0.3219313743426064,0.9766666666666668
std_s11,standard,1,11,1,nuts,2,Alt1,0.0759271006532722,0.5440002806313529,0.4200103046588899,0.9633333333333334
std_s11,standard,1,11,1,nuts,2,Alt2,0.0466595390018724,0.4621889020084189,0.3705842251036021,0.9666666666666668
std_s11,standard,1,11,1,nuts,2,Alt3,0.0803594306240477,0.6876821571153494,0.5310834336286507,0.9366666666666666
std_s11,standard,1,11,1,nuts,2,Price,0.050193205830252,0.3989243897326672,0.2974167415502221,0.9366666666666666
std_s12,standard,1,12,1,nuts,2,Alt1,0.0007968980178099,0.6153514074247102,0.4899936897668234,0.95
std_s12,standard,1,12,1,nuts,2,Alt2,-0.0137673241864478,0.5618407344924894,0.4394832070833841,0.9533333333333334
std_s12,standard,1,12,1,nuts,2,Alt3,-0.0622294490769801,0.5714769786122914,0.4510910088971402,0.95
std_s12,standard,1,12,1,nuts,2,Price,-0.0296221625137032,0.2940030604270248,0.2392721886675718,0.96
std_s13,standard,1,13,1,nuts,2,Alt1,-0.0512331447254813,0.6570883682874478,0.5094793518001172,0.95
std_s13,standard,1,13,1,nuts,2,Alt2,0.0091146371470866,0.8688536843372153,0.6774858388776342,0.93
std_s13,standard,1,13,1,nuts,2,Alt3,-0.059965158849534,0.6985250991131694,0.5627251577296768,0.9633333333333334
std_s13,standard,1,13,1,nuts,2,Price,-0.0280824369954915,0.6080122483052153,0.4695463908052678,0.95
std_s14,standard,1,14,1,nuts,2,Alt1,-0.0064903904402377,0.5100613440165208,0.4042587291435081,0.96
std_s14,standard,1,14,1,nuts,2,Alt2,0.0661437816331681,0.6302463186990315,0.4930026995253257,0.95
std_s14,standard,1,14,1,nuts,2,Alt3,0.0471674625645749,0.6106029960071461,0.4827174514847325,0.96
std_s14,standard,1,14,1,nuts,2,Price,-0.0172463609671042,0.3926756648146384,0.3121278795945025,0.9533333333333334
std_s15,standard,1,15,1,nuts,2,Alt1,0.0348727002668899,0.7616452158298543,0.58277727666224,0.9266666666666666
std_s15,standard,1,15,1,nuts,2,Alt2,0.0215599292365817,0.6956027620384285,0.5403446489663704,0.9066666666666666
std_s15,standard,1,15,1,nuts,2,Alt3,-0.0393785002478586,0.5558955472733874,0.4270560492103066,0.9166666666666666
std_s15,standard,1,15,1,nuts,2,Price,0.0140863320985103,0.4659064157135701,0.3398760913168187,0.9366666666666666
std_s16,standard,1,16,1,nuts,2,Alt1,0.0680503550273595,0.700567636285462,0.5487788178719,0.96
std_s16,standard,1,16,1,nuts,2,Alt2,0.0456095945816447,0.6575810212796043,0.5121409906087092,0.9766666666666668
std_s16,standard,1,16,1,nuts,2,Alt3,-0.1640879815052474,0.8973604607355581,0.7187970884114028,0.9366666666666666
std_s16,standard,1,16,1,nuts,2,Price,0.0659645191122808,0.4990446061326515,0.3916851322062444,0.9466666666666668
std_s17,standard,1,17,1,nuts,2,Alt1,0.1115027118231035,0.8911012821004713,0.7075546221117581,0.9333333333333332
