dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,slot,post_mean,post_std,ci_low,ci_high,true_weight,in_ci
kt5_s35,5comp_equal,5,35,5,nuts,1,2,0.2152597606182098,0.0247174128890037,0.1682066686451435,0.2664375007152557,0.2,True
kt5_s35,5comp_equal,5,35,5,nuts,1,3,0.080109603703022,0.0658518597483635,0.0007749526659608,0.1818649221211671,0.2,False
kt5_s35,5comp_equal,5,35,5,nuts,1,4,0.0110417949035763,0.0246362406760454,0.0001331566872977,0.101638026535511,0.2,False
kt5_s36,5comp_equal,5,36,5,nuts,1,0,0.2318532764911651,0.0247428398579359,0.1849882811307907,0.2820746652781962,0.2,True
kt5_s36,5comp_equal,5,36,5,nuts,1,1,0.2261528521776199,0.0240247044712305,0.1809114452451467,0.2748463109135627,0.2,True
kt5_s36,5comp_equal,5,36,5,nuts,1,2,0.1912732869386673,0.022921584546566,0.1485632166266441,0.2389132473617792,0.2,True
kt5_s36,5comp_equal,5,36,5,nuts,1,3,0.1861201375722885,0.022927951067686,0.1436482459306717,0.2324204519391059,0.2,True
kt5_s36,5comp_equal,5,36,5,nuts,1,4,0.1646004319190979,0.0213689599186182,0.1241658926010131,0.2091678168624639,0.2,True
kt5_s37,5comp_equal,5,37,5,nuts,1,0,0.3879469633102417,0.0276844799518585,0.3339162074029446,0.4431879945099354,0.2,False
kt5_s37,5comp_equal,5,37,5,nuts,1,1,0.2346101552248001,0.0242072809487581,0.1898090668022632,0.2845518670976162,0.2,True
kt5_s37,5comp_equal,5,37,5,nuts,1,2,0.1936894059181213,0.0229962822049856,0.1507461227476597,0.240239080786705,0.2,True
kt5_s37,5comp_equal,5,37,5,nuts,1,3,0.1739677488803863,0.0236487854272127,0.1297293599694967,0.2216560419648885,0.2,True
kt5_s37,5comp_equal,5,37,5,nuts,1,4,0.009785670787096,0.010432063601911,0.00038211662104,0.038371555507183,0.2,False
kt5_s38,5comp_equal,5,38,5,nuts,1,0,0.4292493760585785,0.0289582125842571,0.372571425139904,0.4864718437194824,0.2,False
kt5_s38,5comp_equal,5,38,5,nuts,1,1,0.1980908960103988,0.0234875790774822,0.1541255179792642,0.2455536808818577,0.2,True
kt5_s38,5comp_equal,5,38,5,nuts,1,2,0.1935316175222396,0.0233032722026109,0.1485896039754152,0.2400585610419511,0.2,True
kt5_s38,5comp_equal,5,38,5,nuts,1,3,0.1724991351366043,0.0222566798329353,0.1321658808737993,0.2187999628484248,0.2,True
kt5_s38,5comp_equal,5,38,5,nuts,1,4,0.0066290162503719,0.0051687136292457,0.0003970311452576,0.0196616344153881,0.2,False
kt5_s39,5comp_equal,5,39,5,nuts,1,0,0.5822986364364624,0.0567577704787254,0.4698298573493957,0.6700279623270035,0.2,False
kt5_s39,5comp_equal,5,39,5,nuts,1,1,0.1894665211439132,0.0224540643393993,0.1448767930269241,0.2357394360005855,0.2,True
kt5_s39,5comp_equal,5,39,5,nuts,1,2,0.176974818110466,0.0211729258298873,0.1374474465847015,0.2219496354460716,0.2,True
kt5_s39,5comp_equal,5,39,5,nuts,1,3,0.045426707714796,0.0507047846913337,0.0002607806563901,0.1436707377433776,0.2,False
kt5_s39,5comp_equal,5,39,5,nuts,1,4,0.0058333463966846,0.0047964262776076,0.0002911135714384,0.0176938906311988,0.2,False
kt5_s40,5comp_equal,5,40,5,nuts,1,0,0.5872675776481628,0.000159298593644,0.5870043620467186,0.5876340270042419,0.2,False
kt5_s40,5comp_equal,5,40,5,nuts,1,1,0.4029220938682556,0.0001672892976785,0.4025373458862304,0.403190940618515,0.2,False
kt5_s40,5comp_equal,5,40,5,nuts,1,2,0.0082031833007931,0.0002861305547412,0.0081867044325917,0.0082516241818666,0.2,False
kt5_s40,5comp_equal,5,40,5,nuts,1,3,0.0014540046686306,0.0002616749261505,0.0014397785707842,0.0014485493302345,0.2,False
kt5_s40,5comp_equal,5,40,5,nuts,1,4,0.0001532046007923,0.0001138536754297,0.0001515263862529,0.0001516889315098,0.2,False
kt5_s41,5comp_equal,5,41,5,nuts,1,0,0.3373593389987945,0.0281823277473449,0.2820354633033275,0.3924405179917812,0.2,False
kt5_s41,5comp_equal,5,41,5,nuts,1,1,0.2276725322008133,0.0249865595251321,0.1799059767276048,0.2772778034210205,0.2,True
kt5_s41,5comp_equal,5,41,5,nuts,1,2,0.2194387018680572,0.0238481219857931,0.17407934255898,0.2684480041265487,0.2,True
kt5_s41,5comp_equal,5,41,5,nuts,1,3,0.2030836343765258,0.024353289976716,0.1576361123472452,0.2526505015790462,0.2,True
kt5_s41,5comp_equal,5,41,5,nuts,1,4,0.0124458242207765,0.0109058441594243,0.0007584036444313,0.0353310371749103,0.2,False
kt5_s42,5comp_equal,5,42,5,nuts,1,0,0.3339132368564605,0.0959068611264228,0.1691982001066208,0.4511209197342395,0.2,True
kt5_s42,5comp_equal,5,42,5,nuts,1,1,0.2107871025800705,0.0239551831036806,0.1647063877433538,0.2603177368640899,0.2,True
kt5_s42,5comp_equal,5,42,5,nuts,1,2,0.2001027166843414,0.0238949544727802,0.1553862396627664,0.2480417639017105,0.2,True
kt5_s42,5comp_equal,5,42,5,nuts,1,3,0.1794446259737014,0.0228345654904842,0.136418542638421,0.2263956878334284,0.2,True
kt5_s42,5comp_equal,5,42,5,nuts,1,4,0.0757522359490394,0.093201570212841,0.0008128694724291,0.2428991049528122,0.2,True
kt5_s43,5comp_equal,5,43,5,nuts,1,0,0.3947935104370117,0.0291757360100746,0.3375996820628643,0.4531230121850967,0.2,False
kt5_s43,5comp_equal,5,43,5,nuts,1,1,0.2072023153305053,0.0233175680041313,0.1630837682634592,0.2541692227125168,0.2,True
kt5_s43,5comp_equal,5,43,5,nuts,1,2,0.1991833448410034,0.0242699198424816,0.1541408702731132,0.2498491447418928,0.2,True
kt5_s43,5comp_equal,5,43,5,nuts,1,3,0.1917531937360763,0.0230942890048027,0.1488704167306423,0.2386089351028203,0.2,True
kt5_s43,5comp_equal,5,43,5,nuts,1,4,0.0070676398463547,0.0065456447191536,0.0002467331913067,0.024160389509052,0.2,False
kt5_s44,5comp_equal,5,44,5,nuts,1,0,0.2179912775754928,0.0239729639142751,0.1718754526227712,0.2669852383434772,0.2,True
kt5_s44,5comp_equal,5,44,5,nuts,1,1,0.2164262682199478,0.0238316096365451,0.1723186649382114,0.265699990093708,0.2,True
kt5_s44,5comp_equal,5,44,5,nuts,1,2,0.2013288736343383,0.0423699431121349,0.0714992111548781,0.2659102961421012,0.2,True
kt5_s44,5comp_equal,5,44,5,nuts,1,3,0.1904635280370712,0.0223879162222147,0.1482818841934204,0.2355484295636415,0.2,True
kt5_s44,5comp_equal,5,44,5,nuts,1,4,0.1737900376319885,0.0428329482674598,0.1153933219611644,0.3059404037892817,0.2,True
kt5_s45,5comp_equal,5,45,5,nuts,1,0,0.3924714028835296,1.7681535382507718e-06,0.3924680352210998,0.3924735784530639,0.2,False
kt5_s45,5comp_equal,5,45,5,nuts,1,1,0.2343114018440246,1.154846245299268e-06,0.2343086749315261,0.2343131750822067,0.2,False
kt5_s45,5comp_equal,5,45,5,nuts,1,2,0.1890393644571304,4.734474714496173e-06,0.1890329718589782,0.1890479624271392,0.2,False
kt5_s45,5comp_equal,5,45,5,nuts,1,3,0.1840120255947113,5.808084097225219e-06,0.1840044856071472,0.1840202510356903,0.2,False
kt5_s45,5comp_equal,5,45,5,nuts,1,4,0.0001658512192079,3.610604593085043e-10,0.0001658505498198,0.0001658517576288,0.2,False
kt5_s46,5comp_equal,5,46,5,nuts,1,0,0.3512696921825409,0.0274267047643661,0.2987772785127163,0.4060062952339648,0.2,False
kt5_s46,5comp_equal,5,46,5,nuts,1,1,0.3391139805316925,0.0406798534095287,0.2633485041558742,0.4208057932555675,0.2,False
kt5_s46,5comp_equal,5,46,5,nuts,1,2,0.3014601469039917,0.0393303893506526,0.2250759240239858,0.3786882638931274,0.2,False
kt5_s46,5comp_equal,5,46,5,nuts,1,3,0.004825972020626,0.0050228177569806,0.0001072272640158,0.0186878344044089,0.2,False
kt5_s46,5comp_equal,5,46,5,nuts,1,4,0.0033301601652055,0.0032982800621539,9.902254223561614e-05,0.012153175054118,0.2,False
kt5_s47,5comp_equal,5,47,5,nuts,1,0,0.3777663707733154,0.0494493320584297,0.2990314997732639,0.4778894953429698,0.2,False
kt5_s47,5comp_equal,5,47,5,nuts,1,1,0.3596508204936981,0.0292192958295345,0.3023646861314774,0.4173688217997551,0.2,False
kt5_s47,5comp_equal,5,47,5,nuts,1,2,0.1909947693347931,0.0220559928566217,0.1492861062288284,0.2360605400055646,0.2,True
kt5_s47,5comp_equal,5,47,5,nuts,1,3,0.0678108111023902,0.0454706139862537,0.0003405504779948,0.1410982608795166,0.2,False
kt5_s47,5comp_equal,5,47,5,nuts,1,4,0.0037772667128592,0.0041610333137214,0.0001316244160989,0.0148230209480971,0.2,False
kt5_s48,5comp_equal,5,48,5,nuts,1,0,0.2788611948490143,0.0439867563545703,0.2111506313085556,0.3863731481134891,0.2,False
kt5_s48,5comp_equal,5,48,5,nuts,1,1,0.2327931821346283,0.0245435200631618,0.1860263455659151,0.281638415902853,0.2,True
kt5_s48,5comp_equal,5,48,5,nuts,1,2,0.2157712429761886,0.0234236046671867,0.1717560961842537,0.2649154104292393,0.2,True
kt5_s48,5comp_equal,5,48,5,nuts,1,3,0.1920497268438339,0.0225717574357986,0.1480244249105453,0.2371056452393531,0.2,True
kt5_s48,5comp_equal,5,48,5,nuts,1,4,0.080524668097496,0.0366546288132667,0.0017506111616967,0.1323781758546829,0.2,False
kt5_s49,5comp_equal,5,49,5,nuts,1,0,0.361356109380722,2.439826312183868e-05,0.3613017782568931,0.3613931834697723,0.2,False
kt5_s49,5comp_equal,5,49,5,nuts,1,1,0.2517830431461334,2.22216040128842e-05,0.2517545513808727,0.2518320389091968,0.2,False
kt5_s49,5comp_equal,5,49,5,nuts,1,2,0.233870729804039,3.744874993572012e-05,0.2338030636310577,0.2339231818914413,0.2,False
kt5_s49,5comp_equal,5,49,5,nuts,1,3,0.1528415083885193,9.544231033942197e-06,0.1528290059417486,0.152859091758728,0.2,False
kt5_s49,5comp_equal,5,49,5,nuts,1,4,0.0001486497640144,3.035971918308178e-09,0.0001486455003032,0.0001486585100792,0.2,False
kt5_s50,5comp_equal,5,50,5,nuts,1,0,0.2150890380144119,0.0239858571439981,0.1704899024218321,0.2633871711790562,0.2,True
kt5_s50,5comp_equal,5,50,5,nuts,1,1,0.2119137644767761,0.0236621033400297,0.1680604048073291,0.2601186566054821,0.2,True
kt5_s50,5comp_equal,5,50,5,nuts,1,2,0.2095123082399368,0.0232786536216735,0.165337285771966,0.2559165425598621,0.2,True
kt5_s50,5comp_equal,5,50,5,nuts,1,3,0.1901050955057144,0.023428950458765,0.1457190003246068,0.2374853834509849,0.2,True
kt5_s50,5comp_equal,5,50,5,nuts,1,4,0.1733797788619995,0.0229405723512172,0.1306760787963867,0.2205781772732734,0.2,True
kt1_s01,1comp,1,1,5,nuts,2,0,0.9842411279678344,0.0126999886706471,0.944400191307068,0.9961937695741654,1.0,False
kt1_s01,1comp,1,1,5,nuts,2,1,0.0058259167708456,0.0112108075991272,9.248218120774256e-05,0.0451649850234385,,
kt1_s01,1comp,1,1,5,nuts,2,2,0.0033450683113187,0.0032767218071967,9.85874636171502e-05,0.0119550955248996,,
kt1_s01,1comp,1,1,5,nuts,2,3,0.0032966651488095,0.0033033718355,8.133356150210603e-05,0.0120937730185687,,
kt1_s01,1comp,1,1,5,nuts,2,4,0.0032911838497966,0.0032535714562982,8.109037498797989e-05,0.011981747788377,,
kt1_s02,1comp,1,2,5,nuts,2,0,0.9819245934486388,0.0178624186664819,0.9215188786387444,0.9958758100867272,1.0,False
kt1_s02,1comp,1,2,5,nuts,2,1,0.0080670546740293,0.0165414772927761,0.0001385051502438,0.0676696814596644,,
kt1_s02,1comp,1,2,5,nuts,2,2,0.0034013839904218,0.0033801416866481,9.154380750260316e-05,0.0123811592813581,,
kt1_s02,1comp,1,2,5,nuts,2,3,0.0033160613384097,0.0033973592799156,8.154512051987695e-05,0.0124246917199343,,
kt1_s02,1comp,1,2,5,nuts,2,4,0.0032908804714679,0.0032085035927593,8.816004374239128e-05,0.0118799447780474,,
kt1_s03,1comp,1,3,5,nuts,2,0,0.9855027198791504,0.0099929217249155,0.9631267324090004,0.99633197337389,1.0,False
kt1_s03,1comp,1,3,5,nuts,2,1,0.0046393130905926,0.0083095794543623,9.943697568814967e-05,0.0232587167061864,,
kt1_s03,1comp,1,3,5,nuts,2,2,0.0033210495021194,0.0032855048775672,9.577705168339892e-05,0.0120849570492282,,
kt1_s03,1comp,1,3,5,nuts,2,3,0.0032781562767922,0.0032635990064591,9.122772880800768e-05,0.0117335336050018,,
kt1_s03,1comp,1,3,5,nuts,2,4,0.003258803859353,0.0032917191274464,7.351523327088216e-05,0.0120334361912682,,
kt1_s04,1comp,1,4,5,nuts,2,0,0.9820746183395386,0.0083552338182926,0.9623540490865709,0.994384877383709,1.0,False
kt1_s04,1comp,1,4,5,nuts,2,1,0.0065433126874268,0.0045820041559636,0.0007496337479096,0.018108052574098,,
kt1_s04,1comp,1,4,5,nuts,2,2,0.004689774941653,0.0052071651443839,0.0001129026139096,0.0193923202808945,,
kt1_s04,1comp,1,4,5,nuts,2,3,0.0034294356591999,0.0034363786689937,8.577361750212732e-05,0.0127086489461362,,
kt1_s04,1comp,1,4,5,nuts,2,4,0.0032628295011818,0.0031860284507274,9.277628723793895e-05,0.0118728120345622,,
kt1_s05,1comp,1,5,5,nuts,2,0,0.986729085445404,0.0068889730609953,0.9706083223223686,0.9963750541210176,1.0,False
kt1_s05,1comp,1,5,5,nuts,2,1,0.0034024552442133,0.0039404453709721,7.307770993065789e-05,0.0128835103008896,,
kt1_s05,1comp,1,5,5,nuts,2,2,0.0033043201547116,0.0032378183677792,9.048722713487223e-05,0.0121708996826782,,
kt1_s05,1comp,1,5,5,nuts,2,3,0.0033017245586961,0.0032646395266056,0.0001003109980956,0.0120231487089768,,
kt1_s05,1comp,1,5,5,nuts,2,4,0.0032624183222651,0.0032368716783821,8.607988947915147e-05,0.0118030976038425,,
kt1_s06,1comp,1,6,5,nuts,2,0,0.9852910041809082,0.0074479025788605,0.9674129232764244,0.996009597182274,1.0,False
kt1_s06,1comp,1,6,5,nuts,2,1,0.0039425757713615,0.0042302920483052,0.0001038712382069,0.0154300569323822,,
kt1_s06,1comp,1,6,5,nuts,2,2,0.0037912956904619,0.0037966640666127,0.0001083915723938,0.0138104046927764,,
kt1_s06,1comp,1,6,5,nuts,2,3,0.0036900206468999,0.0036484072916209,0.000105209333742,0.013571304641664,,
kt1_s06,1comp,1,6,5,nuts,2,4,0.003285028738901,0.0033307333942502,6.932903979759431e-05,0.0121555125573649,,
kt1_s07,1comp,1,7,5,nuts,2,0,0.9833250045776368,0.0097571788355708,0.9597155794501304,0.9958341389894484,1.0,False
kt1_s07,1comp,1,7,5,nuts,2,1,0.0046091051772236,0.0058643477968871,8.290487130580004e-05,0.0192666189279407,,
kt1_s07,1comp,1,7,5,nuts,2,2,0.0044880388304591,0.0047327349893748,0.0001232579372299,0.0170806072652339,,
kt1_s07,1comp,1,7,5,nuts,2,3,0.0043030236847698,0.0052712275646626,0.0001034199929563,0.0181479925289749,,
kt1_s07,1comp,1,7,5,nuts,2,4,0.0032747802324593,0.00325996032916,8.421307593380334e-05,0.0121006842935457,,
kt1_s08,1comp,1,8,5,nuts,2,0,0.9843656420707704,0.0082243978977203,0.9640951931476592,0.99577377140522,1.0,False
kt1_s08,1comp,1,8,5,nuts,2,1,0.0052761184051632,0.0051739132031798,0.0001666005904553,0.0188382509164511,,
kt1_s08,1comp,1,8,5,nuts,2,2,0.0035647782497107,0.0038224384188652,8.375950910703978e-05,0.0138487586518749,,
kt1_s08,1comp,1,8,5,nuts,2,3,0.0035318611189723,0.0037272432819008,8.359383118659026e-05,0.013395469659008,,
kt1_s08,1comp,1,8,5,nuts,2,4,0.0032616714015603,0.0032653154339641,7.977461355039852e-05,0.0122349158162251,,
kt1_s09,1comp,1,9,5,nuts,2,0,0.9865609407424928,0.0067268409766256,0.97073532640934,0.996360382437706,1.0,False
kt1_s09,1comp,1,9,5,nuts,2,1,0.0035477818455547,0.0037652940955013,8.365691955987132e-05,0.0134543247520923,,
kt1_s09,1comp,1,9,5,nuts,2,2,0.0033666335511952,0.0033223475329577,8.663142380100907e-05,0.0123229513643309,,
kt1_s09,1comp,1,9,5,nuts,2,3,0.0032697501592338,0.0032505090348422,8.168583299266175e-05,0.0119567071320489,,
kt1_s09,1comp,1,9,5,nuts,2,4,0.0032549255993217,0.0032246713526546,7.90990374298417e-05,0.0118245920632034,,
kt1_s100,1comp,1,100,5,nuts,2,0,0.9860787987709044,0.0077840317972004,0.9680401742458344,0.9963259220123292,1.0,False
kt1_s100,1comp,1,100,5,nuts,2,1,0.0038331667892634,0.0049796449020504,7.877534990257118e-05,0.014860296412371,,
kt1_s100,1comp,1,100,5,nuts,2,2,0.0034118262119591,0.0033850187901407,8.955642115324736e-05,0.0124499822501093,,
kt1_s100,1comp,1,100,5,nuts,2,3,0.0033472103532403,0.003383670002222,8.79599867403158e-05,0.0124134386889636,,
kt1_s100,1comp,1,100,5,nuts,2,4,0.0033290074206888,0.0032954029738903,8.552426061214646e-05,0.0123659249860793,,
kt1_s101,1comp,1,101,5,nuts,2,0,0.9825478792190552,0.007586667779833,0.9648283064365388,0.9941881239414216,1.0,False
kt1_s101,1comp,1,101,5,nuts,2,1,0.0064444090239703,0.0045876903459429,0.0006683522151433,0.0178783788811415,,
kt1_s101,1comp,1,101,5,nuts,2,2,0.004379378631711,0.0040333438664674,0.0001482820534874,0.0149505456909537,,
kt1_s101,1comp,1,101,5,nuts,2,3,0.0033294400200247,0.0033229121472686,8.40803168102866e-05,0.0121668182080611,,
kt1_s101,1comp,1,101,5,nuts,2,4,0.0032989287283271,0.0032674430403858,8.624473157397006e-05,0.0119607671163975,,
kt1_s10,1comp,1,10,5,nuts,2,0,0.9862588047981262,0.0072430972941219,0.9690602853894232,0.9962948024272918,1.0,False
kt1_s10,1comp,1,10,5,nuts,2,1,0.0038777228910475,0.0046203196980059,9.807892347453162e-05,0.0156122523592784,,
kt1_s10,1comp,1,10,5,nuts,2,2,0.0032991471234709,0.0033108273055404,7.869977889640722e-05,0.0122271651169285,,
kt1_s10,1comp,1,10,5,nuts,2,3,0.0032948886509984,0.0032533165067434,9.247880243492546e-05,0.011993454536423,,
kt1_s10,1comp,1,10,5,nuts,2,4,0.0032693992834538,0.0031861290335655,8.601969402661781e-05,0.011882998724468,,
kt1_s11,1comp,1,11,5,nuts,2,0,0.8242447376251221,0.1538046002388,0.6705463528633118,0.978054702281952,1.0,False
kt1_s11,1comp,1,11,5,nuts,2,1,0.1703201085329055,0.1581670343875885,0.0054904289892874,0.3283621966838836,,
kt1_s11,1comp,1,11,5,nuts,2,2,0.0037542309146374,0.0043413708917796,0.0001878221930383,0.0140185627853497,,
kt1_s11,1comp,1,11,5,nuts,2,3,0.0015538404695689,0.0009312940528616,0.0006625950918532,0.0024478855018969,,
kt1_s11,1comp,1,11,5,nuts,2,4,0.0001270685606868,0.000113349458843,1.3705031778954436e-05,0.0002404181286692,,
kt1_s12,1comp,1,12,5,nuts,2,0,0.9848966598510742,0.0083487946540117,0.9652907475829124,0.996004319190979,1.0,False
kt1_s12,1comp,1,12,5,nuts,2,1,0.004369942471385,0.0050709620118141,0.0001123525187722,0.0172700232826173,,
kt1_s12,1comp,1,12,5,nuts,2,2,0.0038236114196479,0.0039832224138081,9.65798799370532e-05,0.0145000559976324,,
kt1_s12,1comp,1,12,5,nuts,2,3,0.0036460408009588,0.0043766405433416,7.483373592549469e-05,0.0145727391121908,,
kt1_s12,1comp,1,12,5,nuts,2,4,0.0032637470867484,0.003210732480511,9.13720428798115e-05,0.0120190189452841,,
kt1_s13,1comp,1,13,5,nuts,2,0,0.9858012795448304,0.0081303846091032,0.9666773572564124,0.9962572127580642,1.0,False
kt1_s13,1comp,1,13,5,nuts,2,1,0.0042917081154882,0.0058825965970754,0.0001062020799508,0.0177593419793992,,
kt1_s13,1comp,1,13,5,nuts,2,2,0.0033733109012246,0.0033691674470901,9.798652317840608e-05,0.0123599895043298,,
kt1_s13,1comp,1,13,5,nuts,2,3,0.0032861251384019,0.0032281887251883,8.490243726555491e-05,0.0119326058309524,,
kt1_s13,1comp,1,13,5,nuts,2,4,0.0032475246116518,0.0032614667434245,8.26617604616331e-05,0.0121999010443687,,
kt1_s14,1comp,1,14,5,nuts,2,0,0.9840225577354432,0.0087185828015208,0.9635856091976166,0.9956507608294488,1.0,False
kt1_s14,1comp,1,14,5,nuts,2,1,0.004695993848145,0.0043390388600528,0.0001291289045184,0.0157898812089114,,
kt1_s14,1comp,1,14,5,nuts,2,2,0.0042026625014841,0.0057142241857945,0.0001103630385841,0.0181674672290682,,
kt1_s14,1comp,1,14,5,nuts,2,3,0.003776088822633,0.0036797623615711,0.0001032046040563,0.0135737972101196,,
kt1_s14,1comp,1,14,5,nuts,2,4,0.0033027192112058,0.0032663238234817,8.226181016652845e-05,0.012076700781472,,
kt1_s15,1comp,1,15,5,nuts,2,0,0.9838517308235168,0.0102635277435183,0.9602530136704444,0.9959483817219734,1.0,False
kt1_s15,1comp,1,15,5,nuts,2,1,0.0060483389534056,0.0084825241938233,0.0001353195119008,0.0266295535024254,,
kt1_s15,1comp,1,15,5,nuts,2,2,0.0034485473297536,0.0035579951945692,8.315316426887875e-05,0.0128727037692441,,
kt1_s15,1comp,1,15,5,nuts,2,3,0.00336125632748,0.0033243838697671,8.821494211588289e-05,0.0123706314247101,,
kt1_s15,1comp,1,15,5,nuts,2,4,0.0032900581136345,0.0032481106463819,8.569468573114137e-05,0.0119719923706725,,
kt1_s16,1comp,1,16,5,nuts,2,0,0.795464277267456,0.1853316128253936,0.6134354472160339,0.9800457954406738,1.0,False
kt1_s16,1comp,1,16,5,nuts,2,1,0.2000274211168289,0.1886473894119262,0.005809380649589,0.385373592376709,,
kt1_s16,1comp,1,16,5,nuts,2,2,0.0038047863636165,0.0037128077819943,0.0007229631883092,0.0134917499730363,,
kt1_s16,1comp,1,16,5,nuts,2,3,0.0006471543456427,0.0011573656229302,0.0003620572970248,0.0006717798241879,,
kt1_s16,1comp,1,16,5,nuts,2,4,5.631838575936854e-05,4.759560397360474e-05,8.717740411157137e-06,0.0001039140915963,,
kt1_s17,1comp,1,17,5,nuts,2,0,0.9834115505218506,0.0094904657453298,0.963381564617157,0.9954563498497008,1.0,False
kt1_s17,1comp,1,17,5,nuts,2,1,0.0057535325177013,0.005331945605576,0.0001391370886267,0.0196047098841518,,
kt1_s17,1comp,1,17,5,nuts,2,2,0.003780284198001,0.005285748746246,8.66635809870786e-05,0.0137121997307985,,
kt1_s17,1comp,1,17,5,nuts,2,3,0.0037590884603559,0.0050680167041718,8.733725153433625e-05,0.013918212102726,,
kt1_s17,1comp,1,17,5,nuts,2,4,0.0032955971546471,0.003249057335779,8.533066902600696e-05,0.0119056083029135,,
kt1_s18,1comp,1,18,5,nuts,2,0,0.8586867451667786,0.1280891150236129,0.7302984550595284,0.9954680413007736,1.0,False
kt1_s18,1comp,1,18,5,nuts,2,1,0.1330848187208175,0.1297093033790588,0.0001987724048376,0.2631710782647133,,
kt1_s18,1comp,1,18,5,nuts,2,2,0.003875914029777,0.0024751760065555,0.0001672964663157,0.0100540893152355,,
kt1_s18,1comp,1,18,5,nuts,2,3,0.0026445358525961,0.0023997966200113,0.0001834194001276,0.0098963950760662,,
kt1_s18,1comp,1,18,5,nuts,2,4,0.0017080369871109,0.0028128754347562,0.0001210623595397,0.0099556306609883,,
kt1_s19,1comp,1,19,5,nuts,2,0,0.977048635482788,0.0257033705711364,0.8768756404519081,0.9956204131245612,1.0,False
kt1_s19,1comp,1,19,5,nuts,2,1,0.0129438051953911,0.0249891672283411,0.0001353846531856,0.1126143004745211,,
kt1_s19,1comp,1,19,5,nuts,2,2,0.0033563915640115,0.0033899212721735,9.090694729820826e-05,0.0123811318306252,,
kt1_s19,1comp,1,19,5,nuts,2,3,0.0033462143037468,0.0033362912945449,8.502688888256671e-05,0.0122713550925254,,
kt1_s19,1comp,1,19,5,nuts,2,4,0.0033049010671675,0.0032591472845524,9.800938587432028e-05,0.0120930898934602,,
kt1_s20,1comp,1,20,5,nuts,2,0,0.9816269278526306,0.017675258219242,0.942200629413128,0.9959910973906516,1.0,False
kt1_s20,1comp,1,20,5,nuts,2,1,0.0081837624311447,0.016510147601366,0.0001127811814512,0.0447700232267379,,
kt1_s20,1comp,1,20,5,nuts,2,2,0.0034734199289232,0.0036339634098112,9.058914729394018e-05,0.0127911923918872,,
kt1_s20,1comp,1,20,5,nuts,2,3,0.0034303038846701,0.0036576483398675,8.330653799930588e-05,0.0126769400667399,,
kt1_s20,1comp,1,20,5,nuts,2,4,0.0032855574972927,0.0032894350588321,7.71067148889415e-05,0.0120883047115057,,
kt1_s21,1comp,1,21,5,nuts,2,0,0.9837352633476256,0.0081395413726568,0.9644804537296296,0.995726765692234,1.0,False
kt1_s21,1comp,1,21,5,nuts,2,1,0.0055874688550829,0.0053611295297741,0.0001391374375089,0.0196695509832352,,
kt1_s21,1comp,1,21,5,nuts,2,2,0.0039455774240195,0.0040590367279946,0.0001016300848277,0.0151251039700582,,
kt1_s21,1comp,1,21,5,nuts,2,3,0.0033906903117895,0.0034527636598795,8.247748828580371e-05,0.0126813024748116,,
kt1_s21,1comp,1,21,5,nuts,2,4,0.0033409984316676,0.0032923722174018,9.32003738853382e-05,0.0120719424681738,,
kt1_s22,1comp,1,22,5,nuts,2,0,0.9517470598220824,0.0418966226279735,0.8572369381785393,0.993825189769268,1.0,False
kt1_s22,1comp,1,22,5,nuts,2,1,0.0294971466064453,0.037945918738842,0.0001450318643037,0.1184825301170349,,
kt1_s22,1comp,1,22,5,nuts,2,2,0.0077525055967271,0.0071852602995932,0.000152067165618,0.0257763735949993,,
kt1_s22,1comp,1,22,5,nuts,2,3,0.0056628114543855,0.0057235746644437,0.0001435934151231,0.0211608124896883,,
kt1_s22,1comp,1,22,5,nuts,2,4,0.0053404993377625,0.0048394962213933,0.000167646322734,0.0176386582665145,,
kt1_s23,1comp,1,23,5,nuts,2,0,0.979346752166748,0.0167344380170106,0.9413077846169472,0.9953931257128716,1.0,False
kt1_s23,1comp,1,23,5,nuts,2,1,0.0067885904572904,0.0134025225415825,0.0001184999651741,0.0352149792015552,,
kt1_s23,1comp,1,23,5,nuts,2,2,0.0062903310172259,0.0079407189041376,0.0001343029311101,0.0269469433464109,,
kt1_s23,1comp,1,23,5,nuts,2,3,0.0043254783377051,0.0047155739739537,0.0001070964970494,0.016719541652128,,
kt1_s23,1comp,1,23,5,nuts,2,4,0.0032488324213773,0.0032348437234759,9.383977776451502e-05,0.0120161902857944,,
kt1_s24,1comp,1,24,5,nuts,2,0,0.9848939180374146,0.0077321985736489,0.9663344517350196,0.995912417769432,1.0,False
kt1_s24,1comp,1,24,5,nuts,2,1,0.00506980298087,0.0050415839068591,0.0001127274912505,0.0184181714430451,,
kt1_s24,1comp,1,24,5,nuts,2,2,0.0034747482277452,0.0035356562584638,9.36645357796806e-05,0.0126561255659907,,
kt1_s24,1comp,1,24,5,nuts,2,3,0.0033022060524672,0.0032858354970812,8.33281826999155e-05,0.0120298142079263,,
kt1_s24,1comp,1,24,5,nuts,2,4,0.0032592979259788,0.0033351394813507,5.721966190321837e-05,0.0122299854410812,,
kt1_s25,1comp,1,25,5,nuts,2,0,0.9752795100212096,0.0259505379945039,0.9209752306342124,0.9956506416201591,1.0,False
