dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,param,mix_mean,mix_var,true_mix_mean,true_mix_var
kt3_s48,3comp_equal,3,48,5,bayesm,2,Alt1,5.832601800141563,11.122522665941684,5.885158386244668,8.01646602012526
kt3_s48,3comp_equal,3,48,5,bayesm,2,Alt2,-1.3401476717857728,10.232948238781184,-1.2819032632259728,9.162999630313582
kt3_s48,3comp_equal,3,48,5,bayesm,2,Alt3,4.432442629779978,63.95924982909962,4.149598402277976,50.797381381708135
kt3_s48,3comp_equal,3,48,5,bayesm,2,Price,-1.3245179580844912,23.584993370015884,-1.5501984855333435,22.36860494489322
kt3_s49,3comp_equal,3,49,5,bayesm,2,Alt1,2.6856336518769,3.3770387273901195,2.642278738665912,1.6814388701424807
kt3_s49,3comp_equal,3,49,5,bayesm,2,Alt2,-4.749492182319952,21.21400219949866,-3.897121935339492,13.499012687764523
kt3_s49,3comp_equal,3,49,5,bayesm,2,Alt3,-5.420586261609801,43.5323876185469,-3.901434794910438,18.41634034819159
kt3_s49,3comp_equal,3,49,5,bayesm,2,Price,3.2941575435128847,15.865793107295522,3.365367797754464,14.27814454311974
kt3_s50,3comp_equal,3,50,5,bayesm,2,Alt1,3.5885160454179075,13.218683546277042,3.180625006063602,6.100788429441859
kt3_s50,3comp_equal,3,50,5,bayesm,2,Alt2,-1.1459254332109137,37.79530741103703,-1.1740284828956955,24.950190260772622
kt3_s50,3comp_equal,3,50,5,bayesm,2,Alt3,3.266163652707428,9.04410779724396,3.352595503109841,5.704245318005034
kt3_s50,3comp_equal,3,50,5,bayesm,2,Price,-1.5103215297510166,6.368433288901678,-1.6178598934794557,4.445741126246746
kt3_s51,3comp_equal,3,51,5,bayesm,2,Alt1,-2.7594002120436123,10.556262816954725,-2.75237903449187,6.300873314083368
kt3_s51,3comp_equal,3,51,5,bayesm,2,Alt2,-2.178909199818968,5.430954490589476,-1.9679544167780365,3.664121465111178
kt3_s51,3comp_equal,3,51,5,bayesm,2,Alt3,-2.945761000274923,4.741600839394239,-2.900855553791409,4.175892349223867
kt3_s51,3comp_equal,3,51,5,bayesm,2,Price,-0.3078385351030968,14.158935179299707,-0.3256076447257701,11.221147927839578
kt3_s52,3comp_equal,3,52,5,bayesm,2,Alt1,0.7311098652896453,15.755856838305096,0.6401854589592417,13.823400954443509
kt3_s52,3comp_equal,3,52,5,bayesm,2,Alt2,-3.3983748306503845,6.765278973496186,-3.2581126329068955,3.5539150836360798
kt3_s52,3comp_equal,3,52,5,bayesm,2,Alt3,-0.1719359667899305,11.996778136637689,-0.1391681438930984,9.575665718480604
kt3_s52,3comp_equal,3,52,5,bayesm,2,Price,0.2434260314840943,29.68386016332353,0.1617071204142648,24.350885188759484
kt3_s53,3comp_equal,3,53,5,bayesm,2,Alt1,-5.320517349572679,36.44259610932357,-4.527243828020687,19.036868308110463
kt3_s53,3comp_equal,3,53,5,bayesm,2,Alt2,0.4670488384870798,16.146791376823277,0.7901128967623803,11.613707960867105
kt3_s53,3comp_equal,3,53,5,bayesm,2,Alt3,1.8979314097135425,4.126752548194806,1.930448165116954,2.1918580653690696
kt3_s53,3comp_equal,3,53,5,bayesm,2,Price,-3.488332414463252,14.488326897761375,-3.603444443007049,11.986255863836972
kt3_s54,3comp_equal,3,54,5,bayesm,2,Alt1,4.661619551910074,26.18748853365368,4.154625689276468,15.7948926052243
kt3_s54,3comp_equal,3,54,5,bayesm,2,Alt2,-0.001416576802534,5.179719538203427,3.3937012024254365e-05,2.220364071898969
kt3_s54,3comp_equal,3,54,5,bayesm,2,Alt3,-3.0082908836161297,7.668035923336372,-2.798766598185224,3.743990909285216
kt3_s54,3comp_equal,3,54,5,bayesm,2,Price,-2.61326215144504,30.462101576171843,-2.058890691459106,24.607418678797025
kt3_s55,3comp_equal,3,55,5,bayesm,2,Alt1,0.791619843983621,6.548377705709285,0.5662806189669498,2.3100182924558657
kt3_s55,3comp_equal,3,55,5,bayesm,2,Alt2,5.032749058078379,30.205347290635704,4.756647697097185,23.703191165807997
kt3_s55,3comp_equal,3,55,5,bayesm,2,Alt3,0.4155817471474293,11.634452499139623,-0.076747003429483,7.802578754127084
kt3_s55,3comp_equal,3,55,5,bayesm,2,Price,3.667662849963172,13.508434269643004,3.066748350579448,7.866469846615856
kt3_s56,3comp_equal,3,56,5,bayesm,2,Alt1,1.3947888438563023,4.721901482538282,1.2850375790328636,1.63048764969346
kt3_s56,3comp_equal,3,56,5,bayesm,2,Alt2,-0.05481578831376,12.733761556493624,-0.2226791676949683,8.102099411726089
kt3_s56,3comp_equal,3,56,5,bayesm,2,Alt3,0.2472469225493097,5.41271559675841,0.0337060944233481,2.190320719745153
kt3_s56,3comp_equal,3,56,5,bayesm,2,Price,-1.6340880185035564,7.200380135398058,-1.5025366646760587,2.641531710867709
kt3_s57,3comp_equal,3,57,5,bayesm,2,Alt1,1.2708258054952986,4.271981260520042,1.2053162605987158,2.025341684866821
kt3_s57,3comp_equal,3,57,5,bayesm,2,Alt2,-0.8284889018780505,13.099357036339825,-0.8223211889367246,3.870771307334056
kt3_s57,3comp_equal,3,57,5,bayesm,2,Alt3,2.4479723394847146,20.87332408752797,2.7222377300860403,18.741544568024736
kt3_s57,3comp_equal,3,57,5,bayesm,2,Price,-0.0761896310251601,10.423382137879686,0.164703556831592,9.509115585578796
kt3_s58,3comp_equal,3,58,5,bayesm,2,Alt1,8.26554053821318,46.76561816264927,7.6035384796155,38.33547620704156
kt3_s58,3comp_equal,3,58,5,bayesm,2,Alt2,0.45496543366439,8.966203080356673,0.8913932443884904,4.070222269009323
kt3_s58,3comp_equal,3,58,5,bayesm,2,Alt3,0.3724378623335169,11.62732074721402,0.9589610995133256,7.681904138416906
kt3_s58,3comp_equal,3,58,5,bayesm,2,Price,-0.2793451787788886,11.192103967700373,-0.223662475935062,5.91926274747231
kt3_s59,3comp_equal,3,59,5,bayesm,2,Alt1,1.2395854379354283,33.7088743480273,1.2076576355222748,23.619769691846116
kt3_s59,3comp_equal,3,59,5,bayesm,2,Alt2,3.1481360020601,6.522912538750167,2.77954742444303,4.339046474625901
kt3_s59,3comp_equal,3,59,5,bayesm,2,Alt3,0.4095739892147632,19.248652439573437,0.5428784277379202,11.715359059732236
kt3_s59,3comp_equal,3,59,5,bayesm,2,Price,1.8755932560576285,4.963947068037576,1.7883993834351886,3.220567581841859
kt3_s60,3comp_equal,3,60,5,bayesm,2,Alt1,-5.046252481006796,49.01425844248993,-3.9557843754154063,31.76532658574156
kt3_s60,3comp_equal,3,60,5,bayesm,2,Alt2,2.20942046408482,30.112174586987145,1.787576703507678,16.561223785836525
kt3_s60,3comp_equal,3,60,5,bayesm,2,Alt3,-0.8768201325957927,40.14078863105389,-0.1451998972604056,12.14142793741494
kt3_s60,3comp_equal,3,60,5,bayesm,2,Price,2.127619350448519,10.76924476648552,2.030901946115064,8.778711744520866
kt3_s61,3comp_equal,3,61,5,bayesm,2,Alt1,-0.9896709463524008,17.304614272529978,-0.7875061025559348,15.282926577231253
kt3_s61,3comp_equal,3,61,5,bayesm,2,Alt2,-1.014714182185568,3.562955450461353,-0.9358583838192068,1.784403238150324
kt3_s61,3comp_equal,3,61,5,bayesm,2,Alt3,1.35565143578159,3.1732620872139328,1.3605434477170448,1.5567544827280568
kt3_s61,3comp_equal,3,61,5,bayesm,2,Price,-2.274355828653611,21.411003849150237,-2.082084198365461,18.98445896769067
kt3_s62,3comp_equal,3,62,5,bayesm,2,Alt1,-0.954953631726225,12.302779952143332,-0.8966144269494674,8.47301636710527
kt3_s62,3comp_equal,3,62,5,bayesm,2,Alt2,4.39239504062506,4.370576858480492,4.203063080506732,1.681075072162425
kt3_s62,3comp_equal,3,62,5,bayesm,2,Alt3,-4.612414058469623,14.4495680338294,-4.602618235369526,9.840324256555077
kt3_s62,3comp_equal,3,62,5,bayesm,2,Price,5.129053144678621,8.920348035972399,4.9945132079857855,4.917418296630041
