dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,param,bias,rmse,mean_abs_err,coverage95
kt3_s08,3comp_equal,3,8,5,bayesm,2,Alt2,0.2594837573742806,1.1601836834497106,0.8635223936452295,0.9566666666666668
kt3_s08,3comp_equal,3,8,5,bayesm,2,Alt3,0.178248808397501,1.1240287954302148,0.86878179867667,0.9533333333333334
kt3_s08,3comp_equal,3,8,5,bayesm,2,Price,0.0465461029974009,0.542687208856335,0.4145875531295884,0.95
kt3_s09,3comp_equal,3,9,5,bayesm,2,Alt1,0.0003643483693975,0.9421888023814016,0.7338911179707102,0.9566666666666668
kt3_s09,3comp_equal,3,9,5,bayesm,2,Alt2,0.0559093294035754,0.9775764388768976,0.7375046332245205,0.9666666666666668
kt3_s09,3comp_equal,3,9,5,bayesm,2,Alt3,0.0921402275806726,1.3293703644061516,0.8380275020751478,0.9633333333333334
kt3_s09,3comp_equal,3,9,5,bayesm,2,Price,-0.1057058371556569,0.6890017543019713,0.5144903663723627,0.96
kt3_s100,3comp_equal,3,100,5,bayesm,2,Alt1,0.0765789319875507,0.9748449674077168,0.7803306544124086,0.9733333333333334
kt3_s100,3comp_equal,3,100,5,bayesm,2,Alt2,0.0025451772370885,0.9436789083813302,0.7021269778522605,0.93
kt3_s100,3comp_equal,3,100,5,bayesm,2,Alt3,-0.053974585011394,1.24480153091098,0.8907462950407817,0.9733333333333334
kt3_s100,3comp_equal,3,100,5,bayesm,2,Price,0.0438789207926682,0.7095917103502284,0.5263716498094044,0.9633333333333334
kt3_s10,3comp_equal,3,10,5,bayesm,2,Alt1,0.2202669043785798,0.9887642922279422,0.7737201726800659,0.94
kt3_s10,3comp_equal,3,10,5,bayesm,2,Alt2,0.2781899145435636,1.0151291132452112,0.782069773994831,0.94
kt3_s10,3comp_equal,3,10,5,bayesm,2,Alt3,-0.0671274736947163,0.946422689210569,0.738245814038645,0.9533333333333334
kt3_s10,3comp_equal,3,10,5,bayesm,2,Price,0.3992536832718119,0.9133658699006356,0.6588559332215804,0.93
