dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,param,kind,n_pts,min_ESS,mean_ESS,max_Rhat,mean_Rhat,ESS,Rhat
kt2_s56,2comp_equal,2,56,5,nuts,2,Alt2,density,27.0,8.63573081626078,295.90388484451745,1.157818538434156,1.0554078912160667,,
kt2_s56,2comp_equal,2,56,5,nuts,2,Alt3,density,26.0,7.11455273575482,817.3540041225135,1.1922371296255452,1.059687350488369,,
kt2_s56,2comp_equal,2,56,5,nuts,2,Price,density,27.0,5.54043163027919,572.6615454068649,1.2621868856535778,1.1009603024559012,,
kt2_s56,2comp_equal,2,56,5,nuts,2,Alt1,moment_Mean,,,,,,40.2121718786959,1.0977096632659071
kt2_s56,2comp_equal,2,56,5,nuts,2,Alt1,moment_Var,,,,,,5.462496465526209,1.2829015062255194
kt2_s56,2comp_equal,2,56,5,nuts,2,Alt2,moment_Mean,,,,,,4.645154384610872,1.3475406138313006
kt2_s56,2comp_equal,2,56,5,nuts,2,Alt2,moment_Var,,,,,,9.132225454554703,1.1618556117611252
kt2_s56,2comp_equal,2,56,5,nuts,2,Alt3,moment_Mean,,,,,,6.550088848634903,1.2161806831543138
kt2_s56,2comp_equal,2,56,5,nuts,2,Alt3,moment_Var,,,,,,8.330618879719955,1.1744788829423474
kt2_s56,2comp_equal,2,56,5,nuts,2,Price,moment_Mean,,,,,,5.040918002678305,1.3009256469832866
kt2_s56,2comp_equal,2,56,5,nuts,2,Price,moment_Var,,,,,,39.13036320514456,1.0535047693634498
kt2_s57,2comp_equal,2,57,5,nuts,2,Alt1,density,20.0,1170.6960165497426,2014.7064253638523,1.0040048013736145,1.0015804869336145,,
kt2_s57,2comp_equal,2,57,5,nuts,2,Alt2,density,24.0,507.9289010279124,2046.598868571985,1.0144718535474246,1.0063489246051478,,
kt2_s57,2comp_equal,2,57,5,nuts,2,Alt3,density,26.0,110.12922418232604,1700.3741610955904,1.0201518213289238,1.00383321427404,,
kt2_s57,2comp_equal,2,57,5,nuts,2,Price,density,28.0,56.46563392007916,848.057242746598,1.0291238175523136,1.0080594685866393,,
kt2_s57,2comp_equal,2,57,5,nuts,2,Alt1,moment_Mean,,,,,,3858.843923681328,1.0027542318616984
kt2_s57,2comp_equal,2,57,5,nuts,2,Alt1,moment_Var,,,,,,350.5327025790389,1.0133809544530097
kt2_s57,2comp_equal,2,57,5,nuts,2,Alt2,moment_Mean,,,,,,1647.4546236026642,1.005464046439586
kt2_s57,2comp_equal,2,57,5,nuts,2,Alt2,moment_Var,,,,,,630.8845546521479,1.0130333031975514
kt2_s57,2comp_equal,2,57,5,nuts,2,Alt3,moment_Mean,,,,,,66.94363815831159,1.035809138421429
kt2_s57,2comp_equal,2,57,5,nuts,2,Alt3,moment_Var,,,,,,1543.6142673973764,1.006533665039142
kt2_s57,2comp_equal,2,57,5,nuts,2,Price,moment_Mean,,,,,,69.95014927097866,1.0341986586980672
kt2_s57,2comp_equal,2,57,5,nuts,2,Price,moment_Var,,,,,,325.81204003386,1.0156912028907723
kt2_s58,2comp_equal,2,58,5,nuts,2,Alt1,density,21.0,48.55986201577936,155.53149082934473,1.0442288149661003,1.0175523767342094,,
kt2_s58,2comp_equal,2,58,5,nuts,2,Alt2,density,22.0,63.853883348472685,187.1868284035769,1.058032260785612,1.0168103948082263,,
kt2_s58,2comp_equal,2,58,5,nuts,2,Alt3,density,23.0,136.02748456067047,208.9081754930329,1.0202771678262703,1.0099114677652508,,
kt2_s58,2comp_equal,2,58,5,nuts,2,Price,density,29.0,16.970992789509108,467.6270486507424,1.1025535723379745,1.0149971321589069,,
kt2_s58,2comp_equal,2,58,5,nuts,2,Alt1,moment_Mean,,,,,,6.166521570718226,1.2714369854811958
kt2_s58,2comp_equal,2,58,5,nuts,2,Alt1,moment_Var,,,,,,3.607966169391133,1.5318595350523343
kt2_s58,2comp_equal,2,58,5,nuts,2,Alt2,moment_Mean,,,,,,12.254678696864111,1.129478194242613
kt2_s58,2comp_equal,2,58,5,nuts,2,Alt2,moment_Var,,,,,,39.12888047443956,1.0583096134471717
kt2_s58,2comp_equal,2,58,5,nuts,2,Alt3,moment_Mean,,,,,,5.093342779340304,1.3078572247203406
kt2_s58,2comp_equal,2,58,5,nuts,2,Alt3,moment_Var,,,,,,4.508618354561674,1.3660784139497604
kt2_s58,2comp_equal,2,58,5,nuts,2,Price,moment_Mean,,,,,,42.11981548588064,1.0403514639704032
kt2_s58,2comp_equal,2,58,5,nuts,2,Price,moment_Var,,,,,,128.14192344641324,1.0096088126501368
kt2_s59,2comp_equal,2,59,5,nuts,2,Alt1,density,28.0,22.87646566805204,610.312753448514,1.0636894489748692,1.021919070270061,,
kt2_s59,2comp_equal,2,59,5,nuts,2,Alt2,density,25.0,19.63164590222637,378.760564645116,1.0700516679340466,1.0244042838613012,,
kt2_s59,2comp_equal,2,59,5,nuts,2,Alt3,density,22.0,33.374902874808164,283.99422432696235,1.049258067380637,1.0181135654401972,,
kt2_s59,2comp_equal,2,59,5,nuts,2,Price,density,27.0,8.669508869575882,710.7586493032832,1.152146323534119,1.050458365510812,,
kt2_s59,2comp_equal,2,59,5,nuts,2,Alt1,moment_Mean,,,,,,8.758586244301613,1.1608246030816698
kt2_s59,2comp_equal,2,59,5,nuts,2,Alt1,moment_Var,,,,,,9.757555363964784,1.1389790649173146
kt2_s59,2comp_equal,2,59,5,nuts,2,Alt2,moment_Mean,,,,,,21.077818212978663,1.071556167842244
kt2_s59,2comp_equal,2,59,5,nuts,2,Alt2,moment_Var,,,,,,6.5784470178447485,1.2195650380942755
kt2_s59,2comp_equal,2,59,5,nuts,2,Alt3,moment_Mean,,,,,,308.8830601836127,1.0193927067774606
kt2_s59,2comp_equal,2,59,5,nuts,2,Alt3,moment_Var,,,,,,6.615100976077114,1.216489650865289
kt2_s59,2comp_equal,2,59,5,nuts,2,Price,moment_Mean,,,,,,19.24358671972054,1.0728298424868334
kt2_s59,2comp_equal,2,59,5,nuts,2,Price,moment_Var,,,,,,7.383187980547357,1.1850098688250674
kt2_s60,2comp_equal,2,60,5,nuts,2,Alt1,density,26.0,59.78513273332517,817.8284883120884,1.0572747097745527,1.025030607425904,,
kt2_s60,2comp_equal,2,60,5,nuts,2,Alt2,density,26.0,266.0663032558342,952.18015380074,1.0123866788497295,1.0049479129264451,,
kt2_s60,2comp_equal,2,60,5,nuts,2,Alt3,density,19.0,154.14582182105374,324.08754658381895,1.008665735848184,1.0028026072044065,,
kt2_s60,2comp_equal,2,60,5,nuts,2,Price,density,24.0,426.0510353668167,1612.993843756789,1.006127527994552,1.0033024621151938,,
kt2_s60,2comp_equal,2,60,5,nuts,2,Alt1,moment_Mean,,,,,,29.51496514487997,1.0620374750326862
kt2_s60,2comp_equal,2,60,5,nuts,2,Alt1,moment_Var,,,,,,40.95353264738229,1.0505806220131817
kt2_s60,2comp_equal,2,60,5,nuts,2,Alt2,moment_Mean,,,,,,326.54590131485554,1.010313890696532
kt2_s60,2comp_equal,2,60,5,nuts,2,Alt2,moment_Var,,,,,,765.8181151259548,1.003037980300595
kt2_s60,2comp_equal,2,60,5,nuts,2,Alt3,moment_Mean,,,,,,187.76865039140705,1.0038109099094803
kt2_s60,2comp_equal,2,60,5,nuts,2,Alt3,moment_Var,,,,,,282.9143827036206,1.0066553460107728
kt2_s60,2comp_equal,2,60,5,nuts,2,Price,moment_Mean,,,,,,838.6635340839883,1.004618881088594
kt2_s60,2comp_equal,2,60,5,nuts,2,Price,moment_Var,,,,,,374.6877048397749,1.0111730450849858
kt2_s61,2comp_equal,2,61,5,nuts,2,Alt1,density,26.0,550.1220161619208,1179.52030272234,1.007932838711989,1.0023407041699834,,
kt2_s61,2comp_equal,2,61,5,nuts,2,Alt2,density,23.0,63.79027370730781,1381.158795968644,1.0275901278199768,1.0089855905378908,,
kt2_s61,2comp_equal,2,61,5,nuts,2,Alt3,density,23.0,905.4699226263302,1964.237764734158,1.0069346070882683,1.0024977048337242,,
kt2_s61,2comp_equal,2,61,5,nuts,2,Price,density,28.0,583.4346494681142,2283.046043888645,1.0060519823647514,1.0025252623401373,,
kt2_s61,2comp_equal,2,61,5,nuts,2,Alt1,moment_Mean,,,,,,48.358580777833566,1.0329738130887929
kt2_s61,2comp_equal,2,61,5,nuts,2,Alt1,moment_Var,,,,,,47.251870856713104,1.0351263454486184
kt2_s61,2comp_equal,2,61,5,nuts,2,Alt2,moment_Mean,,,,,,77.20564563764002,1.0241938187377095
kt2_s61,2comp_equal,2,61,5,nuts,2,Alt2,moment_Var,,,,,,1013.8586621256034,1.0072556892815974
kt2_s61,2comp_equal,2,61,5,nuts,2,Alt3,moment_Mean,,,,,,2804.2170834643352,1.0054048366139463
kt2_s61,2comp_equal,2,61,5,nuts,2,Alt3,moment_Var,,,,,,2153.0662228845467,1.004404718934761
kt2_s61,2comp_equal,2,61,5,nuts,2,Price,moment_Mean,,,,,,716.4250921406301,1.0096739501143626
kt2_s61,2comp_equal,2,61,5,nuts,2,Price,moment_Var,,,,,,1658.7316321434096,1.001511737449677
kt2_s62,2comp_equal,2,62,5,nuts,2,Alt1,density,4.0,2.887346371088305,3.2397791565422613,1.8285720876165577,1.7217767561740962,,
kt2_s62,2comp_equal,2,62,5,nuts,2,Alt2,density,1.0,6.401262471404896,6.401262471404896,1.2289091174015392,1.2289091174015392,,
kt2_s62,2comp_equal,2,62,5,nuts,2,Alt3,density,4.0,2.905407093267541,4.467952119896968,1.824210832449612,1.5258684503643545,,
kt2_s62,2comp_equal,2,62,5,nuts,2,Price,density,2.0,3.657573986069958,568.5445367807125,1.5150777505332922,1.2622427960896343,,
kt2_s62,2comp_equal,2,62,5,nuts,2,Alt1,moment_Mean,,,,,,8.586153967430702,1.1596844100547696
kt2_s62,2comp_equal,2,62,5,nuts,2,Alt1,moment_Var,,,,,,6.7228825359010695,1.210090323736793
kt2_s62,2comp_equal,2,62,5,nuts,2,Alt2,moment_Mean,,,,,,43.4631064687274,1.1102244799360357
kt2_s62,2comp_equal,2,62,5,nuts,2,Alt2,moment_Var,,,,,,5.004108278821112,1.308067355946476
kt2_s62,2comp_equal,2,62,5,nuts,2,Alt3,moment_Mean,,,,,,12.999609323503003,1.1052906519006136
kt2_s62,2comp_equal,2,62,5,nuts,2,Alt3,moment_Var,,,,,,11.174734212970098,1.1216194531915644
kt2_s62,2comp_equal,2,62,5,nuts,2,Price,moment_Mean,,,,,,32.88862401435245,1.0854736400414229
kt2_s62,2comp_equal,2,62,5,nuts,2,Price,moment_Var,,,,,,6.695713789741856,1.219538226889883
kt2_s63,2comp_equal,2,63,5,nuts,2,Alt1,density,1.0,3053.4144298642627,3053.4144298642627,1.0041327845111974,1.0041327845111974,,
kt2_s63,2comp_equal,2,63,5,nuts,2,Alt2,density,1.0,1367.9423995472482,1367.9423995472482,1.0027922845148358,1.0027922845148358,,
kt2_s63,2comp_equal,2,63,5,nuts,2,Alt3,density,1.0,546.5441927291671,546.5441927291671,1.008116466234767,1.008116466234767,,
kt2_s63,2comp_equal,2,63,5,nuts,2,Price,density,2.0,4646.069510481007,4823.481550543876,1.0011642751287742,1.0007503873385135,,
kt2_s63,2comp_equal,2,63,5,nuts,2,Alt1,moment_Mean,,,,,,3305.737930725644,1.0530272844913655
kt2_s63,2comp_equal,2,63,5,nuts,2,Alt1,moment_Var,,,,,,146.62824796192953,1.0242968921648508
kt2_s63,2comp_equal,2,63,5,nuts,2,Alt2,moment_Mean,,,,,,674.9170476325316,1.0268188598929646
kt2_s63,2comp_equal,2,63,5,nuts,2,Alt2,moment_Var,,,,,,297.32225767583657,1.0244517114961598
kt2_s63,2comp_equal,2,63,5,nuts,2,Alt3,moment_Mean,,,,,,483.7258119038458,1.016802114558805
kt2_s63,2comp_equal,2,63,5,nuts,2,Alt3,moment_Var,,,,,,106.75597651443628,1.0250057305501896
kt2_s63,2comp_equal,2,63,5,nuts,2,Price,moment_Mean,,,,,,1975.140577353101,1.04425134282919
kt2_s63,2comp_equal,2,63,5,nuts,2,Price,moment_Var,,,,,,95.38729329370724,1.0326847212629473
kt2_s64,2comp_equal,2,64,5,nuts,2,Alt1,density,26.0,13.629902876468693,383.2464902924845,1.2359255060030931,1.0707594672669332,,
kt2_s64,2comp_equal,2,64,5,nuts,2,Alt2,density,24.0,3.654205502981184,55.07677324474554,1.5042137471448611,1.225492632562892,,
kt2_s64,2comp_equal,2,64,5,nuts,2,Alt3,density,27.0,3.386513687419189,135.30312234883127,1.5927457303627424,1.2898778285966923,,
kt2_s64,2comp_equal,2,64,5,nuts,2,Price,density,24.0,31.81492043562876,586.1194522782185,1.0952093615814666,1.0301175722138038,,
kt2_s64,2comp_equal,2,64,5,nuts,2,Alt1,moment_Mean,,,,,,36.24876243973234,1.0527018042848475
kt2_s64,2comp_equal,2,64,5,nuts,2,Alt1,moment_Var,,,,,,10.037822199378454,1.1328638365176809
kt2_s64,2comp_equal,2,64,5,nuts,2,Alt2,moment_Mean,,,,,,14.17680294846265,1.099795179769958
kt2_s64,2comp_equal,2,64,5,nuts,2,Alt2,moment_Var,,,,,,114.16434968053844,1.0272482169762482
kt2_s64,2comp_equal,2,64,5,nuts,2,Alt3,moment_Mean,,,,,,12.24913724330768,1.1011530048517215
kt2_s64,2comp_equal,2,64,5,nuts,2,Alt3,moment_Var,,,,,,41.49690657872684,1.0442685187138896
kt2_s64,2comp_equal,2,64,5,nuts,2,Price,moment_Mean,,,,,,7.427568292283048,1.1802952111171678
kt2_s64,2comp_equal,2,64,5,nuts,2,Price,moment_Var,,,,,,84.13720677889562,1.0263031722991456
kt2_s65,2comp_equal,2,65,5,nuts,2,Alt1,density,2.0,5.117685507375128,57.9628837137528,1.3143515205179983,1.1877726961263593,,
kt2_s65,2comp_equal,2,65,5,nuts,2,Alt2,density,2.0,66.81822117074817,222.79888075794463,1.089209004763985,1.0539930417591732,,
kt2_s65,2comp_equal,2,65,5,nuts,2,Alt3,density,4.0,7.88961551965654,30.748840266789443,1.195417747932404,1.100223007737106,,
kt2_s65,2comp_equal,2,65,5,nuts,2,Price,density,4.0,2.8867427675887507,94.67950815857772,1.8358483839459367,1.5375780999845774,,
kt2_s65,2comp_equal,2,65,5,nuts,2,Alt1,moment_Mean,,,,,,277.1125386955048,1.0099525777697114
kt2_s65,2comp_equal,2,65,5,nuts,2,Alt1,moment_Var,,,,,,1165.6334014615084,1.00403027489098
kt2_s65,2comp_equal,2,65,5,nuts,2,Alt2,moment_Mean,,,,,,129.35113004334167,1.0164086088489626
kt2_s65,2comp_equal,2,65,5,nuts,2,Alt2,moment_Var,,,,,,221.0036418052499,1.023302792473239
kt2_s65,2comp_equal,2,65,5,nuts,2,Alt3,moment_Mean,,,,,,15.713716138319567,1.109718760112187
kt2_s65,2comp_equal,2,65,5,nuts,2,Alt3,moment_Var,,,,,,242.66861476475137,1.0055883425127696
kt2_s65,2comp_equal,2,65,5,nuts,2,Price,moment_Mean,,,,,,841.5635654104841,1.0062703825779562
kt2_s65,2comp_equal,2,65,5,nuts,2,Price,moment_Var,,,,,,1341.0191744845465,1.0025150944656442
kt2_s66,2comp_equal,2,66,5,nuts,2,Alt1,density,25.0,363.4171422770866,934.8833394065608,1.01609529937454,1.007721141367418,,
kt2_s66,2comp_equal,2,66,5,nuts,2,Alt2,density,25.0,80.53300945091789,767.6494768208872,1.0242726879328503,1.0062855110749025,,
kt2_s66,2comp_equal,2,66,5,nuts,2,Alt3,density,26.0,19.04296589484076,67.64941953556982,1.07740809651196,1.0377697900572929,,
kt2_s66,2comp_equal,2,66,5,nuts,2,Price,density,24.0,67.80419201247533,1329.1901957535797,1.024743344819361,1.01203799585849,,
kt2_s66,2comp_equal,2,66,5,nuts,2,Alt1,moment_Mean,,,,,,4.437508000731373,1.3715538078447769
kt2_s66,2comp_equal,2,66,5,nuts,2,Alt1,moment_Var,,,,,,6.821069531231679,1.2093983810612656
kt2_s66,2comp_equal,2,66,5,nuts,2,Alt2,moment_Mean,,,,,,13.714663238650113,1.1076490185252663
kt2_s66,2comp_equal,2,66,5,nuts,2,Alt2,moment_Var,,,,,,45.617163217825485,1.0425110382204452
kt2_s66,2comp_equal,2,66,5,nuts,2,Alt3,moment_Mean,,,,,,15.577818598469706,1.070915774469683
kt2_s66,2comp_equal,2,66,5,nuts,2,Alt3,moment_Var,,,,,,23.56478221695753,1.0612592743082905
kt2_s66,2comp_equal,2,66,5,nuts,2,Price,moment_Mean,,,,,,80.02856204537315,1.0275673049561682
kt2_s66,2comp_equal,2,66,5,nuts,2,Price,moment_Var,,,,,,202.20908125713456,1.0121896807393982
kt2_s67,2comp_equal,2,67,5,nuts,2,Alt1,density,26.0,1459.1101790726527,3392.2895076901323,1.0080610151398608,1.0037323703432002,,
kt2_s67,2comp_equal,2,67,5,nuts,2,Alt2,density,23.0,2345.385475789112,4566.491638863055,1.0072578416153828,1.002045777162094,,
kt2_s67,2comp_equal,2,67,5,nuts,2,Alt3,density,26.0,366.9719499872552,2919.215233229072,1.0113347373954014,1.003370152378394,,
kt2_s67,2comp_equal,2,67,5,nuts,2,Price,density,25.0,389.343349427229,4938.643996518461,1.0136238605839527,1.005707236010658,,
kt2_s67,2comp_equal,2,67,5,nuts,2,Alt1,moment_Mean,,,,,,3404.8591395563444,1.063788478968188
kt2_s67,2comp_equal,2,67,5,nuts,2,Alt1,moment_Var,,,,,,19.85020271735901,1.0671776505826065
kt2_s67,2comp_equal,2,67,5,nuts,2,Alt2,moment_Mean,,,,,,1783.4760342015163,1.056099189501582
kt2_s67,2comp_equal,2,67,5,nuts,2,Alt2,moment_Var,,,,,,13.7459589461459,1.0960878125666873
kt2_s67,2comp_equal,2,67,5,nuts,2,Alt3,moment_Mean,,,,,,427.2971610415573,1.0609514095027142
kt2_s67,2comp_equal,2,67,5,nuts,2,Alt3,moment_Var,,,,,,22.228587488126166,1.0652490606324556
kt2_s67,2comp_equal,2,67,5,nuts,2,Price,moment_Mean,,,,,,1738.3056022331002,1.0596815869765073
kt2_s67,2comp_equal,2,67,5,nuts,2,Price,moment_Var,,,,,,12.84201975680679,1.1005953151344023
kt2_s68,2comp_equal,2,68,5,nuts,2,Alt1,density,29.0,51.42815623711111,1283.0445080501831,1.0309372707052076,1.0079516147091243,,
kt2_s68,2comp_equal,2,68,5,nuts,2,Alt2,density,23.0,437.9465673315609,650.9476072097472,1.0123137155743194,1.0059014151399317,,
kt2_s68,2comp_equal,2,68,5,nuts,2,Alt3,density,27.0,61.90042182018802,1383.7527626961255,1.0285431268355356,1.0061257118579163,,
kt2_s68,2comp_equal,2,68,5,nuts,2,Price,density,26.0,57.62272285971019,1408.303702811324,1.0273260883592077,1.0094904246642258,,
kt2_s68,2comp_equal,2,68,5,nuts,2,Alt1,moment_Mean,,,,,,16.074394831130654,1.0865735695471133
kt2_s68,2comp_equal,2,68,5,nuts,2,Alt1,moment_Var,,,,,,14.778361022239151,1.0915926978457722
kt2_s68,2comp_equal,2,68,5,nuts,2,Alt2,moment_Mean,,,,,,25.72681106893797,1.0584264732582436
kt2_s68,2comp_equal,2,68,5,nuts,2,Alt2,moment_Var,,,,,,15.845848821169906,1.082251148584678
kt2_s68,2comp_equal,2,68,5,nuts,2,Alt3,moment_Mean,,,,,,52.92234020932103,1.1247836055559406
kt2_s68,2comp_equal,2,68,5,nuts,2,Alt3,moment_Var,,,,,,6.33210077477675,1.2248834204683885
kt2_s68,2comp_equal,2,68,5,nuts,2,Price,moment_Mean,,,,,,85.23860549788074,1.1422501635697808
kt2_s68,2comp_equal,2,68,5,nuts,2,Price,moment_Var,,,,,,5.865086007046689,1.2508191494215697
kt2_s69,2comp_equal,2,69,5,nuts,2,Alt1,density,27.0,136.3892338442109,1191.116720470019,1.0275101235287774,1.0129620476021604,,
kt2_s69,2comp_equal,2,69,5,nuts,2,Alt2,density,26.0,325.3632371703731,1028.1294655595336,1.0176841664882086,1.007500150412928,,
kt2_s69,2comp_equal,2,69,5,nuts,2,Alt3,density,27.0,337.5252995832584,1873.7479924606528,1.012757272682611,1.003627511278247,,
kt2_s69,2comp_equal,2,69,5,nuts,2,Price,density,28.0,187.63044484835697,1244.8344267728885,1.019443435452188,1.006234905083591,,
kt2_s69,2comp_equal,2,69,5,nuts,2,Alt1,moment_Mean,,,,,,11.43764445236921,1.1239128003365595
kt2_s69,2comp_equal,2,69,5,nuts,2,Alt1,moment_Var,,,,,,6.967455104906913,1.19478609570047
kt2_s69,2comp_equal,2,69,5,nuts,2,Alt2,moment_Mean,,,,,,36.18745320108477,1.1152154760129855
kt2_s69,2comp_equal,2,69,5,nuts,2,Alt2,moment_Var,,,,,,13.356594482636163,1.1033288728905846
kt2_s69,2comp_equal,2,69,5,nuts,2,Alt3,moment_Mean,,,,,,25.288531475103333,1.0805661407498757
kt2_s69,2comp_equal,2,69,5,nuts,2,Alt3,moment_Var,,,,,,10.8899547274403,1.1228834122019604
kt2_s69,2comp_equal,2,69,5,nuts,2,Price,moment_Mean,,,,,,75.3144240012197,1.1271748078178732
kt2_s69,2comp_equal,2,69,5,nuts,2,Price,moment_Var,,,,,,75.77839006455297,1.0319348249951503
kt2_s70,2comp_equal,2,70,5,nuts,2,Alt1,density,25.0,17.76506137211719,217.68168975139292,1.082096204125131,1.0225366615661762,,
kt2_s70,2comp_equal,2,70,5,nuts,2,Alt2,density,17.0,39.759036519196925,192.6498658474057,1.0467859986170076,1.0243526868333364,,
kt2_s70,2comp_equal,2,70,5,nuts,2,Alt3,density,26.0,7.886962451172835,424.9197387743601,1.2011488558134464,1.1059329554635613,,
kt2_s70,2comp_equal,2,70,5,nuts,2,Price,density,25.0,210.53233627927625,666.5830912023483,1.0129617778978577,1.0051738527158385,,
kt2_s70,2comp_equal,2,70,5,nuts,2,Alt1,moment_Mean,,,,,,12.207001228751995,1.120155348301899
kt2_s70,2comp_equal,2,70,5,nuts,2,Alt1,moment_Var,,,,,,128.43322954514306,1.005806732786789
kt2_s70,2comp_equal,2,70,5,nuts,2,Alt2,moment_Mean,,,,,,44.18321801681851,1.0394050168117257
kt2_s70,2comp_equal,2,70,5,nuts,2,Alt2,moment_Var,,,,,,67.33272174803473,1.036364006129361
kt2_s70,2comp_equal,2,70,5,nuts,2,Alt3,moment_Mean,,,,,,5.962042875082655,1.2878005922500433
kt2_s70,2comp_equal,2,70,5,nuts,2,Alt3,moment_Var,,,,,,6.637766809106357,1.235358284905579
kt2_s70,2comp_equal,2,70,5,nuts,2,Price,moment_Mean,,,,,,219.21925862916493,1.0180147435910174
kt2_s70,2comp_equal,2,70,5,nuts,2,Price,moment_Var,,,,,,66.69690163125918,1.0343763406520323
kt2_s71,2comp_equal,2,71,5,nuts,2,Alt1,density,26.0,36.804383354024885,602.1858308045121,1.0544636700419072,1.0262365894695036,,
kt2_s71,2comp_equal,2,71,5,nuts,2,Alt2,density,26.0,10.884234413898136,183.6520825990976,1.139072211338057,1.0515297792691274,,
kt2_s71,2comp_equal,2,71,5,nuts,2,Alt3,density,24.0,39.25754239473508,418.0732828173562,1.0585589760969103,1.0244415660739896,,
kt2_s71,2comp_equal,2,71,5,nuts,2,Price,density,29.0,307.23525287599205,918.01064463179,1.038478679962043,1.0138420593538455,,
kt2_s71,2comp_equal,2,71,5,nuts,2,Alt1,moment_Mean,,,,,,900.5100859451563,1.084654436718928
kt2_s71,2comp_equal,2,71,5,nuts,2,Alt1,moment_Var,,,,,,22.821628990183065,1.0603403835128682
kt2_s71,2comp_equal,2,71,5,nuts,2,Alt2,moment_Mean,,,,,,223.76614745914645,1.0127225283305614
kt2_s71,2comp_equal,2,71,5,nuts,2,Alt2,moment_Var,,,,,,482.9017737377575,1.0934377967415971
kt2_s71,2comp_equal,2,71,5,nuts,2,Alt3,moment_Mean,,,,,,693.4436788208247,1.1858265533381245
kt2_s71,2comp_equal,2,71,5,nuts,2,Alt3,moment_Var,,,,,,211.01043147484225,1.023496426054849
kt2_s71,2comp_equal,2,71,5,nuts,2,Price,moment_Mean,,,,,,284.4912486396544,1.0760698996468872
kt2_s71,2comp_equal,2,71,5,nuts,2,Price,moment_Var,,,,,,398.7169114677678,1.0175490922621604
kt2_s72,2comp_equal,2,72,5,nuts,2,Alt1,density,28.0,938.048764847508,1325.8339589531283,1.0135274616934682,1.0041379370014647,,
kt2_s72,2comp_equal,2,72,5,nuts,2,Alt2,density,26.0,241.00547866912896,1916.40184163705,1.019231738362424,1.0070949292837446,,
kt2_s72,2comp_equal,2,72,5,nuts,2,Alt3,density,29.0,194.20670483074957,1515.6579817948289,1.0168685003618336,1.005612180160074,,
kt2_s72,2comp_equal,2,72,5,nuts,2,Price,density,23.0,839.795449527195,1390.719446284632,1.0130007462490902,1.005950075350167,,
kt2_s72,2comp_equal,2,72,5,nuts,2,Alt1,moment_Mean,,,,,,376.4246193300451,1.023280673085132
kt2_s72,2comp_equal,2,72,5,nuts,2,Alt1,moment_Var,,,,,,670.2502012847873,1.0054000427862753
kt2_s72,2comp_equal,2,72,5,nuts,2,Alt2,moment_Mean,,,,,,11.414599611331218,1.1222728861206166
kt2_s72,2comp_equal,2,72,5,nuts,2,Alt2,moment_Var,,,,,,15.345008083073726,1.0932751748743328
kt2_s72,2comp_equal,2,72,5,nuts,2,Alt3,moment_Mean,,,,,,44.65973577813214,1.052995991093211
kt2_s72,2comp_equal,2,72,5,nuts,2,Alt3,moment_Var,,,,,,43.16970605390277,1.0614356230468365
kt2_s72,2comp_equal,2,72,5,nuts,2,Price,moment_Mean,,,,,,597.574786833003,1.0736244161261186
kt2_s72,2comp_equal,2,72,5,nuts,2,Price,moment_Var,,,,,,441.8924039788212,1.001993237991325
kt2_s73,2comp_equal,2,73,5,nuts,2,Alt1,density,24.0,58.85139587227949,1341.7617402903795,1.0283255795805537,1.013142406212414,,
kt2_s73,2comp_equal,2,73,5,nuts,2,Alt2,density,26.0,25.800346688564904,1100.7257390212576,1.0535435156767836,1.0176993442066369,,
kt2_s73,2comp_equal,2,73,5,nuts,2,Alt3,density,20.0,563.6422716471272,1131.860113146466,1.009909844802929,1.0049631462188962,,
kt2_s73,2comp_equal,2,73,5,nuts,2,Price,density,27.0,11.624287974997326,822.5259999705096,1.1094101848853788,1.028205078868662,,
kt2_s73,2comp_equal,2,73,5,nuts,2,Alt1,moment_Mean,,,,,,1479.9396988498745,1.005000537167236
kt2_s73,2comp_equal,2,73,5,nuts,2,Alt1,moment_Var,,,,,,522.7184510386535,1.0053156070077498
kt2_s73,2comp_equal,2,73,5,nuts,2,Alt2,moment_Mean,,,,,,70.83997822367647,1.026145136320921
kt2_s73,2comp_equal,2,73,5,nuts,2,Alt2,moment_Var,,,,,,674.1234545820015,1.0051908196550077
kt2_s73,2comp_equal,2,73,5,nuts,2,Alt3,moment_Mean,,,,,,2834.5970560091014,1.0116102987633997
kt2_s73,2comp_equal,2,73,5,nuts,2,Alt3,moment_Var,,,,,,1664.1091553507194,1.0011157935000508
kt2_s73,2comp_equal,2,73,5,nuts,2,Price,moment_Mean,,,,,,12.728103285686776,1.105397947046442
kt2_s73,2comp_equal,2,73,5,nuts,2,Price,moment_Var,,,,,,1284.0472376746725,1.002837584402191
kt2_s74,2comp_equal,2,74,5,nuts,2,Alt1,density,24.0,45.88885893787593,361.6502339952513,1.179307562517861,1.043023179504458,,
kt2_s74,2comp_equal,2,74,5,nuts,2,Alt2,density,26.0,8.328223217940955,148.42112476272766,1.156200278783427,1.0577836543165815,,
kt2_s74,2comp_equal,2,74,5,nuts,2,Alt3,density,24.0,52.65056562088344,523.042780880215,1.10990649880301,1.0293829791624116,,
kt2_s74,2comp_equal,2,74,5,nuts,2,Price,density,29.0,4.0247716657814125,346.405029083073,1.4246861986709085,1.2070818734084916,,
